seed,arm,lambda_group,K,bank,step,origin,permutation_seed,session_id,correct,shuffled,gap
123,C1,0.3,32,0,2000,phase23_new,22101,session12,0.2617640122771263,0.2782522961497307,0.01648828387260437
123,C1,0.3,32,0,2000,phase23_new,22101,session13,0.2653924897313118,0.2802252322435379,0.014832742512226105
123,C1,0.3,32,0,2000,phase23_new,22101,session14,0.29610201716423035,0.31133075058460236,0.01522873342037201
123,C1,0.3,32,0,2000,phase23_new,22101,session15,0.2688095159828663,0.27740782499313354,0.008598309010267258
123,C1,0.3,32,0,2000,phase23_new,22101,session16,0.2928689122200012,0.3141583316028118,0.021289419382810593
123,C1,0.3,32,0,2000,phase23_new,22101,session17,0.2964017391204834,0.336728036403656,0.04032629728317261
123,C1,0.3,32,0,2000,phase23_new,22101,session18,0.24617017805576324,0.2880420610308647,0.04187188297510147
123,C1,0.3,32,0,2000,phase23_new,22101,session19,0.2908465191721916,0.2995370626449585,0.008690543472766876
123,C1,0.3,32,0,2000,phase23_new,22101,session2,0.29392607510089874,0.3079673796892166,0.014041304588317871
123,C1,0.3,32,0,2000,phase23_new,22101,session21,0.2684059888124466,0.2992882579565048,0.030882269144058228
123,C1,0.3,32,0,2000,phase23_new,22101,session3,0.29566939175128937,0.3189895302057266,0.023320138454437256
123,C1,0.3,32,0,2000,phase23_new,22101,session4,0.2721022814512253,0.27379510179162025,0.0016928203403949738
123,C1,0.3,32,0,2000,phase23_new,22101,session5,0.2487468533217907,0.24019719287753105,-0.008549660444259644
123,C1,0.3,32,0,2000,phase23_new,22101,session6,0.24353141337633133,0.24795010685920715,0.004418693482875824
123,C1,0.3,32,0,2000,phase23_new,22101,session7,0.2410176657140255,0.2563903033733368,0.015372637659311295
123,C1,0.3,32,0,2000,phase23_new,22101,session9,0.2843652367591858,0.3165263533592224,0.03216111660003662
123,C1,0.3,32,0,2000,phase23_new,22102,session0,0.25636791810393333,0.2600095346570015,0.003641616553068161
123,C1,0.3,32,0,2000,phase23_new,22102,session1,0.27784591168165207,0.29093851149082184,0.01309259980916977
123,C1,0.3,32,0,2000,phase23_new,22102,session10,0.23832526057958603,0.25145042687654495,0.013125166296958923
123,C1,0.3,32,0,2000,phase23_new,22102,session11,0.29061825573444366,0.3189551904797554,0.028336934745311737
123,C1,0.3,32,0,2000,phase23_new,22102,session12,0.2617640122771263,0.27275582402944565,0.010991811752319336
123,C1,0.3,32,0,2000,phase23_new,22102,session13,0.2653924897313118,0.2660057321190834,0.0006132423877716064
123,C1,0.3,32,0,2000,phase23_new,22102,session14,0.29610201716423035,0.31403738260269165,0.017935365438461304
123,C1,0.3,32,0,2000,phase23_new,22102,session15,0.2688095159828663,0.27567314356565475,0.006863627582788467
123,C1,0.3,32,0,2000,phase23_new,22102,session16,0.2928689122200012,0.311817217618227,0.018948305398225784
123,C1,0.3,32,0,2000,phase23_new,22102,session17,0.2964017391204834,0.30664364993572235,0.010241910815238953
123,C1,0.3,32,0,2000,phase23_new,22102,session18,0.24617017805576324,0.2840086296200752,0.03783845156431198
123,C1,0.3,32,0,2000,phase23_new,22102,session19,0.2908465191721916,0.298099048435688,0.007252529263496399
123,C1,0.3,32,0,2000,phase23_new,22102,session2,0.29392607510089874,0.29655084758996964,0.0026247724890708923
123,C1,0.3,32,0,2000,phase23_new,22102,session21,0.2684059888124466,0.28149887174367905,0.013092882931232452
123,C1,0.3,32,0,2000,phase23_new,22102,session3,0.29566939175128937,0.32033107429742813,0.024661682546138763
123,C1,0.3,32,0,2000,phase23_new,22102,session4,0.2721022814512253,0.27379510179162025,0.0016928203403949738
123,C1,0.3,32,0,2000,phase23_new,22102,session5,0.2487468533217907,0.2451690249145031,-0.0035778284072875977
123,C1,0.3,32,0,2000,phase23_new,22102,session6,0.24353141337633133,0.24323902279138565,-0.0002923905849456787
123,C1,0.3,32,0,2000,phase23_new,22102,session7,0.2410176657140255,0.259273000061512,0.018255334347486496
123,C1,0.3,32,0,2000,phase23_new,22102,session9,0.2843652367591858,0.3200231119990349,0.03565787523984909
123,C1,0.3,32,0,2000,phase23_new,22103,session0,0.25636791810393333,0.2639850080013275,0.00761708989739418
123,C1,0.3,32,0,2000,phase23_new,22103,session1,0.27784591168165207,0.29093851149082184,0.01309259980916977
123,C1,0.3,32,0,2000,phase23_new,22103,session10,0.23832526057958603,0.25145042687654495,0.013125166296958923
123,C1,0.3,32,0,2000,phase23_new,22103,session11,0.29061825573444366,0.33842773735523224,0.047809481620788574
123,C1,0.3,32,0,2000,phase23_new,22103,session12,0.2617640122771263,0.2782522961497307,0.01648828387260437
123,C1,0.3,32,0,2000,phase23_new,22103,session13,0.2653924897313118,0.27978096902370453,0.01438847929239273
123,C1,0.3,32,0,2000,phase23_new,22103,session14,0.29610201716423035,0.30313439667224884,0.007032379508018494
123,C1,0.3,32,0,2000,phase23_new,22103,session15,0.2688095159828663,0.27567314356565475,0.006863627582788467
123,C1,0.3,32,0,2000,phase23_new,22103,session16,0.2928689122200012,0.3031425103545189,0.01027359813451767
123,C1,0.3,32,0,2000,phase23_new,22103,session17,0.2964017391204834,0.30664364993572235,0.010241910815238953
123,C1,0.3,32,0,2000,phase23_new,22103,session18,0.24617017805576324,0.28398171812295914,0.03781154006719589
123,C1,0.3,32,0,2000,phase23_new,22103,session19,0.2908465191721916,0.31009720265865326,0.01925068348646164
123,C1,0.3,32,0,2000,phase23_new,22103,session2,0.29392607510089874,0.27985677123069763,-0.01406930387020111
123,C1,0.3,32,0,2000,phase23_new,22103,session21,0.2684059888124466,0.2797871306538582,0.01138114184141159
123,C1,0.3,32,0,2000,phase23_new,22103,session3,0.29566939175128937,0.3189895302057266,0.023320138454437256
123,C1,0.3,32,0,2000,phase23_new,22103,session4,0.2721022814512253,0.2691677510738373,-0.0029345303773880005
123,C1,0.3,32,0,2000,phase23_new,22103,session5,0.2487468533217907,0.2581944540143013,0.009447600692510605
123,C1,0.3,32,0,2000,phase23_new,22103,session6,0.24353141337633133,0.24323902279138565,-0.0002923905849456787
123,C1,0.3,32,0,2000,phase23_new,22103,session7,0.2410176657140255,0.25758054107427597,0.016562875360250473
123,C1,0.3,32,0,2000,phase23_new,22103,session9,0.2843652367591858,0.3200231119990349,0.03565787523984909
123,C1,0.3,64,0,2000,phase23_new,22101,session0,0.25883591175079346,0.32738543301820755,0.06854952126741409
123,C1,0.3,64,0,2000,phase23_new,22101,session1,0.2796686068177223,0.29500146210193634,0.01533285528421402
123,C1,0.3,64,0,2000,phase23_new,22101,session10,0.23747651651501656,0.25792575627565384,0.020449239760637283
123,C1,0.3,64,0,2000,phase23_new,22101,session11,0.28774284571409225,0.33318813890218735,0.04544529318809509
123,C1,0.3,64,0,2000,phase23_new,22101,session12,0.25917085632681847,0.2757088132202625,0.01653795689344406
123,C1,0.3,64,0,2000,phase23_new,22101,session13,0.26355263590812683,0.27843061089515686,0.01487797498703003
123,C1,0.3,64,0,2000,phase23_new,22101,session14,0.2935304827988148,0.30884698033332825,0.015316497534513474
123,C1,0.3,64,0,2000,phase23_new,22101,session15,0.2691485472023487,0.2779928594827652,0.008844312280416489
123,C1,0.3,64,0,2000,phase23_new,22101,session16,0.2903885915875435,0.3113345801830292,0.020945988595485687
123,C1,0.3,64,0,2000,phase23_new,22101,session17,0.2965520918369293,0.33561525493860245,0.039063163101673126
123,C1,0.3,64,0,2000,phase23_new,22101,session18,0.2455902360379696,0.28716684877872467,0.04157661274075508
123,C1,0.3,64,0,2000,phase23_new,22101,session19,0.28890910744667053,0.2973921597003937,0.008483052253723145
123,C1,0.3,64,0,2000,phase23_new,22101,session2,0.29334868490695953,0.30675845593214035,0.013409771025180817
123,C1,0.3,64,0,2000,phase23_new,22101,session21,0.2654893957078457,0.2959149554371834,0.030425559729337692
123,C1,0.3,64,0,2000,phase23_new,22101,session3,0.2960197702050209,0.31851984560489655,0.02250007539987564
123,C1,0.3,64,0,2000,phase23_new,22101,session4,0.2720353826880455,0.2736355848610401,0.0016002021729946136
123,C1,0.3,64,0,2000,phase23_new,22101,session5,0.24941012635827065,0.24095270782709122,-0.008457418531179428
123,C1,0.3,64,0,2000,phase23_new,22101,session6,0.24661020562052727,0.2500394657254219,0.003429260104894638
123,C1,0.3,64,0,2000,phase23_new,22101,session7,0.24214643985033035,0.2573631852865219,0.015216745436191559
123,C1,0.3,64,0,2000,phase23_new,22101,session9,0.2845751941204071,0.31601862609386444,0.031443431973457336
123,C1,0.3,64,0,2000,phase23_new,22102,session0,0.25883591175079346,0.26170701906085014,0.0028711073100566864
123,C1,0.3,64,0,2000,phase23_new,22102,session1,0.2796686068177223,0.2921052947640419,0.01243668794631958
123,C1,0.3,64,0,2000,phase23_new,22102,session10,0.23747651651501656,0.2509571835398674,0.013480667024850845
123,C1,0.3,64,0,2000,phase23_new,22102,session11,0.28774284571409225,0.31623485684394836,0.02849201112985611
123,C1,0.3,64,0,2000,phase23_new,22102,session12,0.25917085632681847,0.2701789289712906,0.011008072644472122
123,C1,0.3,64,0,2000,phase23_new,22102,session13,0.26355263590812683,0.26417214795947075,0.0006195120513439178
123,C1,0.3,64,0,2000,phase23_new,22102,session14,0.2935304827988148,0.31120623648166656,0.01767575368285179
123,C1,0.3,64,0,2000,phase23_new,22102,session15,0.2691485472023487,0.276167381554842,0.007018834352493286
123,C1,0.3,64,0,2000,phase23_new,22102,session16,0.2903885915875435,0.3092869818210602,0.018898390233516693
123,C1,0.3,64,0,2000,phase23_new,22102,session17,0.2965520918369293,0.3062398433685303,0.009687751531600952
123,C1,0.3,64,0,2000,phase23_new,22102,session18,0.2455902360379696,0.28337034955620766,0.03778011351823807
123,C1,0.3,64,0,2000,phase23_new,22102,session19,0.28890910744667053,0.2953057438135147,0.006396636366844177
123,C1,0.3,64,0,2000,phase23_new,22102,session2,0.29334868490695953,0.2962189055979252,0.0028702206909656525
123,C1,0.3,64,0,2000,phase23_new,22102,session21,0.2654893957078457,0.27856888622045517,0.013079490512609482
123,C1,0.3,64,0,2000,phase23_new,22102,session3,0.2960197702050209,0.319904126226902,0.023884356021881104
123,C1,0.3,64,0,2000,phase23_new,22102,session4,0.2720353826880455,0.2736355848610401,0.0016002021729946136
123,C1,0.3,64,0,2000,phase23_new,22102,session5,0.24941012635827065,0.24534432962536812,-0.004065796732902527
123,C1,0.3,64,0,2000,phase23_new,22102,session6,0.24661020562052727,0.24619866907596588,-0.0004115365445613861
123,C1,0.3,64,0,2000,phase23_new,22102,session7,0.24214643985033035,0.2602614089846611,0.01811496913433075
123,C1,0.3,64,0,2000,phase23_new,22102,session9,0.2845751941204071,0.31910282373428345,0.03452762961387634
123,C1,0.3,64,0,2000,phase23_new,22103,session0,0.25883591175079346,0.26592015475034714,0.00708424299955368
123,C1,0.3,64,0,2000,phase23_new,22103,session1,0.2796686068177223,0.2921052947640419,0.01243668794631958
123,C1,0.3,64,0,2000,phase23_new,22103,session10,0.23747651651501656,0.2509571835398674,0.013480667024850845
123,C1,0.3,64,0,2000,phase23_new,22103,session11,0.28774284571409225,0.33576543629169464,0.048022590577602386
123,C1,0.3,64,0,2000,phase23_new,22103,session12,0.25917085632681847,0.2757088132202625,0.01653795689344406
123,C1,0.3,64,0,2000,phase23_new,22103,session13,0.26355263590812683,0.27774181962013245,0.014189183712005615
123,C1,0.3,64,0,2000,phase23_new,22103,session14,0.2935304827988148,0.30042535066604614,0.006894867867231369
123,C1,0.3,64,0,2000,phase23_new,22103,session15,0.2691485472023487,0.276167381554842,0.007018834352493286
123,C1,0.3,64,0,2000,phase23_new,22103,session16,0.2903885915875435,0.3008767180144787,0.010488126426935196
123,C1,0.3,64,0,2000,phase23_new,22103,session17,0.2965520918369293,0.3062398433685303,0.009687751531600952
123,C1,0.3,64,0,2000,phase23_new,22103,session18,0.2455902360379696,0.283486682921648,0.037896446883678436
123,C1,0.3,64,0,2000,phase23_new,22103,session19,0.28890910744667053,0.3071881905198097,0.01827908307313919
123,C1,0.3,64,0,2000,phase23_new,22103,session2,0.29334868490695953,0.279728215187788,-0.013620469719171524
123,C1,0.3,64,0,2000,phase23_new,22103,session21,0.2654893957078457,0.27663204818964005,0.011142652481794357
123,C1,0.3,64,0,2000,phase23_new,22103,session3,0.2960197702050209,0.31851984560489655,0.02250007539987564
123,C1,0.3,64,0,2000,phase23_new,22103,session4,0.2720353826880455,0.269031036645174,-0.0030043460428714752
123,C1,0.3,64,0,2000,phase23_new,22103,session5,0.24941012635827065,0.2584739774465561,0.009063851088285446
123,C1,0.3,64,0,2000,phase23_new,22103,session6,0.24661020562052727,0.24619866907596588,-0.0004115365445613861
123,C1,0.3,64,0,2000,phase23_new,22103,session7,0.24214643985033035,0.2585916966199875,0.016445256769657135
123,C1,0.3,64,0,2000,phase23_new,22103,session9,0.2845751941204071,0.31910282373428345,0.03452762961387634
123,C1,0.3,32,1,2000,phase23_new,22101,session0,0.25325748324394226,0.32145144790410995,0.0681939646601677
123,C1,0.3,32,1,2000,phase23_new,22101,session1,0.275421679019928,0.29045530408620834,0.015033625066280365
123,C1,0.3,32,1,2000,phase23_new,22101,session10,0.2338446006178856,0.2547113783657551,0.02086677774786949
123,C1,0.3,32,1,2000,phase23_new,22101,session11,0.2816072292625904,0.3285568058490753,0.04694957658648491
123,C1,0.3,32,1,2000,phase23_new,22101,session12,0.2536022514104843,0.2692668288946152,0.01566457748413086
123,C1,0.3,32,1,2000,phase23_new,22101,session13,0.25707775354385376,0.2711634561419487,0.01408570259809494
123,C1,0.3,32,1,2000,phase23_new,22101,session14,0.28844114765524864,0.3039933443069458,0.015552196651697159
123,C1,0.3,32,1,2000,phase23_new,22101,session15,0.2617753595113754,0.2709404453635216,0.009165085852146149
123,C1,0.3,32,1,2000,phase23_new,22101,session16,0.28553514927625656,0.3067285567522049,0.021193407475948334
123,C1,0.3,32,1,2000,phase23_new,22101,session17,0.2924732193350792,0.33172550052404404,0.039252281188964844
123,C1,0.3,32,1,2000,phase23_new,22101,session18,0.24181510880589485,0.28147265687584877,0.03965754806995392
123,C1,0.3,32,1,2000,phase23_new,22101,session19,0.2832356244325638,0.29264896363019943,0.00941333919763565
123,C1,0.3,32,1,2000,phase23_new,22101,session2,0.2877594381570816,0.3011228144168854,0.013363376259803772
123,C1,0.3,32,1,2000,phase23_new,22101,session21,0.2602529004216194,0.29139387607574463,0.031140975654125214
123,C1,0.3,32,1,2000,phase23_new,22101,session3,0.2923356369137764,0.31447605043649673,0.022140413522720337
123,C1,0.3,32,1,2000,phase23_new,22101,session4,0.26614633947610855,0.26771803200244904,0.0015716925263404846
123,C1,0.3,32,1,2000,phase23_new,22101,session5,0.24321576207876205,0.23459897935390472,-0.00861678272485733
123,C1,0.3,32,1,2000,phase23_new,22101,session6,0.23763276264071465,0.2414020672440529,0.0037693046033382416
123,C1,0.3,32,1,2000,phase23_new,22101,session7,0.23735503107309341,0.2522263079881668,0.014871276915073395
123,C1,0.3,32,1,2000,phase23_new,22101,session9,0.2794850990176201,0.3108336254954338,0.03134852647781372
123,C1,0.3,32,1,2000,phase23_new,22102,session0,0.25325748324394226,0.2567465342581272,0.0034890510141849518
123,C1,0.3,32,1,2000,phase23_new,22102,session1,0.275421679019928,0.2879163697361946,0.012494690716266632
123,C1,0.3,32,1,2000,phase23_new,22102,session10,0.2338446006178856,0.24809283018112183,0.014248229563236237
123,C1,0.3,32,1,2000,phase23_new,22102,session11,0.2816072292625904,0.3110523745417595,0.029445145279169083
123,C1,0.3,32,1,2000,phase23_new,22102,session12,0.2536022514104843,0.2644554004073143,0.010853148996829987
123,C1,0.3,32,1,2000,phase23_new,22102,session13,0.25707775354385376,0.25710703432559967,2.9280781745910645e-05
123,C1,0.3,32,1,2000,phase23_new,22102,session14,0.28844114765524864,0.3060084283351898,0.017567280679941177
123,C1,0.3,32,1,2000,phase23_new,22102,session15,0.2617753595113754,0.26823654025793076,0.006461180746555328
123,C1,0.3,32,1,2000,phase23_new,22102,session16,0.28553514927625656,0.30453623086214066,0.019001081585884094
123,C1,0.3,32,1,2000,phase23_new,22102,session17,0.2924732193350792,0.302745021879673,0.010271802544593811
123,C1,0.3,32,1,2000,phase23_new,22102,session18,0.24181510880589485,0.27901992946863174,0.03720482066273689
123,C1,0.3,32,1,2000,phase23_new,22102,session19,0.2832356244325638,0.29050422087311745,0.007268596440553665
123,C1,0.3,32,1,2000,phase23_new,22102,session2,0.2877594381570816,0.29002155363559723,0.002262115478515625
123,C1,0.3,32,1,2000,phase23_new,22102,session21,0.2602529004216194,0.2739667221903801,0.013713821768760681
123,C1,0.3,32,1,2000,phase23_new,22102,session3,0.2923356369137764,0.3160247132182121,0.02368907630443573
123,C1,0.3,32,1,2000,phase23_new,22102,session4,0.26614633947610855,0.26771803200244904,0.0015716925263404846
123,C1,0.3,32,1,2000,phase23_new,22102,session5,0.24321576207876205,0.2392745316028595,-0.003941230475902557
123,C1,0.3,32,1,2000,phase23_new,22102,session6,0.23763276264071465,0.23797065764665604,0.000337895005941391
123,C1,0.3,32,1,2000,phase23_new,22102,session7,0.23735503107309341,0.25606203079223633,0.018706999719142914
123,C1,0.3,32,1,2000,phase23_new,22102,session9,0.2794850990176201,0.314116470515728,0.03463137149810791
123,C1,0.3,32,1,2000,phase23_new,22103,session0,0.25325748324394226,0.26046809181571007,0.007210608571767807
123,C1,0.3,32,1,2000,phase23_new,22103,session1,0.275421679019928,0.2879163697361946,0.012494690716266632
123,C1,0.3,32,1,2000,phase23_new,22103,session10,0.2338446006178856,0.24809283018112183,0.014248229563236237
123,C1,0.3,32,1,2000,phase23_new,22103,session11,0.2816072292625904,0.3303111791610718,0.04870394989848137
123,C1,0.3,32,1,2000,phase23_new,22103,session12,0.2536022514104843,0.2692668288946152,0.01566457748413086
123,C1,0.3,32,1,2000,phase23_new,22103,session13,0.25707775354385376,0.27100109308958054,0.013923339545726776
123,C1,0.3,32,1,2000,phase23_new,22103,session14,0.28844114765524864,0.29499631375074387,0.006555166095495224
123,C1,0.3,32,1,2000,phase23_new,22103,session15,0.2617753595113754,0.26823654025793076,0.006461180746555328
123,C1,0.3,32,1,2000,phase23_new,22103,session16,0.28553514927625656,0.2956089973449707,0.010073848068714142
123,C1,0.3,32,1,2000,phase23_new,22103,session17,0.2924732193350792,0.302745021879673,0.010271802544593811
123,C1,0.3,32,1,2000,phase23_new,22103,session18,0.24181510880589485,0.2793757766485214,0.03756066784262657
123,C1,0.3,32,1,2000,phase23_new,22103,session19,0.2832356244325638,0.30211304500699043,0.01887742057442665
123,C1,0.3,32,1,2000,phase23_new,22103,session2,0.2877594381570816,0.2742304801940918,-0.013528957962989807
123,C1,0.3,32,1,2000,phase23_new,22103,session21,0.2602529004216194,0.27209509909152985,0.011842198669910431
123,C1,0.3,32,1,2000,phase23_new,22103,session3,0.2923356369137764,0.31447605043649673,0.022140413522720337
123,C1,0.3,32,1,2000,phase23_new,22103,session4,0.26614633947610855,0.2631017044186592,-0.003044635057449341
123,C1,0.3,32,1,2000,phase23_new,22103,session5,0.24321576207876205,0.25186896324157715,0.008653201162815094
123,C1,0.3,32,1,2000,phase23_new,22103,session6,0.23763276264071465,0.23797065764665604,0.000337895005941391
123,C1,0.3,32,1,2000,phase23_new,22103,session7,0.23735503107309341,0.2541128024458885,0.016757771372795105
123,C1,0.3,32,1,2000,phase23_new,22103,session9,0.2794850990176201,0.314116470515728,0.03463137149810791
123,C1,0.3,64,1,2000,phase23_new,22101,session0,0.2477659061551094,0.3160172775387764,0.06825137138366699
123,C1,0.3,64,1,2000,phase23_new,22101,session1,0.2711155116558075,0.28568966686725616,0.01457415521144867
123,C1,0.3,64,1,2000,phase23_new,22101,session10,0.22908593341708183,0.24983038008213043,0.0207444466650486
123,C1,0.3,64,1,2000,phase23_new,22101,session11,0.27697254717350006,0.32306019216775894,0.04608764499425888
123,C1,0.3,64,1,2000,phase23_new,22101,session12,0.2477317824959755,0.26339563727378845,0.015663854777812958
123,C1,0.3,64,1,2000,phase23_new,22101,session13,0.2500668093562126,0.26420295238494873,0.014136143028736115
123,C1,0.3,64,1,2000,phase23_new,22101,session14,0.28367780148983,0.2986220568418503,0.014944255352020264
123,C1,0.3,64,1,2000,phase23_new,22101,session15,0.2546602338552475,0.26356516033411026,0.008904926478862762
123,C1,0.3,64,1,2000,phase23_new,22101,session16,0.2816452383995056,0.3030601665377617,0.021414928138256073
123,C1,0.3,64,1,2000,phase23_new,22101,session17,0.2893964722752571,0.3282487988471985,0.038852326571941376
123,C1,0.3,64,1,2000,phase23_new,22101,session18,0.2368779256939888,0.2760804742574692,0.03920254856348038
123,C1,0.3,64,1,2000,phase23_new,22101,session19,0.27726445347070694,0.28618273884058,0.008918285369873047
123,C1,0.3,64,1,2000,phase23_new,22101,session2,0.2826107069849968,0.2955940365791321,0.012983329594135284
123,C1,0.3,64,1,2000,phase23_new,22101,session21,0.25589485466480255,0.2872215434908867,0.03132668882608414
123,C1,0.3,64,1,2000,phase23_new,22101,session3,0.2884935513138771,0.31029149144887924,0.021797940135002136
123,C1,0.3,64,1,2000,phase23_new,22101,session4,0.2602073512971401,0.26185397058725357,0.001646619290113449
123,C1,0.3,64,1,2000,phase23_new,22101,session5,0.23666181415319443,0.2281564176082611,-0.008505396544933319
123,C1,0.3,64,1,2000,phase23_new,22101,session6,0.2310222014784813,0.23477111756801605,0.0037489160895347595
123,C1,0.3,64,1,2000,phase23_new,22101,session7,0.23171528801321983,0.24668142944574356,0.014966141432523727
123,C1,0.3,64,1,2000,phase23_new,22101,session9,0.2740246243774891,0.305113572627306,0.031088948249816895
123,C1,0.3,64,1,2000,phase23_new,22102,session0,0.2477659061551094,0.2515191547572613,0.0037532486021518707
123,C1,0.3,64,1,2000,phase23_new,22102,session1,0.2711155116558075,0.28398071974515915,0.012865208089351654
123,C1,0.3,64,1,2000,phase23_new,22102,session10,0.22908593341708183,0.24329779297113419,0.014211859554052353
123,C1,0.3,64,1,2000,phase23_new,22102,session11,0.27697254717350006,0.3058580160140991,0.02888546884059906
123,C1,0.3,64,1,2000,phase23_new,22102,session12,0.2477317824959755,0.25856150686740875,0.010829724371433258
123,C1,0.3,64,1,2000,phase23_new,22102,session13,0.2500668093562126,0.25011227279901505,4.54634428024292e-05
123,C1,0.3,64,1,2000,phase23_new,22102,session14,0.28367780148983,0.3011617735028267,0.017483972012996674
123,C1,0.3,64,1,2000,phase23_new,22102,session15,0.2546602338552475,0.2612633854150772,0.006603151559829712
123,C1,0.3,64,1,2000,phase23_new,22102,session16,0.2816452383995056,0.3003295958042145,0.018684357404708862
123,C1,0.3,64,1,2000,phase23_new,22102,session17,0.2893964722752571,0.2997026592493057,0.010306186974048615
123,C1,0.3,64,1,2000,phase23_new,22102,session18,0.2368779256939888,0.2737192139029503,0.03684128820896149
123,C1,0.3,64,1,2000,phase23_new,22102,session19,0.27726445347070694,0.28424806147813797,0.00698360800743103
123,C1,0.3,64,1,2000,phase23_new,22102,session2,0.2826107069849968,0.2850692942738533,0.0024585872888565063
123,C1,0.3,64,1,2000,phase23_new,22102,session21,0.25589485466480255,0.26926251873373985,0.013367664068937302
123,C1,0.3,64,1,2000,phase23_new,22102,session3,0.2884935513138771,0.3123188652098179,0.02382531389594078
123,C1,0.3,64,1,2000,phase23_new,22102,session4,0.2602073512971401,0.26185397058725357,0.001646619290113449
123,C1,0.3,64,1,2000,phase23_new,22102,session5,0.23666181415319443,0.2330268919467926,-0.003634922206401825
123,C1,0.3,64,1,2000,phase23_new,22102,session6,0.2310222014784813,0.23151395469903946,0.0004917532205581665
123,C1,0.3,64,1,2000,phase23_new,22102,session7,0.23171528801321983,0.24993758648633957,0.018222298473119736
123,C1,0.3,64,1,2000,phase23_new,22102,session9,0.2740246243774891,0.30840519815683365,0.03438057377934456
123,C1,0.3,64,1,2000,phase23_new,22103,session0,0.2477659061551094,0.2550349719822407,0.007269065827131271
123,C1,0.3,64,1,2000,phase23_new,22103,session1,0.2711155116558075,0.28398071974515915,0.012865208089351654
123,C1,0.3,64,1,2000,phase23_new,22103,session10,0.22908593341708183,0.24329779297113419,0.014211859554052353
123,C1,0.3,64,1,2000,phase23_new,22103,session11,0.27697254717350006,0.3245152235031128,0.04754267632961273
123,C1,0.3,64,1,2000,phase23_new,22103,session12,0.2477317824959755,0.26339563727378845,0.015663854777812958
123,C1,0.3,64,1,2000,phase23_new,22103,session13,0.2500668093562126,0.26377706974744797,0.013710260391235352
123,C1,0.3,64,1,2000,phase23_new,22103,session14,0.28367780148983,0.29010026901960373,0.006422467529773712
123,C1,0.3,64,1,2000,phase23_new,22103,session15,0.2546602338552475,0.2612633854150772,0.006603151559829712
123,C1,0.3,64,1,2000,phase23_new,22103,session16,0.2816452383995056,0.29156042262911797,0.00991518422961235
123,C1,0.3,64,1,2000,phase23_new,22103,session17,0.2893964722752571,0.2997026592493057,0.010306186974048615
123,C1,0.3,64,1,2000,phase23_new,22103,session18,0.2368779256939888,0.2741120830178261,0.03723415732383728
123,C1,0.3,64,1,2000,phase23_new,22103,session19,0.27726445347070694,0.2959352657198906,0.018670812249183655
123,C1,0.3,64,1,2000,phase23_new,22103,session2,0.2826107069849968,0.2693980634212494,-0.013212643563747406
123,C1,0.3,64,1,2000,phase23_new,22103,session21,0.25589485466480255,0.26792922616004944,0.012034371495246887
123,C1,0.3,64,1,2000,phase23_new,22103,session3,0.2884935513138771,0.31029149144887924,0.021797940135002136
123,C1,0.3,64,1,2000,phase23_new,22103,session4,0.2602073512971401,0.25722262635827065,-0.0029847249388694763
123,C1,0.3,64,1,2000,phase23_new,22103,session5,0.23666181415319443,0.24547018855810165,0.008808374404907227
123,C1,0.3,64,1,2000,phase23_new,22103,session6,0.2310222014784813,0.23151395469903946,0.0004917532205581665
123,C1,0.3,64,1,2000,phase23_new,22103,session7,0.23171528801321983,0.24820859730243683,0.016493309289216995
123,C1,0.3,64,1,2000,phase23_new,22103,session9,0.2740246243774891,0.30840519815683365,0.03438057377934456
123,C2,0.03,32,0,2000,phase23_new,22101,session0,0.2191062569618225,0.29975222796201706,0.08064597100019455
123,C2,0.03,32,0,2000,phase23_new,22101,session1,0.23778276145458221,0.2742987610399723,0.03651599958539009
123,C2,0.03,32,0,2000,phase23_new,22101,session10,0.219229593873024,0.2370431087911129,0.017813514918088913
123,C2,0.03,32,0,2000,phase23_new,22101,session11,0.2546374462544918,0.3122311905026436,0.05759374424815178
123,C2,0.03,32,0,2000,phase23_new,22101,session12,0.23891602084040642,0.2521911524236202,0.013275131583213806
123,C2,0.03,32,0,2000,phase23_new,22101,session13,0.2261652648448944,0.24825716391205788,0.022091899067163467
123,C2,0.03,32,0,2000,phase23_new,22101,session14,0.25737759843468666,0.2756074070930481,0.018229808658361435
123,C2,0.03,32,0,2000,phase23_new,22101,session15,0.2343970164656639,0.23266253247857094,-0.0017344839870929718
123,C2,0.03,32,0,2000,phase23_new,22101,session16,0.2684048116207123,0.2942483313381672,0.02584351971745491
123,C2,0.03,32,0,2000,phase23_new,22101,session17,0.2845267131924629,0.32450786232948303,0.03998114913702011
123,C2,0.03,32,0,2000,phase23_new,22101,session18,0.22484652698040009,0.2657984793186188,0.04095195233821869
123,C2,0.03,32,0,2000,phase23_new,22101,session19,0.26276061683893204,0.25955983996391296,-0.0032007768750190735
123,C2,0.03,32,0,2000,phase23_new,22101,session2,0.2657526507973671,0.27909357845783234,0.01334092766046524
123,C2,0.03,32,0,2000,phase23_new,22101,session21,0.24980993196368217,0.2691536843776703,0.019343752413988113
123,C2,0.03,32,0,2000,phase23_new,22101,session3,0.27953216433525085,0.2881629280745983,0.008630763739347458
123,C2,0.03,32,0,2000,phase23_new,22101,session4,0.23306334391236305,0.24091873317956924,0.007855389267206192
123,C2,0.03,32,0,2000,phase23_new,22101,session5,0.2146865837275982,0.2060585506260395,-0.008628033101558685
