seed,K,lambda_group,contrast,metric,mean,session_bootstrap_low,session_bootstrap_high,unit,scope
2026,32,0.3,C2-C1,conditional,-0.006215128302574158,-0.011702276065479963,-0.0007683768053539116,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,32,0.3,C2-C1,marginal,-0.024707560241222382,-0.03490431033074856,-0.013791830763220792,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,32,0.3,C2-C1,shuffle_gap,0.0041865350678563125,0.0015960506085927286,0.006855223344949385,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,32,0.3,C2-C0,conditional,-0.005549934785813093,-0.01093392257578671,-0.0006814456591382639,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,32,0.3,C2-C0,marginal,-0.29955976754426955,-0.3589460888877511,-0.2417134236171842,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,32,0.3,C2-C0,shuffle_gap,-0.0038942467731734112,-0.0069589670126636825,-0.0009695257735438661,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,64,0.03,C2-C1,conditional,-0.0010191077366471291,-0.0026817651838064193,0.0005786578357219694,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,64,0.03,C2-C1,marginal,-0.0021817073225975036,-0.007012092806398868,0.002698356881737709,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,64,0.03,C2-C1,shuffle_gap,7.559321820735922e-05,-0.001638182832393795,0.0015584327583201226,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,64,0.03,C2-C0,conditional,-0.007423811033368111,-0.012237200615927576,-0.003244192886631937,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,64,0.03,C2-C0,marginal,-0.24061255156993866,-0.30786187525838615,-0.17539586536586294,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,64,0.03,C2-C0,shuffle_gap,-0.002070258123179277,-0.0038346230145543812,-0.0005113289831206206,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,64,0.1,C2-C1,conditional,0.002427442464977503,-0.0008816439355723559,0.0058048499422147844,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,64,0.1,C2-C1,marginal,-0.00968162715435028,-0.016193048916757106,-0.0023411954566836383,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,64,0.1,C2-C1,shuffle_gap,0.0057334313790003465,0.003981769361998886,0.007758880231995138,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,64,0.1,C2-C0,conditional,-0.001645366009324789,-0.005003717506770044,0.001467755567282438,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,64,0.1,C2-C0,marginal,-0.2832276374101639,-0.3567338979244232,-0.2092606527358294,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,64,0.1,C2-C0,shuffle_gap,0.0013050825335085396,-0.0012826355624323087,0.0038020861288532615,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,64,0.3,C2-C1,conditional,-0.0041362719610333444,-0.009250132224988192,0.0009747745702043157,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,64,0.3,C2-C1,marginal,-0.019734272360801698,-0.03005948755890131,-0.00845091458410025,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,64,0.3,C2-C1,shuffle_gap,0.003714314320435127,0.0012043345983450617,0.006287916603808603,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,64,0.3,C2-C0,conditional,-0.0031955611892044546,-0.008520891687367112,0.0015536915021948515,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,64,0.3,C2-C0,marginal,-0.32079884111881257,-0.3850433518365025,-0.257839360870421,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
2026,64,0.3,C2-C0,shuffle_gap,-0.004012607969343661,-0.007179833013409128,-0.0009808740338000167,20 session labels; unknown cross-session participant dependence,"conditional on trained seed, fixed Development80, 2 banks, 3 fixed permutations"
