arm,step,index,session,FRC,single_FRC,generated_side_mean,target_side_mean,one_to_one_mean
C1,500,25,session14,0.6210636275027374,0.6044405508777582,0.06210636275027374,0.0360827017806353,0.035011260753794446
C1,500,26,session14,0.5815030586921054,0.5815030586921054,0.058150305869210536,0.023932198979186615,0.023767511599878947
C1,500,27,session14,0.35839063932741855,0.24376733942379547,0.03583906393274185,0.017966539079195966,0.016048448370094694
C1,500,28,session15,0.8691675267148726,0.6608574338596759,0.08691675267148727,0.035213693041371716,0.03509478716665284
C1,500,29,session15,0.23398892259919446,0.08113688621040474,0.023398892259919445,0.01247426482268318,0.011995940912920985
C1,500,30,session15,0.12969857791553568,-0.009898194581024646,0.012969857791553569,0.005665615885173789,0.004554630530111797
C1,500,31,session15,0.3381585539148695,0.287757744250292,0.033815855391486946,0.010578286820271197,0.010388871170166108
C1,500,32,session16,0.3377910412190974,-0.09562922336814919,0.033779104121909743,0.016301582621361284,0.015021911687863598
C1,500,33,session16,0.2576849715641929,0.015668854015589186,0.02576849715641929,0.012374468518508229,0.011090502387981826
C1,500,34,session16,0.5129111692286309,0.5044305222696476,0.05129111692286309,0.020925547517805024,0.019118651850528297
C1,500,35,session16,0.5626780883894426,0.5324791490842264,0.05626780883894426,0.015225879845645843,0.01101134019137234
C1,500,36,session17,0.5750122563318741,-0.17935271356581445,0.057501225633187415,0.01764637866437203,0.01733135304146597
C1,500,37,session17,0.26749776730517844,0.017371424464503453,0.026749776730517844,0.0034395017064553376,0.00042975547746746496
C1,500,38,session17,0.9643986837241938,0.6728599079201517,0.09643986837241939,0.03315492475711845,0.03040511377737139
C1,500,39,session17,0.6946807666384243,0.6578141150436321,0.06946807666384243,0.02719660896103121,0.02420807152805641
C1,500,40,session18,0.5996795497414045,0.04425343392245604,0.059967954974140446,0.02725273266917764,0.02476546316048491
C1,500,41,session18,0.2216058366470892,0.14538378183520279,0.022160583664708917,0.017937094482578242,0.015710604084028437
C1,500,42,session18,0.2744157527769409,0.1957306402612841,0.027441575277694093,0.010318229297359939,0.008183743447791
C1,500,43,session18,0.9440375489106152,0.9440375489106152,0.09440375489106152,0.029682910609715906,0.028488002492124277
C1,500,44,session19,0.4463419204113339,0.44570047188572554,0.04463419204113339,0.02539755882438579,0.024442114404820605
C1,500,45,session19,0.396209610791554,0.396209610791554,0.0396209610791554,0.016555201479785196,0.01494508136734043
C1,500,46,session19,0.4761657435430472,0.18947987241603764,0.04761657435430472,0.019343097438432842,0.017498495327263983
C1,500,47,session19,0.921484332272809,0.9185163583260662,0.0921484332272809,0.04887970959105696,0.045127759825454514
C1,500,48,session2,0.10770373183814398,-0.045522305019909635,0.010770373183814397,0.003919659291131161,0.003249051921847644
C1,500,49,session2,0.10793555597974658,-0.29287052939867064,0.010793555597974657,-0.00026860292705172364,-0.0015859371909616136
C1,500,50,session2,0.7050075118502014,-0.17043410711297222,0.07050075118502014,0.02510450315065809,0.024414387713292553
C1,500,51,session2,0.7925783233507908,0.7771803382118357,0.07925783233507908,0.022027451015491264,0.020580870642748335
C1,500,52,session21,0.8778031865875359,0.8778031865875359,0.08778031865875359,0.028009909646224785,0.02741514677881317
C1,500,53,session21,0.6256160001867088,0.6256160001867088,0.06256160001867088,0.03040607916857017,0.029553866597702656
C1,500,54,session21,0.8662207210054724,0.8662207210054724,0.08662207210054725,0.036202768675507015,0.035398866578050435
C1,500,55,session21,1.1158273108285117,1.1158273108285117,0.11158273108285117,0.047940876663568444,0.04469929773081013
C1,500,56,session3,0.7373734025556212,0.6116888475992905,0.07373734025556213,0.026682769916911774,0.025670273095944107
C1,500,57,session3,0.7755570783869419,0.3444558468211221,0.07755570783869419,0.042488979153553944,0.04073199039920813
C1,500,58,session3,0.6203218521022056,0.5343739121611344,0.06203218521022056,0.028680616435875154,0.0274891208948085
C1,500,59,session3,0.6420389186365306,0.6420389186365306,0.06420389186365306,0.018722679466535774,0.017814270509909785
C1,500,60,session4,0.5429688834751637,0.21747066538010776,0.05429688834751637,0.020876793975593312,0.019540246300459595
C1,500,61,session4,0.7641599312970397,0.7641599312970397,0.07641599312970397,0.00681814328117455,0.0018763154830041986
C1,500,62,session4,0.15957028865084738,-0.069612200664024,0.015957028865084738,0.007690396732146311,0.007162811930037097
C1,500,63,session4,0.6163602603923513,0.6163602603923513,0.061636026039235126,0.004979140231749541,0.0021997236345191544
C1,500,64,session5,0.18064172884215085,0.0018479109542959729,0.018064172884215086,0.0039049601418104096,0.002674565147492191
C1,500,65,session5,0.3058185102530758,0.3030822170888206,0.030581851025307583,0.013362673504829193,0.012999061417247127
C1,500,66,session5,0.5477485610063759,0.4948673291267858,0.05477485610063759,0.028907496284258392,0.028010270299389704
C1,500,67,session5,0.6832961587055116,0.6832961587055116,0.06832961587055117,0.013475945655827184,0.01302603061208124
C1,500,68,session6,0.05131773214368847,0.011819540472484291,0.0051317732143688465,0.0025686874972337824,0.0023367517258521845
C1,500,69,session6,0.4187507704015624,0.4056757233206473,0.041875077040156236,0.016517940625977952,0.015012646718025529
C1,500,70,session6,0.11975701318854028,-0.02920997906063066,0.011975701318854028,0.0060373058888160665,0.00537042872086177
C1,500,71,session6,0.10040471304058966,-0.011420370107551418,0.010040471304058966,0.004964660479740766,0.0042890789100830514
C1,500,72,session7,0.3661429051661688,0.3661429051661688,0.03661429051661688,0.007263193413768644,0.006618340186475844
C1,500,73,session7,0.2509103568675913,0.2474784021026631,0.025091035686759126,0.0051033035405242295,0.0035984696673071062
C1,500,74,session7,0.21413458837873403,0.14022666546089954,0.021413458837873402,0.004999091372564879,0.0037782123218914206
C1,500,75,session7,0.23271471289099332,0.2008583114480663,0.023271471289099333,0.009454483925834688,0.008651792203395191
C1,500,76,session9,0.48737727913025636,0.38664917884328776,0.048737727913025636,0.031130101417860923,0.030122854746977318
C1,500,77,session9,0.434049474689539,0.17949327353337596,0.0434049474689539,0.03392274181831586,0.02952984192253664
C1,500,78,session9,0.6289625922175941,0.6289625922175941,0.06289625922175941,0.02191681438110466,0.021111565936417935
C1,500,79,session9,0.30695631512279103,0.3032115138732555,0.030695631512279102,0.02418333552818691,0.021458954370654714
C0,500,0,session0,0.22909723364201628,0.21727267717040238,0.022909723364201627,-0.00029500318617359624,-0.001460609848075501
C0,500,1,session0,0.4338236527422281,0.4338236527422281,0.04338236527422281,0.011401491980994098,0.010476980194842802
C0,500,2,session0,0.9102717931667172,0.6498117197678922,0.09102717931667173,0.026506409734267006,0.025624939247771056
C0,500,3,session0,0.21610294574934572,0.14930827018375578,0.02161029457493457,0.01223272826074443,0.010228088478625878
C0,500,4,session1,0.7635373446063166,0.7459744132042998,0.07635373446063166,0.0459281223088996,0.03946203102317415
C0,500,5,session1,0.5141867700575582,0.5122087751579508,0.05141867700575582,0.027619226096138715,0.026633180649242146
C0,500,6,session1,0.6822952352687498,0.6822952352687498,0.06822952352687497,0.03378268285239431,0.032042485550467535
C0,500,7,session1,0.5875673336505666,0.3345776273454154,0.05875673336505666,0.027834804759286718,0.026890217855278276
C0,500,8,session10,0.6562967834726681,0.4609889220777469,0.06562967834726681,0.041920317922526776,0.039223450487198525
C0,500,9,session10,0.49683385398196483,0.022548862212726502,0.049683385398196486,0.021943072280130767,0.020294247542601136
C0,500,10,session10,0.610550898047571,0.41321126386709517,0.0610550898047571,0.034676127478269585,0.03139408815624285
C0,500,11,session10,0.669029985967774,0.6178688440394509,0.0669029985967774,0.037570413989687204,0.035881038453484386
C0,500,12,session11,0.6790058865849106,0.6790058865849106,0.06790058865849105,0.026499635555990463,0.026022927830528286
C0,500,13,session11,0.24430807761946124,0.09626986247735922,0.024430807761946123,0.014951283401998227,0.013781855186148282
C0,500,14,session11,0.20585909534543453,0.19587800051704007,0.020585909534543454,0.011238504967756103,0.010258243746767124
C0,500,15,session11,0.40776763473253524,0.40776763473253524,0.04077676347325353,0.015983854176259436,0.015285446235797437
C0,500,16,session12,0.2594065996848505,0.1314701105272025,0.025940659968485054,0.02047796990825728,0.018902971479528394
C0,500,17,session12,0.8504595900598549,0.8504595900598549,0.0850459590059855,0.03720426312681102,0.036279120636853276
C0,500,18,session12,0.32487170275044847,0.29904330592156403,0.032487170275044844,0.01824349020616546,0.017715671411246657
C0,500,19,session12,0.49967532579532936,0.48910453127645415,0.04996753257953294,0.029143320558356955,0.02858649295188867
C0,500,20,session13,0.540940715363886,0.540940715363886,0.0540940715363886,0.025422343216606403,0.023721825298561965
C0,500,21,session13,0.46957261875372935,0.46957261875372935,0.046957261875372934,0.021914332631902674,0.02138175164442396
C0,500,22,session13,0.4743549982076963,0.24065916014177136,0.047435499820769625,0.02332863048093891,0.020820604354196953
C0,500,23,session13,0.5137377791137233,0.5085409773370926,0.051373777911372334,0.024518917737649797,0.02375629450444321
C0,500,24,session14,0.8150583213801204,0.2568670427106978,0.08150583213801203,0.03152082125444468,0.02759119369920664
C0,500,25,session14,0.48689087601049486,0.44873460216269045,0.04868908760104949,0.02896558873464326,0.0265905697107008
C0,500,26,session14,0.36567196241519423,0.3506829198847593,0.036567196241519426,0.022200784082808605,0.02163913514633372
C0,500,27,session14,0.2649082536230794,0.14491366127815714,0.02649082536230794,0.01571272142248498,0.014386047965460327
C0,500,28,session15,0.7272034376320536,0.49909627066996826,0.07272034376320537,0.032806259651078445,0.02922222758155042
C0,500,29,session15,0.15359978406611266,0.07384974716615562,0.015359978406611265,0.009492084883088319,0.00857093308126673
C0,500,30,session15,0.08356616783944279,-0.012005459169378271,0.008356616783944278,0.005601436386626999,0.004921798978132314
C0,500,31,session15,0.2889532556450382,0.1597642479647688,0.02889532556450382,0.007870445846890815,0.006799806104655831
C0,500,32,session16,0.3196567020896632,-0.024006417190771387,0.03196567020896632,0.013994442545924721,0.011233667676927506
C0,500,33,session16,0.181879077258574,-0.00720036800518635,0.018187907725857398,0.010085814312652683,0.009070366011640157
C0,500,34,session16,0.40614969884249275,0.40614969884249275,0.04061496988424927,0.017474554381520787,0.01500467944985289
C0,500,35,session16,0.4036413036735465,0.3801210327493439,0.04036413036735465,0.010509097988434215,0.0075043723915201215
C0,500,36,session17,0.5213822067153837,-0.15786620316489128,0.05213822067153837,0.020815931385416996,0.019382686755014835
C0,500,37,session17,0.2570869081176782,0.035114494922147486,0.02570869081176782,0.004900895782394452,0.003249843231484103
C0,500,38,session17,0.7278012411075183,0.46727798488772604,0.07278012411075183,0.0263104284498075,0.022949006251254546
C0,500,39,session17,0.5750811217704004,0.5750811217704004,0.057508112177040036,0.021492240325376742,0.017333075232426474
C0,500,40,session18,0.42036392909233167,0.018891110060703136,0.04203639290923317,0.02110911121147729,0.019405267893876334
C0,500,41,session18,0.18360241783957298,0.1051796156809513,0.018360241783957298,0.016014712087409025,0.01368191365350305
C0,500,42,session18,0.3914890842082814,0.21744339749463035,0.03914890842082814,0.01593057068525378,0.014231189000916699
C0,500,43,session18,0.8644154564159167,0.8644154564159167,0.08644154564159166,0.025059246512873855,0.024189622997473258
C0,500,44,session19,0.44374083995788194,0.4140454454346255,0.0443740839957882,0.024644423607109077,0.02418352714052511
C0,500,45,session19,0.4220305521588725,0.41706300479180713,0.04220305521588725,0.017136195215901814,0.016311837359215587
C0,500,46,session19,0.42469192188742816,0.11323117210866185,0.042469192188742816,0.015355755787881115,0.014580007941293069
C0,500,47,session19,0.946195755667813,0.946195755667813,0.0946195755667813,0.04253818695045372,0.0413115878442636
C0,500,48,session2,0.13052415394929617,-0.05740002088351798,0.013052415394929618,0.004934784511156511,0.004207078430882231
C0,500,49,session2,0.0731983738163844,-0.2883604924908271,0.0073198373816384405,-0.0007934766297333,-0.003106182880360854
C0,500,50,session2,0.6082815700325318,-0.15180301066982926,0.06082815700325318,0.023489396246907462,0.02249371990517427
C0,500,51,session2,0.7653681857270686,0.7231712658962571,0.07653681857270686,0.020508452255348968,0.019368033922910012
C0,500,52,session21,0.85102516696856,0.85102516696856,0.085102516696856,0.023787021134800582,0.021142690413883152
C0,500,53,session21,0.6174463802013355,0.6174463802013355,0.061744638020133545,0.03185898598754082,0.031206799056054123
C0,500,54,session21,0.8305576195444747,0.8305576195444747,0.08305576195444747,0.037063887330862154,0.03642578143309958
C0,500,55,session21,1.1156364875264422,1.1156364875264422,0.11156364875264421,0.04478347936111078,0.04442365707141317
C0,500,56,session3,0.6480592546256482,0.5972852887768307,0.06480592546256482,0.029143184389933748,0.027884492959549294
C0,500,57,session3,0.8354940445475747,0.2719017384906759,0.08354940445475748,0.04159270531825185,0.040273903048801483
C0,500,58,session3,0.5185877250286389,0.38114631446153147,0.051858772502863894,0.02577670602062851,0.02525809230841904
C0,500,59,session3,0.6785341588985544,0.6785341588985544,0.06785341588985544,0.017412941029271295,0.01732952722582462
C0,500,60,session4,0.4236353592882828,0.14582862772483296,0.04236353592882828,0.01957819867455182,0.018310184888613946
C0,500,61,session4,0.7383567527720994,0.7383567527720994,0.07383567527720994,0.0010104669693678232,-0.002626164987189828
C0,500,62,session4,0.19796302878556074,-0.03802856070465377,0.019796302878556073,0.008469609330672537,0.007179372142591423
C0,500,63,session4,0.47054946387264024,0.47054946387264024,0.04705494638726403,-0.0015237740214755584,-0.004058406145385009
C0,500,64,session5,0.14657887037220274,0.05700970908808407,0.014657887037220273,0.0008769834154204329,-0.0006050346987059212
C0,500,65,session5,0.27313690886181097,0.27313690886181097,0.027313690886181095,0.009065081979975615,0.008382578110322442
C0,500,66,session5,0.6265695882089837,0.4969443271132918,0.06265695882089836,0.030695551677975618,0.02865738119586065
C0,500,67,session5,0.6574514541516944,0.6574514541516944,0.06574514541516943,0.01301706177629861,0.011604502571038344
C0,500,68,session6,0.05978329798472271,0.00021527004518921743,0.005978329798472271,0.0011891961024830674,0.0007776486265299428
C0,500,69,session6,0.4322905884282563,0.4322905884282563,0.04322905884282563,0.01652135267264484,0.015052292318043942
C0,500,70,session6,0.11578870709158284,-0.007037366428787396,0.011578870709158284,0.004110913649787942,0.003720541510495465
C0,500,71,session6,0.117101335581203,-0.024852208245289453,0.011710133558120301,0.00399574158423062,0.0035963539072984643
C0,500,72,session7,0.28080830021815867,0.28080830021815867,0.028080830021815866,0.005387692768224877,0.0042144673436324024
C0,500,73,session7,0.244811971578272,0.15219849993465773,0.0244811971578272,0.0022849725236736606,0.0013816757901571552
C0,500,74,session7,0.23094558182665878,0.12570892929774355,0.023094558182665877,0.0049190094393340884,0.0036414909767033903
C0,500,75,session7,0.2164433727246055,0.18436576663154336,0.02164433727246055,0.008314113524818038,0.0068000061745472
C0,500,76,session9,0.45636054727577724,0.41111265345044884,0.04563605472757772,0.03042679015730553,0.0293545211416055
C0,500,77,session9,0.43840527100110993,0.25491816724534994,0.04384052710011099,0.0342933480023136,0.032798648466345295
C0,500,78,session9,0.5894725510551646,0.5894725510551646,0.05894725510551646,0.0196856525335261,0.018650095955653083
C0,500,79,session9,0.3716310693136163,0.2981990684880837,0.03716310693136163,0.024873267889833975,0.024110500936422273
C1,2000,0,session0,0.2969664320673814,0.267492795902227,0.02969664320673814,-0.005042498654765735,-0.007438514105610269
C1,2000,1,session0,0.4178298252226323,0.4178298252226323,0.04178298252226323,0.01321278030566297,0.011878552058150135
C1,2000,2,session0,0.6874079981114725,0.4987554275600044,0.06874079981114725,0.02426002642825047,0.023559790789876266
C1,2000,3,session0,0.33319290541557905,0.3272524216727356,0.033319290541557904,0.01366980676466406,0.011943021619665843
C1,2000,4,session1,1.0265005948545043,1.0265005948545043,0.10265005948545043,0.055154824152650016,0.05053174257230646
C1,2000,5,session1,0.6610879209820831,0.6576697078631689,0.06610879209820832,0.03582509703576868,0.029423841574004093
C1,2000,6,session1,0.7068365603674763,0.6613778327956862,0.07068365603674763,0.036175880953037226,0.032435496447678056
C1,2000,7,session1,0.750547895755284,0.2791770591846672,0.0750547895755284,0.035148630019376466,0.032471092465649685
C1,2000,8,session10,0.47692310487335915,0.20256257524558713,0.047692310487335916,0.032895374488216333,0.023572932201972846
C1,2000,9,session10,0.41889173058188955,-0.22294100212701357,0.041889173058188955,0.019180130730609174,0.01621054139157168
C1,2000,10,session10,0.46279386306318265,0.24885174178859473,0.04627938630631827,0.02477000885241456,0.0234145985594159
C1,2000,11,session10,0.628705860961131,0.6031406868519607,0.0628705860961131,0.03806607517677979,0.0339898281789182
C1,2000,12,session11,0.7145254554589842,0.7145254554589842,0.07145254554589842,0.023803787648519613,0.02097148390446794
C1,2000,13,session11,0.1488860424464581,0.030340439926274047,0.014888604244645809,0.007860724497638357,0.006721124450383124
C1,2000,14,session11,0.18910306920209635,0.17355848222296524,0.018910306920209636,0.011346070372462002,0.009454129083693663
C1,2000,15,session11,0.42238150234544874,0.3954819830998484,0.04223815023454487,0.01732172603796047,0.01581560364308547
C1,2000,16,session12,0.3171875426693324,0.1109800422235537,0.03171875426693324,0.02072013589184533,0.019718168198813238
C1,2000,17,session12,0.7095235692189827,0.7095235692189827,0.07095235692189827,0.03556685160413759,0.033199464739404716
C1,2000,18,session12,0.35090037580757305,0.3467138732083541,0.03509003758075731,0.021455691400027226,0.018691392683884124
C1,2000,19,session12,0.4265597570428617,0.4172886013127021,0.04265597570428617,0.03003016541975296,0.026189009425027533
C1,2000,20,session13,0.6612121854510626,0.6612121854510626,0.06612121854510626,0.03370735697322924,0.02889957683957568
C1,2000,21,session13,0.49356536370180487,0.49356536370180487,0.04935653637018049,0.02213240335483547,0.01888984048735522
C1,2000,22,session13,0.5575049263440652,0.3922720099421713,0.055750492634406526,0.026995284671503868,0.021924704085672698
C1,2000,23,session13,0.5495962653167846,0.549033982047628,0.05495962653167846,0.03987961731114868,0.03144363683271616
C1,2000,24,session14,0.8268855864124534,0.3321299014695782,0.08268855864124533,0.03967150027049497,0.034331873120305965
C1,2000,25,session14,0.5662653859508455,0.5213303607173554,0.056626538595084555,0.039255027449300414,0.031375124777077115
C1,2000,26,session14,0.44086683589664216,0.42134861012402797,0.044086683589664215,0.027979394847084255,0.024062423875782935
C1,2000,27,session14,0.2676571117888309,0.22153694907936428,0.02676571117888309,0.016641233053826414,0.014348487612370394
C1,2000,28,session15,0.8352990690503135,0.7384246568880763,0.08352990690503134,0.03931435447074844,0.03447647088148085
C1,2000,29,session15,0.19544682570471533,0.056926031110173345,0.019544682570471532,0.01060071958113958,0.008989382798940059
C1,2000,30,session15,0.1603816682869489,-0.0019794418977706683,0.01603816682869489,0.007931979247606758,0.005881190886142121
C1,2000,31,session15,0.40433784740444556,0.23740980351793892,0.04043378474044455,0.01488978465084494,0.01252611662182429
C1,2000,32,session16,0.4203563430361517,-0.12945508622018664,0.04203563430361517,0.017027036205487994,0.014886200282267819
C1,2000,33,session16,0.2231136111179874,0.12538097341206567,0.02231136111179874,0.014859902576613815,0.013527583441121949
C1,2000,34,session16,0.5462827385246142,0.5462827385246142,0.05462827385246142,0.021092048259134355,0.01890580921631464
C1,2000,35,session16,0.5692101418376952,0.5166018748438719,0.056921014183769526,0.016414995635825158,0.013664920321153459
C1,2000,36,session17,0.5215016309059858,-0.1420689920063452,0.05215016309059858,0.02158775356540424,0.01915757667877534
C1,2000,37,session17,0.33759250307416205,0.014290370718632331,0.03375925030741621,0.005819922277568733,0.0035667412860827656
C1,2000,38,session17,0.9527421291171949,0.6149955233283787,0.09527421291171949,0.030952806824152402,0.025536699539165063
C1,2000,39,session17,0.6331123886804682,0.6205415776759017,0.06331123886804682,0.01808884962271368,0.01590856328069519
C1,2000,40,session18,0.40128617341052913,0.0018829943600462097,0.04012861734105291,0.018893558664755474,0.017846461380968064
C1,2000,41,session18,0.28038246376661996,0.2657982687521031,0.028038246376661996,0.01706886554817854,0.013975737535525359
C1,2000,42,session18,0.23022224001670294,0.12226687802985398,0.023022224001670293,0.012938105688917317,0.006134253443378113
C1,2000,43,session18,0.7232399141644195,0.7232399141644195,0.07232399141644194,0.029005284028290564,0.01931625198053187
C1,2000,44,session19,0.42266165299610997,0.39283661035082057,0.042266165299611,0.02477825430133872,0.019938025970953538
C1,2000,45,session19,0.39883885178984646,0.3732434502014925,0.03988388517898465,0.020182345294449323,0.016526264898376282
C1,2000,46,session19,0.44387393099080374,0.1012572574108352,0.04438739309908037,0.020739870742119235,0.017244016569654404
C1,2000,47,session19,0.830936115937847,0.830936115937847,0.0830936115937847,0.048271668561877604,0.039549433541482715
C1,2000,48,session2,0.2565934752310568,-0.08637232117022549,0.02565934752310568,0.010835087608594387,0.009018582468088933
C1,2000,49,session2,0.11817542959775536,-0.1950771990276135,0.011817542959775535,0.00011678974871530897,-0.002817565598184473
C1,2000,50,session2,0.6288836252996031,-0.1224795691315156,0.0628883625299603,0.025385289821261127,0.022576763828355644
C1,2000,51,session2,0.7580493505233777,0.7476511851469804,0.07580493505233778,0.02171668959820184,0.016137682639515684
C1,2000,52,session21,0.8283840687513178,0.8283840687513178,0.08283840687513178,0.023888643038871477,0.022939216525219436
C1,2000,53,session21,0.44609894796807636,0.44609894796807636,0.04460989479680764,0.023548208565405578,0.020846744154234237
C1,2000,54,session21,0.7438040327565023,0.7438040327565023,0.07438040327565024,0.03175511604616756,0.029635706479045686
C1,2000,55,session21,1.0141207904021605,1.0141207904021605,0.10141207904021605,0.041874617833622604,0.03903152837681451
C1,2000,56,session3,0.6737805951971523,0.4881926702708198,0.06737805951971523,0.029953537467664142,0.02194660459590641
C1,2000,57,session3,0.6689003757209958,0.2526271258468564,0.06689003757209958,0.04919942009524737,0.036840868327219785
C1,2000,58,session3,0.5902026485057208,0.5607232486936825,0.05902026485057208,0.031055307612711296,0.02834028940092557
C1,2000,59,session3,0.4550161848811597,0.4550161848811597,0.04550161848811597,0.014491654354837968,0.011088480679978332
C1,2000,60,session4,0.4420068902557842,0.15802597502367485,0.04420068902557842,0.01804565206347609,0.016769107884701866
C1,2000,61,session4,0.5523143516658591,0.5523143516658591,0.05523143516658591,0.004294927079089978,0.0036213148996273605
C1,2000,62,session4,0.11570052255296807,0.03688215435726504,0.011570052255296807,0.0074001656534829156,0.006440404312463505
C1,2000,63,session4,0.4791657431331628,0.4791657431331628,0.04791657431331628,0.002199154870149399,-0.00027411872266773984
C1,2000,64,session5,0.1531687392563153,0.016883685764772633,0.01531687392563153,0.0035165343068306086,0.0025128218918475695
C1,2000,65,session5,0.2643178372459019,0.2584386808116757,0.02643178372459019,0.013605682582465774,0.01079899332933572
C1,2000,66,session5,0.5117364142752482,0.4664224118669724,0.05117364142752482,0.029623954784606443,0.027731479340394417
C1,2000,67,session5,0.7851330079924077,0.7851330079924077,0.07851330079924076,0.015673972787989363,0.014129503451949747
C1,2000,68,session6,0.06321868989163283,0.04358277324874814,0.006321868989163283,0.0032946429893421017,0.0014488035445739903
C1,2000,69,session6,0.29256874515380654,0.29256874515380654,0.029256874515380654,0.0133293510127033,0.0106127771060454
C1,2000,70,session6,0.06060520883046505,0.010667324268545046,0.0060605208830465055,0.005953219561852894,0.002799279806295557
C1,2000,71,session6,0.11849612961180264,0.003842455665789242,0.011849612961180265,0.005717534912283137,0.004230700387915476
C1,2000,72,session7,0.3027131342468674,0.3027131342468674,0.03027131342468674,0.008440679941695325,0.006280605070755426
C1,2000,73,session7,0.23064698493672073,0.16579932825238744,0.023064698493672074,0.0022855064802751643,0.0013407471700818984
C1,2000,74,session7,0.18192390273172268,0.14360379328532916,0.01819239027317227,0.0060058187933502375,0.004868356547103906
C1,2000,75,session7,0.270383993328018,0.15192940426299847,0.027038399332801798,0.01139061094566764,0.009889027417336873
C1,2000,76,session9,0.5464545346946587,0.4275552115941808,0.054645453469465866,0.03258017287306203,0.03141390184190348
C1,2000,77,session9,0.3958447886259746,0.11946977070360877,0.03958447886259746,0.027934627589337246,0.02534529454279909
C1,2000,78,session9,0.5049804878212666,0.5049804878212666,0.05049804878212666,0.018276658141573435,0.017295010541678996
C1,2000,79,session9,0.28145858779553257,0.2768642345604296,0.028145858779553258,0.019836219264663772,0.01844429029121689
C2,500,0,session0,0.38238863640098664,0.38238863640098664,0.038238863640098666,-0.009123323253885679,-0.009870559017820768
C2,500,1,session0,0.6040196242050229,0.6040196242050229,0.06040196242050229,0.008211169131696231,0.007818929325139489
C2,500,2,session0,0.9999117222400825,0.7774784989425481,0.09999117222400825,0.029038148803514796,0.028191191733207575
C2,500,3,session0,0.24986547882378143,0.24820861894698526,0.024986547882378144,0.0076712412460042696,0.007438216011788283
C2,500,4,session1,0.9130194055388123,0.9130194055388123,0.09130194055388123,0.04610555430647244,0.04298534087199906
C2,500,5,session1,0.535064338959979,0.535064338959979,0.05350643389599789,0.029010665795470857,0.02785907043182493
C2,500,6,session1,0.7970253076380174,0.7970253076380174,0.07970253076380174,0.029306900840608375,0.028495790761060395
C2,500,7,session1,0.6831838433915369,0.3617433105471376,0.06831838433915369,0.025493612792060926,0.023671179544012173
C2,500,8,session10,0.7487818909739752,0.48488581900865624,0.07487818909739752,0.03978672718414008,0.03919968455994174
C2,500,9,session10,0.6836269514740051,-0.07019135932171938,0.06836269514740051,0.021507241217352917,0.02086774381109046
C2,500,10,session10,0.7790015879716189,0.2407181225198391,0.07790015879716189,0.03280592222532833,0.0324020758391083
C2,500,11,session10,0.7642499348718522,0.7290259167765135,0.07642499348718522,0.037547736235677885,0.03753179636065794
C2,500,12,session11,0.9666032438552153,0.9666032438552153,0.09666032438552154,0.025753110515614734,0.025131926970527057
C2,500,13,session11,0.2672656692247088,0.17610924102732298,0.026726566922470878,0.014261675764657722,0.013131425872099964
C2,500,14,session11,0.31010912088457965,0.31010912088457965,0.031010912088457965,0.013419301421783974,0.01111844205009645
C2,500,15,session11,0.5828430201686721,0.5828430201686721,0.058284302016867205,0.016798884769323195,0.01599349685208264
C2,500,16,session12,0.366834172555892,0.3072341688741227,0.0366834172555892,0.025346140086102826,0.024574189842904753
C2,500,17,session12,0.8492804583672356,0.8492804583672356,0.08492804583672356,0.030450992874921663,0.028801650312503913
C2,500,18,session12,0.4038804372314587,0.4038804372314587,0.040388043723145875,0.01947602356730275,0.01898318739489393
C2,500,19,session12,0.49760132377477995,0.49760132377477995,0.04976013237747799,0.02966901236985544,0.028599878124828094
C2,500,20,session13,0.687644076771842,0.687644076771842,0.0687644076771842,0.02271955156939209,0.021048393265675872
C2,500,21,session13,0.687929712772544,0.687929712772544,0.0687929712772544,0.02576195131376009,0.024908486612560326
C2,500,22,session13,0.4343048181016323,0.31438142470894587,0.04343048181016323,0.019627945811068578,0.017853749559593304
C2,500,23,session13,0.7238465515676292,0.7238465515676292,0.07238465515676293,0.02405757727292116,0.022621666134915727
C2,500,24,session14,1.2410761027705048,0.30458826227715474,0.12410761027705049,0.03529682949199888,0.034559745849811675
C2,500,25,session14,0.707018464043323,0.707018464043323,0.0707018464043323,0.032110972710959085,0.031686836314589184
C2,500,26,session14,0.5769968688306208,0.5769968688306208,0.05769968688306208,0.021998222236852195,0.02116721690356762
C2,500,27,session14,0.329248636381513,0.20164909674156328,0.0329248636381513,0.013824586239766627,0.013227387786077682
C2,500,28,session15,0.9957032201948572,0.6668133703583977,0.09957032201948572,0.04162995417050827,0.038202599453766875
C2,500,29,session15,0.21438294136324387,0.16812438271961375,0.021438294136324386,0.01341616270172355,0.012586310787709065
C2,500,30,session15,0.13327345528231518,-0.02858417091331032,0.013327345528231518,0.006456609999613984,0.006320258145946246
C2,500,31,session15,0.366445292788624,0.27141209276651346,0.0366445292788624,0.011624103038991983,0.010264740999775927
C2,500,32,session16,0.47923850981093435,-0.10266592132931511,0.04792385098109343,0.01544730887031781,0.014833048950101912
C2,500,33,session16,0.22282862078639892,-0.09279092764258752,0.022282862078639894,0.009026539307258625,0.008138024059227273
C2,500,34,session16,0.5281214732180427,0.5281214732180427,0.05281214732180427,0.016217427361737043,0.015046271077579864
C2,500,35,session16,0.5763015559977986,0.5499679139040867,0.05763015559977987,0.012100018395744538,0.00886786330329076
