arm,step,residual_saturation,noise_VJP,outputs,path_gradients
C0,2100,0.3051433265209198,"{""AU"": {""vjp_norm"": 0.389472097158432, ""finite"": true}, ""VA"": {""vjp_norm"": 3.337465524673462, ""finite"": true}, ""expression"": {""vjp_norm"": 0.32639560103416443, ""finite"": true}}","{""AU"": {""mean"": 0.1692809909582138, ""std"": 0.2141440212726593, ""abs_quantiles"": {""min"": 0.0039007174782454967, ""p05"": 0.008845987729728222, ""p50"": 0.06675955653190613, ""p95"": 0.6810183525085449, ""p99"": 0.850054144859314, ""max"": 0.9559559226036072}, ""boundary_fraction"": 0.07384444773197174, ""prediction_std"": 0.06433438509702682}, ""VA"": {""mean"": -0.04708457738161087, ""std"": 0.6704513430595398, ""abs_quantiles"": {""min"": 7.042288780212402e-05, ""p05"": 0.22516697645187378, ""p50"": 0.6942805647850037, ""p95"": 0.8937127590179443, ""p99"": 0.927486002445221, ""max"": 0.945565402507782}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.5687492489814758}, ""expression"": {""mean"": 0.125, ""std"": 0.1777658760547638, ""abs_quantiles"": {""min"": 0.0005555787356570363, ""p05"": 0.003724697045981884, ""p50"": 0.045272354036569595, ""p95"": 0.5676274299621582, ""p99"": 0.7872121334075928, ""max"": 0.9527461528778076}, ""boundary_fraction"": 0.15604166686534882, ""prediction_std"": 0.07009339332580566}}","{""encoder_H"": {""all"": 0.00023837799380999058}, ""decoder_hidden"": {""all"": 3.326232035760768e-05}, ""base_logits"": {""AU"": 0.0004165241844020784, ""VA"": 0.000626280321739614, ""expression"": 0.0002725407248362899}, ""stochastic_logits"": {""AU"": 7.601501420140266e-05, ""VA"": 0.00024434045189991593, ""expression"": 5.4214877309277654e-05}, ""final_raw"": {""AU"": 0.0002186745696235448, ""VA"": 0.0004487029218580574, ""expression"": 0.00015311450988519937}}"
C0,3900,0.40292665362358093,"{""AU"": {""vjp_norm"": 0.42730095982551575, ""finite"": true}, ""VA"": {""vjp_norm"": 6.233157634735107, ""finite"": true}, ""expression"": {""vjp_norm"": 0.42352718114852905, ""finite"": true}}","{""AU"": {""mean"": 0.13889528810977936, ""std"": 0.22514678537845612, ""abs_quantiles"": {""min"": 0.0024782854598015547, ""p05"": 0.006171056535094976, ""p50"": 0.03474394232034683, ""p95"": 0.7375702857971191, ""p99"": 0.9129911065101624, ""max"": 0.9891979098320007}, ""boundary_fraction"": 0.17723333835601807, ""prediction_std"": 0.05687432736158371}, ""VA"": {""mean"": -0.006436964496970177, ""std"": 0.7319421172142029, ""abs_quantiles"": {""min"": 2.1755695343017578e-05, ""p05"": 0.36952123045921326, ""p50"": 0.7459741830825806, ""p95"": 0.8935803174972534, ""p99"": 0.9212989807128906, ""max"": 0.9668651819229126}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.5893946290016174}, ""expression"": {""mean"": 0.125, ""std"": 0.15863561630249023, ""abs_quantiles"": {""min"": 0.0013364363694563508, ""p05"": 0.004597099963575602, ""p50"": 0.05773439258337021, ""p95"": 0.4952605962753296, ""p99"": 0.6817564368247986, ""max"": 0.9362608790397644}, ""boundary_fraction"": 0.18829166889190674, ""prediction_std"": 0.05353197082877159}}","{""encoder_H"": {""all"": 0.0003132213023491204}, ""decoder_hidden"": {""all"": 2.6213905584882013e-05}, ""base_logits"": {""AU"": 0.00030919324490241706, ""VA"": 0.0006910273805260658, ""expression"": 0.0003693654725793749}, ""stochastic_logits"": {""AU"": 3.953697523684241e-05, ""VA"": 0.00010907460818998516, ""expression"": 5.7129436754621565e-05}, ""final_raw"": {""AU"": 0.0001649622863624245, ""VA"": 0.00043548308894969523, ""expression"": 0.0001960218360181898}}"
C0,5900,0.5059250593185425,"{""AU"": {""vjp_norm"": 0.6963352560997009, ""finite"": true}, ""VA"": {""vjp_norm"": 4.273110866546631, ""finite"": true}, ""expression"": {""vjp_norm"": 0.6599565744400024, ""finite"": true}}","{""AU"": {""mean"": 0.1879289746284485, ""std"": 0.2638300061225891, ""abs_quantiles"": {""min"": 0.0012284202966839075, ""p05"": 0.004235371481627226, ""p50"": 0.050932977348566055, ""p95"": 0.8251086473464966, ""p99"": 0.9546759128570557, ""max"": 0.989425778388977}, ""boundary_fraction"": 0.2251720130443573, ""prediction_std"": 0.06359157711267471}, ""VA"": {""mean"": -0.05048848316073418, ""std"": 0.7209236025810242, ""abs_quantiles"": {""min"": 7.551908493041992e-05, ""p05"": 0.3835631012916565, ""p50"": 0.7331274747848511, ""p95"": 0.9028570055961609, ""p99"": 0.9232147932052612, ""max"": 0.9439922571182251}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.5585066676139832}, ""expression"": {""mean"": 0.125, ""std"": 0.231858491897583, ""abs_quantiles"": {""min"": 0.0001263363956240937, ""p05"": 0.00109909160528332, ""p50"": 0.021962903439998627, ""p95"": 0.7414149641990662, ""p99"": 0.9802759885787964, ""max"": 0.9924119114875793}, ""boundary_fraction"": 0.34729787707328796, ""prediction_std"": 0.04276008531451225}}","{""encoder_H"": {""all"": 0.0006383731379173696}, ""decoder_hidden"": {""all"": 3.905959601979703e-05}, ""base_logits"": {""AU"": 0.00044920487562194467, ""VA"": 0.0007297560223378241, ""expression"": 0.0003422687004785985}, ""stochastic_logits"": {""AU"": 6.47667984594591e-05, ""VA"": 0.0001662174763623625, ""expression"": 5.1259172323625535e-05}, ""final_raw"": {""AU"": 0.00023502203112002462, ""VA"": 0.00045091527863405645, ""expression"": 0.0001835328439483419}}"
C0,3800,0.4217599928379059,"{""AU"": {""vjp_norm"": 0.6310408711433411, ""finite"": true}, ""VA"": {""vjp_norm"": 7.353699207305908, ""finite"": true}, ""expression"": {""vjp_norm"": 0.5225743055343628, ""finite"": true}}","{""AU"": {""mean"": 0.15373919904232025, ""std"": 0.20918042957782745, ""abs_quantiles"": {""min"": 0.0021315698977559805, ""p05"": 0.006297479383647442, ""p50"": 0.05128840357065201, ""p95"": 0.6443421244621277, ""p99"": 0.8565727472305298, ""max"": 0.9421442151069641}, ""boundary_fraction"": 0.13566666841506958, ""prediction_std"": 0.07094406336545944}, ""VA"": {""mean"": 0.06176217645406723, ""std"": 0.7213776707649231, ""abs_quantiles"": {""min"": 8.684396743774414e-05, ""p05"": 0.3293159306049347, ""p50"": 0.7468113303184509, ""p95"": 0.907915472984314, ""p99"": 0.9415237307548523, ""max"": 0.9758618474006653}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.6121219992637634}, ""expression"": {""mean"": 0.125, ""std"": 0.1829056590795517, ""abs_quantiles"": {""min"": 0.0003855850372929126, ""p05"": 0.0041718557476997375, ""p50"": 0.04473261535167694, ""p95"": 0.5711427927017212, ""p99"": 0.8140860795974731, ""max"": 0.963310956954956}, ""boundary_fraction"": 0.16353124380111694, ""prediction_std"": 0.06141391023993492}}","{""encoder_H"": {""all"": 0.00048138268175534904}, ""decoder_hidden"": {""all"": 2.9788630854454823e-05}, ""base_logits"": {""AU"": 0.00038635951932519674, ""VA"": 0.0005610575899481773, ""expression"": 0.0002767849073279649}, ""stochastic_logits"": {""AU"": 5.4080453992355615e-05, ""VA"": 0.0001229880581377074, ""expression"": 5.215123019297607e-05}, ""final_raw"": {""AU"": 0.00020512308401521295, ""VA"": 0.00037015980342403054, ""expression"": 0.00015276175690814853}}"
C0,5100,0.501883327960968,"{""AU"": {""vjp_norm"": 0.5688736438751221, ""finite"": true}, ""VA"": {""vjp_norm"": 4.692399978637695, ""finite"": true}, ""expression"": {""vjp_norm"": 0.46437960863113403, ""finite"": true}}","{""AU"": {""mean"": 0.1804354190826416, ""std"": 0.2533106505870819, ""abs_quantiles"": {""min"": 0.0018133249832317233, ""p05"": 0.006871443707495928, ""p50"": 0.056023694574832916, ""p95"": 0.8591889142990112, ""p99"": 0.9132679104804993, ""max"": 0.9527905583381653}, ""boundary_fraction"": 0.08434999734163284, ""prediction_std"": 0.06320344656705856}, ""VA"": {""mean"": 0.06863963603973389, ""std"": 0.7344544529914856, ""abs_quantiles"": {""min"": 4.869699478149414e-05, ""p05"": 0.19493848085403442, ""p50"": 0.7552517652511597, ""p95"": 0.944515585899353, ""p99"": 0.9655275940895081, ""max"": 0.9740923047065735}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.5394262075424194}, ""expression"": {""mean"": 0.125, ""std"": 0.1882123351097107, ""abs_quantiles"": {""min"": 0.0004323132161516696, ""p05"": 0.0031562221702188253, ""p50"": 0.036442436277866364, ""p95"": 0.576922595500946, ""p99"": 0.8565747737884521, ""max"": 0.9677011966705322}, ""boundary_fraction"": 0.21315625309944153, ""prediction_std"": 0.058198608458042145}}","{""encoder_H"": {""all"": 0.0003523524501360953}, ""decoder_hidden"": {""all"": 2.7570851671043783e-05}, ""base_logits"": {""AU"": 0.00037352877552621067, ""VA"": 0.0005757443141192198, ""expression"": 0.0002627465582918376}, ""stochastic_logits"": {""AU"": 5.821147351525724e-05, ""VA"": 0.0001413941354257986, ""expression"": 4.544363764580339e-05}, ""final_raw"": {""AU"": 0.0002031589247053489, ""VA"": 0.00040878838626667857, ""expression"": 0.00014259085583034903}}"
C0,5700,0.5188632607460022,"{""AU"": {""vjp_norm"": 0.7478737235069275, ""finite"": true}, ""VA"": {""vjp_norm"": 6.150852203369141, ""finite"": true}, ""expression"": {""vjp_norm"": 0.44312334060668945, ""finite"": true}}","{""AU"": {""mean"": 0.17405720055103302, ""std"": 0.24566416442394257, ""abs_quantiles"": {""min"": 0.0017364299856126308, ""p05"": 0.0045878347009420395, ""p50"": 0.05241162329912186, ""p95"": 0.8020287752151489, ""p99"": 0.934107780456543, ""max"": 0.9770267605781555}, ""boundary_fraction"": 0.20858098566532135, ""prediction_std"": 0.06312599033117294}, ""VA"": {""mean"": 0.022347459569573402, ""std"": 0.718613862991333, ""abs_quantiles"": {""min"": 5.662441253662109e-07, ""p05"": 0.35303300619125366, ""p50"": 0.7393534183502197, ""p95"": 0.8996206521987915, ""p99"": 0.9345364570617676, ""max"": 0.9723576307296753}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.5802229642868042}, ""expression"": {""mean"": 0.125, ""std"": 0.22692672908306122, ""abs_quantiles"": {""min"": 0.000253058853559196, ""p05"": 0.0017327660461887717, ""p50"": 0.02492578700184822, ""p95"": 0.7667324542999268, ""p99"": 0.9371292591094971, ""max"": 0.9810001850128174}, ""boundary_fraction"": 0.3059992492198944, ""prediction_std"": 0.051469821482896805}}","{""encoder_H"": {""all"": 0.000434812594903633}, ""decoder_hidden"": {""all"": 2.5921783162630163e-05}, ""base_logits"": {""AU"": 0.0003892493841703981, ""VA"": 0.0006717535434290767, ""expression"": 0.00024961429880931973}, ""stochastic_logits"": {""AU"": 5.8760000683832914e-05, ""VA"": 0.0001330183877144009, ""expression"": 3.802033097599633e-05}, ""final_raw"": {""AU"": 0.00020331326231826097, ""VA"": 0.00041024843812920153, ""expression"": 0.00014812927111051977}}"
C0,5200,0.48024800419807434,"{""AU"": {""vjp_norm"": 0.9150105118751526, ""finite"": true}, ""VA"": {""vjp_norm"": 6.902118682861328, ""finite"": true}, ""expression"": {""vjp_norm"": 0.5249408483505249, ""finite"": true}}","{""AU"": {""mean"": 0.2609422504901886, ""std"": 0.3035789728164673, ""abs_quantiles"": {""min"": 0.0019883105996996164, ""p05"": 0.008610888384282589, ""p50"": 0.10354933142662048, ""p95"": 0.8938045501708984, ""p99"": 0.9698741436004639, ""max"": 0.9867056012153625}, ""boundary_fraction"": 0.06932666897773743, ""prediction_std"": 0.07756301760673523}, ""VA"": {""mean"": -0.027614671736955643, ""std"": 0.7153353095054626, ""abs_quantiles"": {""min"": 0.003886275924742222, ""p05"": 0.4325968027114868, ""p50"": 0.7405185699462891, ""p95"": 0.8799315690994263, ""p99"": 0.9133710861206055, ""max"": 0.9365888237953186}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.5399054288864136}, ""expression"": {""mean"": 0.125, ""std"": 0.21554112434387207, ""abs_quantiles"": {""min"": 7.496537000406533e-05, ""p05"": 0.0012521047610789537, ""p50"": 0.02696450985968113, ""p95"": 0.6658424139022827, ""p99"": 0.9630882143974304, ""max"": 0.9925837516784668}, ""boundary_fraction"": 0.3120875060558319, ""prediction_std"": 0.06507175415754318}}","{""encoder_H"": {""all"": 0.0005000736564397812}, ""decoder_hidden"": {""all"": 2.9652821467607282e-05}, ""base_logits"": {""AU"": 0.00048274153959937394, ""VA"": 0.0007044672966003418, ""expression"": 0.0002230431418865919}, ""stochastic_logits"": {""AU"": 8.608565985923633e-05, ""VA"": 0.00013614146155305207, ""expression"": 4.2246971133863553e-05}, ""final_raw"": {""AU"": 0.00025301080313511193, ""VA"": 0.0004427476378623396, ""expression"": 0.00013186248543206602}}"
C0,2900,0.3488166630268097,"{""AU"": {""vjp_norm"": 0.6135502457618713, ""finite"": true}, ""VA"": {""vjp_norm"": 8.406798362731934, ""finite"": true}, ""expression"": {""vjp_norm"": 0.3743923604488373, ""finite"": true}}","{""AU"": {""mean"": 0.211002916097641, ""std"": 0.25142332911491394, ""abs_quantiles"": {""min"": 0.002683946629986167, ""p05"": 0.007878834381699562, ""p50"": 0.08649715781211853, ""p95"": 0.7746903896331787, ""p99"": 0.8926222324371338, ""max"": 0.9490336179733276}, ""boundary_fraction"": 0.09459999948740005, ""prediction_std"": 0.0736314207315445}, ""VA"": {""mean"": 0.10896307229995728, ""std"": 0.7025312185287476, ""abs_quantiles"": {""min"": 0.00010479986667633057, ""p05"": 0.3696732223033905, ""p50"": 0.7304236888885498, ""p95"": 0.8759007453918457, ""p99"": 0.9090253114700317, ""max"": 0.9596220254898071}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.5801243185997009}, ""expression"": {""mean"": 0.125, ""std"": 0.18588098883628845, ""abs_quantiles"": {""min"": 0.0003781412378884852, ""p05"": 0.003326843259856105, ""p50"": 0.045116305351257324, ""p95"": 0.5631536245346069, ""p99"": 0.8855588436126709, ""max"": 0.9644591212272644}, ""boundary_fraction"": 0.20643749833106995, ""prediction_std"": 0.06303635984659195}}","{""encoder_H"": {""all"": 0.0007098986534401774}, ""decoder_hidden"": {""all"": 3.682563692564145e-05}, ""base_logits"": {""AU"": 0.0004264924500603229, ""VA"": 0.0006632126751355827, ""expression"": 0.00027342504472471774}, ""stochastic_logits"": {""AU"": 6.129084795247763e-05, ""VA"": 0.00016461503400932997, ""expression"": 6.198041228344664e-05}, ""final_raw"": {""AU"": 0.00022218594676814973, ""VA"": 0.00043167933472432196, ""expression"": 0.00015414303925354034}}"
C0,4800,0.4982033371925354,"{""AU"": {""vjp_norm"": 0.9076537489891052, ""finite"": true}, ""VA"": {""vjp_norm"": 6.991560459136963, ""finite"": true}, ""expression"": {""vjp_norm"": 0.8142434358596802, ""finite"": true}}","{""AU"": {""mean"": 0.24943552911281586, ""std"": 0.27497604489326477, ""abs_quantiles"": {""min"": 0.003098221030086279, ""p05"": 0.008624558337032795, ""p50"": 0.1216573491692543, ""p95"": 0.8398778438568115, ""p99"": 0.9327363967895508, ""max"": 0.9810751080513}, ""boundary_fraction"": 0.07942222058773041, ""prediction_std"": 0.09841349720954895}, ""VA"": {""mean"": 0.1800253838300705, ""std"": 0.7035655379295349, ""abs_quantiles"": {""min"": 0.0002187490463256836, ""p05"": 0.2938077449798584, ""p50"": 0.7555267810821533, ""p95"": 0.9194938540458679, ""p99"": 0.9444548487663269, ""max"": 0.9618403315544128}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.6203550696372986}, ""expression"": {""mean"": 0.125, ""std"": 0.2077583223581314, ""abs_quantiles"": {""min"": 0.00018031505169346929, ""p05"": 0.001298127113841474, ""p50"": 0.034641943871974945, ""p95"": 0.6691464185714722, ""p99"": 0.9325366616249084, ""max"": 0.9816830158233643}, ""boundary_fraction"": 0.2616249918937683, ""prediction_std"": 0.07809685915708542}}","{""encoder_H"": {""all"": 0.0003653797321021557}, ""decoder_hidden"": {""all"": 1.9484430595184676e-05}, ""base_logits"": {""AU"": 0.0004172993067186326, ""VA"": 0.0005154777318239212, ""expression"": 0.00024275459873024374}, ""stochastic_logits"": {""AU"": 5.5586639064131305e-05, ""VA"": 8.563567098462954e-05, ""expression"": 4.3626911065075547e-05}, ""final_raw"": {""AU"": 0.00022477813763543963, ""VA"": 0.00037694445927627385, ""expression"": 0.00014454516349360347}}"
C0,4300,0.3997114598751068,"{""AU"": {""vjp_norm"": 0.6397501826286316, ""finite"": true}, ""VA"": {""vjp_norm"": 7.503054141998291, ""finite"": true}, ""expression"": {""vjp_norm"": 0.4852416217327118, ""finite"": true}}","{""AU"": {""mean"": 0.16935260593891144, ""std"": 0.24225080013275146, ""abs_quantiles"": {""min"": 0.0018247240222990513, ""p05"": 0.004893404431641102, ""p50"": 0.05160636454820633, ""p95"": 0.7864018082618713, ""p99"": 0.9548688530921936, ""max"": 0.979534387588501}, ""boundary_fraction"": 0.19684889912605286, ""prediction_std"": 0.05524076148867607}, ""VA"": {""mean"": -0.03098042495548725, ""std"": 0.7201370000839233, ""abs_quantiles"": {""min"": 0.0004318207211326808, ""p05"": 0.4031802713871002, ""p50"": 0.7303363084793091, ""p95"": 0.8849501013755798, ""p99"": 0.9228518009185791, ""max"": 0.9579463005065918}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.5244494080543518}, ""expression"": {""mean"": 0.1249999925494194, ""std"": 0.18301010131835938, ""abs_quantiles"": {""min"": 0.0003323514247313142, ""p05"": 0.002035638550296426, ""p50"": 0.031198062002658844, ""p95"": 0.5415752530097961, ""p99"": 0.789632260799408, ""max"": 0.9641143083572388}, ""boundary_fraction"": 0.26748764514923096, ""prediction_std"": 0.05032951012253761}}","{""encoder_H"": {""all"": 0.0006209398270584643}, ""decoder_hidden"": {""all"": 4.2726263927761465e-05}, ""base_logits"": {""AU"": 0.00041958014480769634, ""VA"": 0.0007140917587094009, ""expression"": 0.00038970066816546023}, ""stochastic_logits"": {""AU"": 7.33715933165513e-05, ""VA"": 0.00016966657130979002, ""expression"": 7.306505722226575e-05}, ""final_raw"": {""AU"": 0.00021882751025259495, ""VA"": 0.0004725480393972248, ""expression"": 0.0002120351418852806}}"
C1,1300,0.27346694469451904,"{""AU"": {""vjp_norm"": 0.32525983452796936, ""finite"": true}, ""VA"": {""vjp_norm"": 1.882043719291687, ""finite"": true}, ""expression"": {""vjp_norm"": 0.3702087104320526, ""finite"": true}}","{""AU"": {""mean"": 0.23235341906547546, ""std"": 0.2518785297870636, ""abs_quantiles"": {""min"": 0.0034393032547086477, ""p05"": 0.011329934932291508, ""p50"": 0.11950568109750748, ""p95"": 0.7935230731964111, ""p99"": 0.9051791429519653, ""max"": 0.9674909710884094}, ""boundary_fraction"": 0.032704297453165054, ""prediction_std"": 0.09900621324777603}, ""VA"": {""mean"": -0.032769825309515, ""std"": 0.6722734570503235, ""abs_quantiles"": {""min"": 0.00019168853759765625, ""p05"": 0.2675171494483948, ""p50"": 0.6556543111801147, ""p95"": 0.920888364315033, ""p99"": 0.935443103313446, ""max"": 0.94432133436203}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.4543045461177826}, ""expression"": {""mean"": 0.125, ""std"": 0.1762033849954605, ""abs_quantiles"": {""min"": 0.0006295583443716168, ""p05"": 0.003061800729483366, ""p50"": 0.04507771134376526, ""p95"": 0.5267937183380127, ""p99"": 0.8269040584564209, ""max"": 0.9488781690597534}, ""boundary_fraction"": 0.20219606161117554, ""prediction_std"": 0.07094945013523102}}","{""encoder_H"": {""all"": 0.00021130415552761406}, ""decoder_hidden"": {""all"": 5.7907411246560514e-05}, ""base_logits"": {""AU"": 0.000433233828516677, ""VA"": 0.0005857805954292417, ""expression"": 0.00030288787093013525}, ""stochastic_logits"": {""AU"": 9.585158113623038e-05, ""VA"": 0.0002578973362687975, ""expression"": 5.828822395415045e-05}, ""final_raw"": {""AU"": 0.00023679148580413312, ""VA"": 0.0004852111451327801, ""expression"": 0.00017120910342782736}}"
C1,1100,0.2533433437347412,"{""AU"": {""vjp_norm"": 0.30716386437416077, ""finite"": true}, ""VA"": {""vjp_norm"": 2.722876787185669, ""finite"": true}, ""expression"": {""vjp_norm"": 0.23575767874717712, ""finite"": true}}","{""AU"": {""mean"": 0.15530087053775787, ""std"": 0.19641104340553284, ""abs_quantiles"": {""min"": 0.0035008841659873724, ""p05"": 0.013565029948949814, ""p50"": 0.06983928382396698, ""p95"": 0.6474894285202026, ""p99"": 0.8125312328338623, ""max"": 0.9594125151634216}, ""boundary_fraction"": 0.015211110934615135, ""prediction_std"": 0.033144477754831314}, ""VA"": {""mean"": -0.08428319543600082, ""std"": 0.6027653217315674, ""abs_quantiles"": {""min"": 0.0006762741832062602, ""p05"": 0.17631377279758453, ""p50"": 0.5719465017318726, ""p95"": 0.9163888096809387, ""p99"": 0.9380889534950256, ""max"": 0.9539746046066284}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.47151362895965576}, ""expression"": {""mean"": 0.125, ""std"": 0.1679016351699829, ""abs_quantiles"": {""min"": 0.0006382108549587429, ""p05"": 0.003877307754009962, ""p50"": 0.06090005487203598, ""p95"": 0.42182648181915283, ""p99"": 0.9005330801010132, ""max"": 0.9667842388153076}, ""boundary_fraction"": 0.17660416662693024, ""prediction_std"": 0.04739980027079582}}","{""encoder_H"": {""all"": 0.00019976755720563233}, ""decoder_hidden"": {""all"": 5.884000347577967e-05}, ""base_logits"": {""AU"": 0.00039049529004842043, ""VA"": 0.0006615189486183226, ""expression"": 0.0002458194503560662}, ""stochastic_logits"": {""AU"": 0.00010097624908667058, ""VA"": 0.0002578812127467245, ""expression"": 6.958805897738785e-05}, ""final_raw"": {""AU"": 0.00021284660033416003, ""VA"": 0.0004953419556841254, ""expression"": 0.00014785364328417927}}"
C1,200,0.04654666781425476,"{""AU"": {""vjp_norm"": 0.05699574947357178, ""finite"": true}, ""VA"": {""vjp_norm"": 1.0556443929672241, ""finite"": true}, ""expression"": {""vjp_norm"": 0.060341671109199524, ""finite"": true}}","{""AU"": {""mean"": 0.19166631996631622, ""std"": 0.18618527054786682, ""abs_quantiles"": {""min"": 0.012095905840396881, ""p05"": 0.024417897686362267, ""p50"": 0.1264125555753708, ""p95"": 0.590096116065979, ""p99"": 0.740115225315094, ""max"": 0.9377562999725342}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.019619354978203773}, ""VA"": {""mean"": -0.18012431263923645, ""std"": 0.5137546062469482, ""abs_quantiles"": {""min"": 3.325939178466797e-05, ""p05"": 0.16789108514785767, ""p50"": 0.46561822295188904, ""p95"": 0.7956241369247437, ""p99"": 0.853776752948761, ""max"": 0.9038478136062622}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.33350294828414917}, ""expression"": {""mean"": 0.125, ""std"": 0.11500095576047897, ""abs_quantiles"": {""min"": 0.004133489914238453, ""p05"": 0.011620311066508293, ""p50"": 0.09069511294364929, ""p95"": 0.3644077479839325, ""p99"": 0.522673487663269, ""max"": 0.741258442401886}, ""boundary_fraction"": 0.02265624888241291, ""prediction_std"": 0.033379022032022476}}","{""encoder_H"": {""all"": 0.000307348818751052}, ""decoder_hidden"": {""all"": 9.485976625001058e-05}, ""base_logits"": {""AU"": 0.0004992481553927064, ""VA"": 0.0011960600968450308, ""expression"": 0.00029917879146523774}, ""stochastic_logits"": {""AU"": 0.0001668164477450773, ""VA"": 0.00042393922922201455, ""expression"": 0.00011846939014503732}, ""final_raw"": {""AU"": 0.00025677774101495743, ""VA"": 0.0007975490880198777, ""expression"": 0.00016562924429308623}}"
C1,300,0.07652333378791809,"{""AU"": {""vjp_norm"": 0.09711119532585144, ""finite"": true}, ""VA"": {""vjp_norm"": 0.5218601226806641, ""finite"": true}, ""expression"": {""vjp_norm"": 0.06990719586610794, ""finite"": true}}","{""AU"": {""mean"": 0.18394796550273895, ""std"": 0.2006632536649704, ""abs_quantiles"": {""min"": 0.010115785524249077, ""p05"": 0.023887120187282562, ""p50"": 0.10108890384435654, ""p95"": 0.6652057766914368, ""p99"": 0.825641930103302, ""max"": 0.9157977104187012}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.032589539885520935}, ""VA"": {""mean"": 0.1377156376838684, ""std"": 0.6517398953437805, ""abs_quantiles"": {""min"": 0.00014013051986694336, ""p05"": 0.158832848072052, ""p50"": 0.6883014440536499, ""p95"": 0.9371833205223083, ""p99"": 0.9457049369812012, ""max"": 0.9576618075370789}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.6119194030761719}, ""expression"": {""mean"": 0.125, ""std"": 0.15794737637043, ""abs_quantiles"": {""min"": 0.0021393834613263607, ""p05"": 0.010945135727524757, ""p50"": 0.06815743446350098, ""p95"": 0.5204968452453613, ""p99"": 0.767087459564209, ""max"": 0.8787356019020081}, ""boundary_fraction"": 0.03621875122189522, ""prediction_std"": 0.05810585618019104}}","{""encoder_H"": {""all"": 0.00024338834919035435}, ""decoder_hidden"": {""all"": 6.245207623578608e-05}, ""base_logits"": {""AU"": 0.0004461764474399388, ""VA"": 0.0006467407802119851, ""expression"": 0.00028228721930645406}, ""stochastic_logits"": {""AU"": 0.00017009832663461566, ""VA"": 0.00021168070088606328, ""expression"": 9.511179086985067e-05}, ""final_raw"": {""AU"": 0.0002417885116301477, ""VA"": 0.0004320486623328179, ""expression"": 0.0001579100062372163}}"
C1,100,0.004576907027512789,"{""AU"": {""vjp_norm"": 0.008936351165175438, ""finite"": true}, ""VA"": {""vjp_norm"": 0.22859959304332733, ""finite"": true}, ""expression"": {""vjp_norm"": 0.009395909495651722, ""finite"": true}}","{""AU"": {""mean"": 0.15673233568668365, ""std"": 0.14383059740066528, ""abs_quantiles"": {""min"": 0.012964916415512562, ""p05"": 0.024458615109324455, ""p50"": 0.11758995056152344, ""p95"": 0.48406800627708435, ""p99"": 0.6644808053970337, ""max"": 0.8574923872947693}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.0038586510345339775}, ""VA"": {""mean"": -0.02727755345404148, ""std"": 0.43841707706451416, ""abs_quantiles"": {""min"": 3.165006637573242e-05, ""p05"": 0.010333280079066753, ""p50"": 0.15897846221923828, ""p95"": 0.7853904366493225, ""p99"": 0.8262325525283813, ""max"": 0.8738456964492798}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.2987816035747528}, ""expression"": {""mean"": 0.125, ""std"": 0.1612563580274582, ""abs_quantiles"": {""min"": 0.003036218462511897, ""p05"": 0.009164202027022839, ""p50"": 0.06068682670593262, ""p95"": 0.5530213117599487, ""p99"": 0.6821008324623108, ""max"": 0.814978837966919}, ""boundary_fraction"": 0.0625, ""prediction_std"": 0.0072241658344864845}}","{""encoder_H"": {""all"": 0.0002461863914504647}, ""decoder_hidden"": {""all"": 9.241426596418023e-05}, ""base_logits"": {""AU"": 0.0005597746931016445, ""VA"": 0.0007176115759648383, ""expression"": 0.0003725874121300876}, ""stochastic_logits"": {""AU"": 0.00017576603568159044, ""VA"": 0.0003499315644148737, ""expression"": 0.00013542157830670476}, ""final_raw"": {""AU"": 0.00028217409271746874, ""VA"": 0.0006481959717348218, ""expression"": 0.00020612361549865454}}"
