seed,arm,lambda_group,input_index,frames,K,boundary_abs_change,interior_abs_change,finite,domain,candidate_consistency_max_error
2026,C2,0.1,64,2610,10,0.10549668222665787,0.033262088894844055,True,True,1.7546117305755615e-06
2026,C2,0.1,65,1685,10,0.06671701371669769,0.053290434181690216,True,True,1.341104507446289e-06
2026,C2,0.1,66,2613,10,0.09594801813364029,0.04233505576848984,True,True,1.966021955013275e-06
2026,C2,0.1,67,1709,10,0.11288437247276306,0.04020901396870613,True,True,1.5348196029663086e-06
2026,C2,0.1,68,4558,10,0.07086922973394394,0.01580240949988365,True,True,2.041459083557129e-06
2026,C2,0.1,69,4473,10,0.03688623383641243,0.006835613865405321,True,True,1.7136335372924805e-06
2026,C2,0.1,70,3729,10,0.04411819204688072,0.008881187066435814,True,True,2.1830201148986816e-06
2026,C2,0.1,71,4561,10,0.050496723502874374,0.011078455485403538,True,True,2.250075340270996e-06
2026,C2,0.1,72,3416,10,0.06852564960718155,0.01749270223081112,True,True,1.430511474609375e-06
2026,C2,0.1,73,3596,10,0.0920892283320427,0.022738434374332428,True,True,2.3618340492248535e-06
2026,C2,0.1,74,5279,10,0.06647743284702301,0.026392154395580292,True,True,1.773238182067871e-06
2026,C2,0.1,75,5456,10,0.07681155949831009,0.024616379290819168,True,True,1.5795230865478516e-06
2026,C2,0.1,76,3209,10,0.05957415699958801,0.019156387075781822,True,True,1.385807991027832e-06
2026,C2,0.1,77,2183,10,0.09501156955957413,0.03866689279675484,True,True,1.817941665649414e-06
2026,C2,0.1,78,6781,10,0.07501062005758286,0.022525189444422722,True,True,2.250075340270996e-06
2026,C2,0.1,79,1654,10,0.08088752627372742,0.04132268950343132,True,True,1.7248094081878662e-06
42,C0,0,0,1926,10,0.03162553533911705,0.009863356128334999,True,True,1.7285346984863281e-06
42,C0,0,1,1167,10,0.0489468015730381,0.014487511478364468,True,True,2.652406692504883e-06
42,C0,0,2,1470,10,0.035690322518348694,0.01110471598803997,True,True,1.8030405044555664e-06
42,C0,0,3,692,10,,0.0161038376390934,True,True,1.9073486328125e-06
42,C0,0,4,1053,10,0.08287850022315979,0.010716300457715988,True,True,1.6689300537109375e-06
42,C0,0,5,1048,10,0.06254177540540695,0.012834819033741951,True,True,1.9818544387817383e-06
42,C0,0,6,2399,10,0.04569143056869507,0.011917482130229473,True,True,2.905726432800293e-06
42,C0,0,7,1922,10,0.04427491873502731,0.01056665275245905,True,True,2.294778823852539e-06
42,C0,0,8,2068,10,0.06009404733777046,0.010241811163723469,True,True,2.0042061805725098e-06
42,C0,0,9,1497,10,0.049366455525159836,0.015249725431203842,True,True,2.2426247596740723e-06
42,C0,0,10,1558,10,0.056803978979587555,0.011895090341567993,True,True,1.430511474609375e-06
42,C0,0,11,1227,10,0.12246998399496078,0.018418557941913605,True,True,1.5497207641601562e-06
42,C0,0,12,4147,10,0.05872896686196327,0.009162921458482742,True,True,2.1597370505332947e-06
42,C0,0,13,4776,10,0.04348820820450783,0.009050543420016766,True,True,2.205371856689453e-06
42,C0,0,14,4410,10,0.04239027202129364,0.008504514582455158,True,True,2.1457672119140625e-06
42,C0,0,15,1980,10,0.03224286437034607,0.010311742313206196,True,True,2.0526349544525146e-06
42,C0,0,16,1085,10,0.08040022850036621,0.009379935450851917,True,True,2.041459083557129e-06
42,C0,0,17,3846,10,0.06753995269536972,0.011310001835227013,True,True,2.1085143089294434e-06
42,C0,0,18,2070,10,0.04145384952425957,0.009813602082431316,True,True,2.175569534301758e-06
42,C0,0,19,2335,10,0.06476664543151855,0.010298021137714386,True,True,2.3096799850463867e-06
42,C0,0,20,1109,10,0.0401969812810421,0.017103545367717743,True,True,1.9073486328125e-06
42,C0,0,21,1020,10,0.026455093175172806,0.012809596955776215,True,True,1.3113021850585938e-06
42,C0,0,22,935,10,0.04961510747671127,0.017223777249455452,True,True,2.037733793258667e-06
42,C0,0,23,1051,10,0.048069488257169724,0.015582249499857426,True,True,1.5757977962493896e-06
42,C0,0,24,990,10,0.06449073553085327,0.010731996968388557,True,True,1.8924474716186523e-06
42,C0,0,25,984,10,0.04712089151144028,0.01195625588297844,True,True,1.7434358596801758e-06
42,C0,0,26,1413,10,0.051839981228113174,0.011712715961039066,True,True,1.7583370208740234e-06
42,C0,0,27,1256,10,0.022945767268538475,0.011415715329349041,True,True,1.4901161193847656e-06
42,C0,0,28,473,10,,0.015626100823283195,True,True,2.1010637283325195e-06
42,C0,0,29,476,10,,0.015609007328748703,True,True,2.2649765014648438e-06
42,C0,0,30,1232,10,0.03221439942717552,0.02050807513296604,True,True,2.518296241760254e-06
42,C0,0,31,870,10,0.045898474752902985,0.013476401567459106,True,True,1.6838312149047852e-06
42,C0,0,32,514,10,,0.016845809295773506,True,True,2.0265579223632812e-06
42,C0,0,33,389,10,,0.014301196672022343,True,True,1.2516975402832031e-06
42,C0,0,34,1233,10,0.03256206959486008,0.011189416982233524,True,True,1.385807991027832e-06
42,C0,0,35,689,10,,0.01374004129320383,True,True,2.041459083557129e-06
42,C0,0,36,415,10,,0.01378251425921917,True,True,2.518296241760254e-06
42,C0,0,37,600,10,,0.01610870286822319,True,True,1.7285346984863281e-06
42,C0,0,38,543,10,,0.01416095532476902,True,True,1.9818544387817383e-06
42,C0,0,39,516,10,,0.01612596958875656,True,True,1.8551945686340332e-06
42,C0,0,40,271,10,,0.014921695925295353,True,True,1.3820827007293701e-06
42,C0,0,41,511,10,,0.01345021277666092,True,True,1.8477439880371094e-06
42,C0,0,42,1350,10,0.01932149939239025,0.013093793764710426,True,True,1.5124678611755371e-06
42,C0,0,43,1056,10,0.09964679181575775,0.016633201390504837,True,True,2.250075340270996e-06
42,C0,0,44,2403,10,0.05189884454011917,0.01246294192969799,True,True,2.816319465637207e-06
42,C0,0,45,2251,10,0.05878173187375069,0.01763208955526352,True,True,2.0563602447509766e-06
42,C0,0,46,3687,10,0.03893139213323593,0.01165352575480938,True,True,2.8312206268310547e-06
42,C0,0,47,1800,10,0.059155188500881195,0.01595715805888176,True,True,2.130866050720215e-06
42,C0,0,48,935,10,0.045192867517471313,0.01558406837284565,True,True,1.7546117305755615e-06
42,C0,0,49,1234,10,0.05140020325779915,0.01314601767808199,True,True,2.4810433387756348e-06
42,C0,0,50,1231,10,0.04191688448190689,0.018526850268244743,True,True,2.130866050720215e-06
42,C0,0,51,1134,10,0.05605537071824074,0.01580788753926754,True,True,2.384185791015625e-06
42,C0,0,52,5696,10,0.06742069870233536,0.011798731982707977,True,True,2.130866050720215e-06
42,C0,0,53,5943,10,0.05081915110349655,0.012058214284479618,True,True,2.4437904357910156e-06
42,C0,0,54,3480,10,0.04333718121051788,0.012347886338829994,True,True,1.7583370208740234e-06
42,C0,0,55,3505,10,0.050076089799404144,0.0111285001039505,True,True,2.0265579223632812e-06
42,C0,0,56,989,10,0.07286495715379715,0.012790543027222157,True,True,1.6689300537109375e-06
42,C0,0,57,1015,10,0.06855972111225128,0.015044443309307098,True,True,1.8477439880371094e-06
42,C0,0,58,1198,10,0.035630811005830765,0.011277977377176285,True,True,1.4901161193847656e-06
42,C0,0,59,929,10,0.07686159014701843,0.013923625461757183,True,True,1.9818544387817383e-06
42,C0,0,60,1892,10,0.05019094794988632,0.013112906366586685,True,True,2.3245811462402344e-06
42,C0,0,61,3455,10,0.03673620894551277,0.010077833198010921,True,True,2.2649765014648438e-06
42,C0,0,62,3334,10,0.051812030375003815,0.01047974731773138,True,True,2.4139881134033203e-06
42,C0,0,63,3599,10,0.04658476635813713,0.012508758343756199,True,True,2.555549144744873e-06
42,C0,0,64,2610,10,0.05056850239634514,0.017108580097556114,True,True,1.9334256649017334e-06
42,C0,0,65,1685,10,0.04055986925959587,0.020690936595201492,True,True,2.7418136596679688e-06
42,C0,0,66,2613,10,0.05167778953909874,0.015062778256833553,True,True,1.9073486328125e-06
42,C0,0,67,1709,10,0.05390140414237976,0.017825163900852203,True,True,2.384185791015625e-06
42,C0,0,68,4558,10,0.031268373131752014,0.0102606900036335,True,True,2.8759241104125977e-06
42,C0,0,69,4473,10,0.04026264697313309,0.00859053898602724,True,True,2.78279185295105e-06
42,C0,0,70,3729,10,0.05489770323038101,0.009466206654906273,True,True,1.8477439880371094e-06
42,C0,0,71,4561,10,0.045006781816482544,0.00965481624007225,True,True,2.7045607566833496e-06
42,C0,0,72,3416,10,0.03868987038731575,0.008596198633313179,True,True,2.8014183044433594e-06
42,C0,0,73,3596,10,0.04290713742375374,0.007915519177913666,True,True,1.601874828338623e-06
42,C0,0,74,5279,10,0.04950234666466713,0.012138154357671738,True,True,2.637505531311035e-06
42,C0,0,75,5456,10,0.04604297876358032,0.009672500193119049,True,True,2.201646566390991e-06
42,C0,0,76,3209,10,0.03767520934343338,0.009148738346993923,True,True,3.0100345611572266e-06
42,C0,0,77,2183,10,0.06275045871734619,0.016078762710094452,True,True,2.1010637283325195e-06
42,C0,0,78,6781,10,0.047075364738702774,0.009765906259417534,True,True,2.1457672119140625e-06
42,C0,0,79,1654,10,0.05119946226477623,0.01666729710996151,True,True,2.2351741790771484e-06
42,C1,0.03,0,1926,10,0.04149184003472328,0.009132759645581245,True,True,1.4081597328186035e-06
42,C1,0.03,1,1167,10,0.051995649933815,0.013742591254413128,True,True,1.30385160446167e-06
42,C1,0.03,2,1470,10,0.040138281881809235,0.010530991479754448,True,True,1.1920928955078125e-06
42,C1,0.03,3,692,10,,0.012679221108555794,True,True,1.0728836059570312e-06
42,C1,0.03,4,1053,10,0.08444669842720032,0.009529630653560162,True,True,1.0728836059570312e-06
42,C1,0.03,5,1048,10,0.06892675906419754,0.012321793474256992,True,True,1.3485550880432129e-06
42,C1,0.03,6,2399,10,0.048351023346185684,0.010276052169501781,True,True,1.2665987014770508e-06
42,C1,0.03,7,1922,10,0.04415752366185188,0.009921428747475147,True,True,1.475214958190918e-06
42,C1,0.03,8,2068,10,0.05998731032013893,0.01022462360560894,True,True,1.1175870895385742e-06
42,C1,0.03,9,1497,10,0.05428425595164299,0.012341588735580444,True,True,1.1324882507324219e-06
42,C1,0.03,10,1558,10,0.05383778363466263,0.01122462097555399,True,True,1.341104507446289e-06
42,C1,0.03,11,1227,10,0.11134747415781021,0.014467179775238037,True,True,1.2367963790893555e-06
42,C1,0.03,12,4147,10,0.058552879840135574,0.008564279414713383,True,True,1.430511474609375e-06
42,C1,0.03,13,4776,10,0.05351560562849045,0.009163327515125275,True,True,2.905726432800293e-06
42,C1,0.03,14,4410,10,0.046124741435050964,0.008900526911020279,True,True,1.5497207641601562e-06
42,C1,0.03,15,1980,10,0.044761091470718384,0.010201076045632362,True,True,1.3634562492370605e-06
42,C1,0.03,16,1085,10,0.08828148990869522,0.00966666080057621,True,True,1.341104507446289e-06
42,C1,0.03,17,3846,10,0.0688823014497757,0.010631506331264973,True,True,1.4156103134155273e-06
42,C1,0.03,18,2070,10,0.04903675615787506,0.009467199444770813,True,True,1.5497207641601562e-06
42,C1,0.03,19,2335,10,0.06172363460063934,0.010044286027550697,True,True,1.385807991027832e-06
42,C1,0.03,20,1109,10,0.05151950195431709,0.01526971161365509,True,True,1.1101365089416504e-06
42,C1,0.03,21,1020,10,0.035887014120817184,0.012182257138192654,True,True,1.0728836059570312e-06
42,C1,0.03,22,935,10,0.055453650653362274,0.014896335080265999,True,True,1.2218952178955078e-06
42,C1,0.03,23,1051,10,0.03928307816386223,0.013462681323289871,True,True,1.1399388313293457e-06
42,C1,0.03,24,990,10,0.06062392517924309,0.009321209974586964,True,True,1.6540288925170898e-06
42,C1,0.03,25,984,10,0.05270944908261299,0.010679567232728004,True,True,1.4156103134155273e-06
42,C1,0.03,26,1413,10,0.057875629514455795,0.01077364757657051,True,True,1.1622905731201172e-06
42,C1,0.03,27,1256,10,0.030750926584005356,0.010113800875842571,True,True,1.2218952178955078e-06
42,C1,0.03,28,473,10,,0.013535695150494576,True,True,1.087784767150879e-06
42,C1,0.03,29,476,10,,0.01459333673119545,True,True,1.2814998626708984e-06
42,C1,0.03,30,1232,10,0.04264431074261665,0.01784161850810051,True,True,1.5497207641601562e-06
42,C1,0.03,31,870,10,0.03998417779803276,0.01190302986651659,True,True,1.1771917343139648e-06
42,C1,0.03,32,514,10,,0.01308509148657322,True,True,1.125037670135498e-06
42,C1,0.03,33,389,10,,0.01318784523755312,True,True,1.2665987014770508e-06
42,C1,0.03,34,1233,10,0.03982590138912201,0.01027311198413372,True,True,1.0132789611816406e-06
42,C1,0.03,35,689,10,,0.01260315626859665,True,True,1.1771917343139648e-06
42,C1,0.03,36,415,10,,0.01314616110175848,True,True,1.2516975402832031e-06
42,C1,0.03,37,600,10,,0.013922097161412239,True,True,1.043081283569336e-06
42,C1,0.03,38,543,10,,0.01293246727436781,True,True,1.1324882507324219e-06
42,C1,0.03,39,516,10,,0.015549789182841778,True,True,1.2814998626708984e-06
42,C1,0.03,40,271,10,,0.013486495241522789,True,True,1.519918441772461e-06
42,C1,0.03,41,511,10,,0.01158003881573677,True,True,8.642673492431641e-07
42,C1,0.03,42,1350,10,0.05573321506381035,0.012004382908344269,True,True,1.2516975402832031e-06
42,C1,0.03,43,1056,10,0.09509605169296265,0.014971817843616009,True,True,1.4603137969970703e-06
42,C1,0.03,44,2403,10,0.057135868817567825,0.012213881127536297,True,True,1.4528632164001465e-06
42,C1,0.03,45,2251,10,0.061686910688877106,0.01580369658768177,True,True,1.3113021850585938e-06
42,C1,0.03,46,3687,10,0.04075139760971069,0.011087906546890736,True,True,1.6540288925170898e-06
42,C1,0.03,47,1800,10,0.06745406240224838,0.013830909505486488,True,True,1.218169927597046e-06
42,C1,0.03,48,935,10,0.03924497961997986,0.014393012039363384,True,True,1.0728836059570312e-06
42,C1,0.03,49,1234,10,0.05272916331887245,0.0121791185811162,True,True,1.2740492820739746e-06
42,C1,0.03,50,1231,10,0.06786185503005981,0.014668782241642475,True,True,1.1026859283447266e-06
42,C1,0.03,51,1134,10,0.06892360746860504,0.013398530893027782,True,True,1.3671815395355225e-06
42,C1,0.03,52,5696,10,0.06680309027433395,0.01057056151330471,True,True,1.5348196029663086e-06
42,C1,0.03,53,5943,10,0.0504036620259285,0.01112876832485199,True,True,1.7862766981124878e-06
42,C1,0.03,54,3480,10,0.050759606063365936,0.0119439996778965,True,True,1.2442469596862793e-06
42,C1,0.03,55,3505,10,0.050208233296871185,0.010882973670959473,True,True,1.5348196029663086e-06
42,C1,0.03,56,989,10,0.07643025368452072,0.011701593175530434,True,True,1.0989606380462646e-06
42,C1,0.03,57,1015,10,0.06742314994335175,0.013660256750881672,True,True,1.2209638953208923e-06
42,C1,0.03,58,1198,10,0.03516116365790367,0.010752775706350803,True,True,1.0281801223754883e-06
42,C1,0.03,59,929,10,0.08516619354486465,0.013218561187386513,True,True,1.2814998626708984e-06
42,C1,0.03,60,1892,10,0.04689759016036987,0.012274113483726978,True,True,1.341104507446289e-06
42,C1,0.03,61,3455,10,0.049686890095472336,0.010311118327081203,True,True,1.8570572137832642e-06
42,C1,0.03,62,3334,10,0.057496845722198486,0.009378339163959026,True,True,2.376735210418701e-06
42,C1,0.03,63,3599,10,0.05653301626443863,0.011912223882973194,True,True,1.519918441772461e-06
42,C1,0.03,64,2610,10,0.05414856970310211,0.015457117930054665,True,True,1.2367963790893555e-06
42,C1,0.03,65,1685,10,0.047378234565258026,0.017240483313798904,True,True,1.3783574104309082e-06
42,C1,0.03,66,2613,10,0.06159210205078125,0.013413118198513985,True,True,1.5459954738616943e-06
42,C1,0.03,67,1709,10,0.062046512961387634,0.014971108175814152,True,True,1.5497207641601562e-06
42,C1,0.03,68,4558,10,0.04284088686108589,0.009148034267127514,True,True,1.3820827007293701e-06
42,C1,0.03,69,4473,10,0.038770515471696854,0.007674818392843008,True,True,1.7136335372924805e-06
42,C1,0.03,70,3729,10,0.050516270101070404,0.008066857233643532,True,True,1.341104507446289e-06
42,C1,0.03,71,4561,10,0.04957706108689308,0.009090160951018333,True,True,1.5422701835632324e-06
42,C1,0.03,72,3416,10,0.045346420258283615,0.009269239380955696,True,True,1.5050172805786133e-06
42,C1,0.03,73,3596,10,0.056116219609975815,0.00875894632190466,True,True,2.115964889526367e-06
42,C1,0.03,74,5279,10,0.05219556391239166,0.011126147583127022,True,True,1.4454126358032227e-06
42,C1,0.03,75,5456,10,0.04894617572426796,0.009705016389489174,True,True,1.7285346984863281e-06
42,C1,0.03,76,3209,10,0.04360787943005562,0.009323753416538239,True,True,1.4379620552062988e-06
42,C1,0.03,77,2183,10,0.061169710010290146,0.014459185302257538,True,True,1.2032687664031982e-06
42,C1,0.03,78,6781,10,0.04699621722102165,0.008633879944682121,True,True,1.5795230865478516e-06
42,C1,0.03,79,1654,10,0.04272926226258278,0.01569504290819168,True,True,1.6391277313232422e-06
42,C1,0.1,0,1926,10,0.10555171221494675,0.01841537468135357,True,True,1.5832483768463135e-06
42,C1,0.1,1,1167,10,0.09758181869983673,0.030735045671463013,True,True,2.1457672119140625e-06
42,C1,0.1,2,1470,10,0.079050213098526,0.022876080125570297,True,True,1.5459954738616943e-06
42,C1,0.1,3,692,10,,0.029884446412324905,True,True,1.9222497940063477e-06
42,C1,0.1,4,1053,10,0.13802862167358398,0.01970101334154606,True,True,1.773238182067871e-06
42,C1,0.1,5,1048,10,0.11488576978445053,0.025510819628834724,True,True,1.996755599975586e-06
42,C1,0.1,6,2399,10,0.10966529697179794,0.022642336785793304,True,True,1.9222497940063477e-06
42,C1,0.1,7,1922,10,0.10992735624313354,0.02077409066259861,True,True,1.8458813428878784e-06
42,C1,0.1,8,2068,10,0.09548965096473694,0.017635582014918327,True,True,1.3336539268493652e-06
42,C1,0.1,9,1497,10,0.09557799994945526,0.0247721616178751,True,True,1.1920928955078125e-06
42,C1,0.1,10,1558,10,0.09806317836046219,0.022433176636695862,True,True,1.7285346984863281e-06
42,C1,0.1,11,1227,10,0.14273898303508759,0.027612365782260895,True,True,1.3746321201324463e-06
42,C1,0.1,12,4147,10,0.1117260605096817,0.014298930764198303,True,True,2.1010637283325195e-06
42,C1,0.1,13,4776,10,0.09481458365917206,0.013434465043246746,True,True,1.5050172805786133e-06
42,C1,0.1,14,4410,10,0.10441853106021881,0.013914085924625397,True,True,2.078711986541748e-06
42,C1,0.1,15,1980,10,0.10232105851173401,0.020814107730984688,True,True,1.5944242477416992e-06
42,C1,0.1,16,1085,10,0.14106385409832,0.018225394189357758,True,True,1.5925616025924683e-06
42,C1,0.1,17,3846,10,0.11263292282819748,0.0195314884185791,True,True,1.6093254089355469e-06
42,C1,0.1,18,2070,10,0.10210302472114563,0.015633806586265564,True,True,1.2516975402832031e-06
42,C1,0.1,19,2335,10,0.11618170142173767,0.016364291310310364,True,True,1.5348196029663086e-06
42,C1,0.1,20,1109,10,0.09918989986181259,0.034923799335956573,True,True,1.605600118637085e-06
42,C1,0.1,21,1020,10,0.091143399477005,0.02592623420059681,True,True,1.7136335372924805e-06
42,C1,0.1,22,935,10,0.10049120336771011,0.03356114402413368,True,True,1.4901161193847656e-06
42,C1,0.1,23,1051,10,0.09936616569757462,0.030550967901945114,True,True,1.519918441772461e-06
42,C1,0.1,24,990,10,0.12118960171937943,0.01991751790046692,True,True,1.5422701835632324e-06
42,C1,0.1,25,984,10,0.11493952572345734,0.022490859031677246,True,True,1.5869736671447754e-06
42,C1,0.1,26,1413,10,0.1122255027294159,0.022490935400128365,True,True,1.7136335372924805e-06
42,C1,0.1,27,1256,10,0.09126108884811401,0.02211182937026024,True,True,1.6242265701293945e-06
42,C1,0.1,28,473,10,,0.03167540580034256,True,True,1.6614794731140137e-06
42,C1,0.1,29,476,10,,0.029044872149825096,True,True,1.4901161193847656e-06
42,C1,0.1,30,1232,10,0.08585430681705475,0.034931909292936325,True,True,1.0579824447631836e-06
42,C1,0.1,31,870,10,0.10591267794370651,0.027488719671964645,True,True,1.3597309589385986e-06
42,C1,0.1,32,514,10,,0.030962590128183365,True,True,1.3485550880432129e-06
42,C1,0.1,33,389,10,,0.028223270550370216,True,True,1.4454126358032227e-06
42,C1,0.1,34,1233,10,0.0905752032995224,0.021643640473484993,True,True,1.9371509552001953e-06
42,C1,0.1,35,689,10,,0.02669007144868374,True,True,1.7136335372924805e-06
42,C1,0.1,36,415,10,,0.027197672054171562,True,True,1.6614794731140137e-06
42,C1,0.1,37,600,10,,0.03274109214544296,True,True,1.6242265701293945e-06
42,C1,0.1,38,543,10,,0.027361979708075523,True,True,1.5050172805786133e-06
42,C1,0.1,39,516,10,,0.0318237766623497,True,True,1.6987323760986328e-06
42,C1,0.1,40,271,10,,0.024166569113731384,True,True,8.642673492431641e-07
42,C1,0.1,41,511,10,,0.023772601038217545,True,True,1.7844140529632568e-06
42,C1,0.1,42,1350,10,0.13409267365932465,0.025674551725387573,True,True,1.519918441772461e-06
42,C1,0.1,43,1056,10,0.16175515949726105,0.028719915077090263,True,True,1.2367963790893555e-06
42,C1,0.1,44,2403,10,0.10437030345201492,0.02389744482934475,True,True,1.6093254089355469e-06
42,C1,0.1,45,2251,10,0.08894579857587814,0.03213365748524666,True,True,2.553686499595642e-06
42,C1,0.1,46,3687,10,0.0983181968331337,0.021741745993494987,True,True,1.817941665649414e-06
42,C1,0.1,47,1800,10,0.11763295531272888,0.029914872720837593,True,True,1.6987323760986328e-06
42,C1,0.1,48,935,10,0.08168210834264755,0.026623275130987167,True,True,1.4603137969970703e-06
42,C1,0.1,49,1234,10,0.08656114339828491,0.02571115270256996,True,True,1.475214958190918e-06
42,C1,0.1,50,1231,10,0.11765910685062408,0.031755201518535614,True,True,1.7136335372924805e-06
42,C1,0.1,51,1134,10,0.1303611695766449,0.030481427907943726,True,True,1.6093254089355469e-06
42,C1,0.1,52,5696,10,0.1204361766576767,0.021185269579291344,True,True,2.6300549507141113e-06
42,C1,0.1,53,5943,10,0.10552814602851868,0.021306805312633514,True,True,1.8030405044555664e-06
42,C1,0.1,54,3480,10,0.09708999842405319,0.02382158301770687,True,True,2.041459083557129e-06
42,C1,0.1,55,3505,10,0.09721922129392624,0.019871776923537254,True,True,1.5869736671447754e-06
42,C1,0.1,56,989,10,0.12140914797782898,0.027325866743922234,True,True,2.212822437286377e-06
42,C1,0.1,57,1015,10,0.12358792871236801,0.03126424923539162,True,True,1.4603137969970703e-06
42,C1,0.1,58,1198,10,0.09039372205734253,0.02415360137820244,True,True,1.5422701835632324e-06
42,C1,0.1,59,929,10,0.12179960310459137,0.029467886313796043,True,True,1.776963472366333e-06
42,C1,0.1,60,1892,10,0.08956985175609589,0.02297499030828476,True,True,1.944601535797119e-06
42,C1,0.1,61,3455,10,0.0921877771615982,0.018690215423703194,True,True,1.5422701835632324e-06
42,C1,0.1,62,3334,10,0.09640614688396454,0.01457075122743845,True,True,1.5050172805786133e-06
42,C1,0.1,63,3599,10,0.10363354533910751,0.022783031687140465,True,True,1.8849968910217285e-06
42,C1,0.1,64,2610,10,0.09076925367116928,0.029058102518320084,True,True,1.7583370208740234e-06
42,C1,0.1,65,1685,10,0.09651714563369751,0.03644518554210663,True,True,1.5944242477416992e-06
42,C1,0.1,66,2613,10,0.10436652600765228,0.029410041868686676,True,True,1.8030405044555664e-06
42,C1,0.1,67,1709,10,0.10833711177110672,0.03048636205494404,True,True,1.860782504081726e-06
42,C1,0.1,68,4558,10,0.09008269011974335,0.016423247754573822,True,True,1.6391277313232422e-06
42,C1,0.1,69,4473,10,0.07092626392841339,0.009692138060927391,True,True,1.4454126358032227e-06
42,C1,0.1,70,3729,10,0.05560055747628212,0.009144135750830173,True,True,1.6391277313232422e-06
42,C1,0.1,71,4561,10,0.08869095146656036,0.011528621427714825,True,True,1.5459954738616943e-06
42,C1,0.1,72,3416,10,0.10092754662036896,0.013994560576975346,True,True,1.7583370208740234e-06
42,C1,0.1,73,3596,10,0.09540398418903351,0.013738947920501232,True,True,1.2889504432678223e-06
42,C1,0.1,74,5279,10,0.09835968166589737,0.02070881612598896,True,True,1.6372650861740112e-06
42,C1,0.1,75,5456,10,0.09589806199073792,0.01652735285460949,True,True,1.6093254089355469e-06
42,C1,0.1,76,3209,10,0.08754154294729233,0.01654321700334549,True,True,1.5944242477416992e-06
42,C1,0.1,77,2183,10,0.09374880790710449,0.027341749519109726,True,True,1.5869736671447754e-06
42,C1,0.1,78,6781,10,0.09314992278814316,0.016468334943056107,True,True,1.989305019378662e-06
42,C1,0.1,79,1654,10,0.08911418169736862,0.02856120839715004,True,True,1.6242265701293945e-06
42,C2,0.03,0,1926,10,0.05167442932724953,0.01044442318379879,True,True,1.30385160446167e-06
42,C2,0.03,1,1167,10,0.046166423708200455,0.01623201183974743,True,True,1.4826655387878418e-06
42,C2,0.03,2,1470,10,0.053946997970342636,0.012854628264904022,True,True,1.3336539268493652e-06
42,C2,0.03,3,692,10,,0.015707021579146385,True,True,1.5478581190109253e-06
42,C2,0.03,4,1053,10,0.08104093372821808,0.010889983735978603,True,True,1.0058283805847168e-06
42,C2,0.03,5,1048,10,0.059835728257894516,0.014310472644865513,True,True,1.2582167983055115e-06
42,C2,0.03,6,2399,10,0.05156576633453369,0.011937686242163181,True,True,1.3560056686401367e-06
42,C2,0.03,7,1922,10,0.04394340515136719,0.011286910623311996,True,True,1.3262033462524414e-06
42,C2,0.03,8,2068,10,0.064825139939785,0.010432600975036621,True,True,1.3224780559539795e-06
42,C2,0.03,9,1497,10,0.05042853206396103,0.014752122573554516,True,True,1.2516975402832031e-06
42,C2,0.03,10,1558,10,0.05418073758482933,0.013366988860070705,True,True,1.2665987014770508e-06
42,C2,0.03,11,1227,10,0.1068318635225296,0.016681060194969177,True,True,1.1920928955078125e-06
42,C2,0.03,12,4147,10,0.06448164582252502,0.009548484347760677,True,True,1.475214958190918e-06
42,C2,0.03,13,4776,10,0.05538928881287575,0.009153910912573338,True,True,1.6689300537109375e-06
42,C2,0.03,14,4410,10,0.04910140112042427,0.009416645392775536,True,True,1.385807991027832e-06
42,C2,0.03,15,1980,10,0.049980875104665756,0.01185612753033638,True,True,1.1920928955078125e-06
42,C2,0.03,16,1085,10,0.0782914012670517,0.010899764485657215,True,True,1.0728836059570312e-06
42,C2,0.03,17,3846,10,0.06872404366731644,0.011768274009227753,True,True,1.4528632164001465e-06
42,C2,0.03,18,2070,10,0.05957169458270073,0.01060979813337326,True,True,1.7844140529632568e-06
42,C2,0.03,19,2335,10,0.06950079649686813,0.010705767199397087,True,True,1.1026859283447266e-06
42,C2,0.03,20,1109,10,0.04781237617135048,0.01867017336189747,True,True,1.216307282447815e-06
42,C2,0.03,21,1020,10,0.048749521374702454,0.014944512397050858,True,True,1.1622905731201172e-06
42,C2,0.03,22,935,10,0.05591336637735367,0.017791379243135452,True,True,1.7285346984863281e-06
42,C2,0.03,23,1051,10,0.04663033038377762,0.016718385741114616,True,True,1.7210841178894043e-06
42,C2,0.03,24,990,10,0.06053479015827179,0.011190487071871758,True,True,1.1622905731201172e-06
42,C2,0.03,25,984,10,0.046495672315359116,0.012401048094034195,True,True,1.4603137969970703e-06
42,C2,0.03,26,1413,10,0.04958220571279526,0.012480448931455612,True,True,1.087784767150879e-06
42,C2,0.03,27,1256,10,0.04427318274974823,0.011690723709762096,True,True,1.3783574104309082e-06
42,C2,0.03,28,473,10,,0.016402320936322212,True,True,1.2516975402832031e-06
42,C2,0.03,29,476,10,,0.016757482662796974,True,True,1.1473894119262695e-06
42,C2,0.03,30,1232,10,0.04568982869386673,0.01992097869515419,True,True,1.169741153717041e-06
42,C2,0.03,31,870,10,0.04455146566033363,0.014161095023155212,True,True,1.0728836059570312e-06
42,C2,0.03,32,514,10,,0.016549158841371536,True,True,1.3113021850585938e-06
42,C2,0.03,33,389,10,,0.014027365483343601,True,True,1.1473894119262695e-06
42,C2,0.03,34,1233,10,0.0453927256166935,0.011919044889509678,True,True,1.1324882507324219e-06
