/home/zhengshiyi/react2025_new/.venv/lib/python3.10/site-packages/torch/_utils.py:831: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  return self.fget.__get__(instance, owner)()
R-distance 221 3.7139947414398193 -0.008853981274035761
R-distance 222 3.75268292427063 0.0008538154807524734
R-distance 223 3.740856409072876 -0.006393429531728856
R-distance 224 3.711869716644287 0.01959756684321832
R-distance 225 3.699043035507202 0.006625079842363136
R-distance 226 3.6683056354522705 0.01590062222684523
R-distance 227 3.7684781551361084 0.01130439519261941
R-distance 228 3.7700071334838867 0.01046257897090257
R-distance 229 3.7190890312194824 0.021534102586199567
R-distance 230 3.6996865272521973 0.004711546339454031
R-distance 231 3.6131198406219482 -0.005122502238508276
R-distance 232 3.6736512184143066 0.026432959999825558
R-distance 233 3.70389461517334 0.0034531795267476184
R-distance 234 3.725684642791748 -0.012800441688789733
R-distance 235 3.809439182281494 -0.0054181354298322056
R-distance 236 3.7436611652374268 0.0038321380069149314
R-distance 237 3.7172279357910156 -0.018447535795493054
R-distance 238 3.7010746002197266 -0.004586536775160255
R-distance 239 3.785187005996704 0.0032440305717429396
R-distance 240 3.7813501358032227 -0.004682506656930485
R-distance 241 3.7876198291778564 0.0003831450528060998
R-distance 242 3.7004284858703613 0.009037620202996522
R-distance 243 3.593679904937744 -0.0025975273813962476
R-distance 244 3.530799627304077 -0.0019161204301113345
R-distance 245 3.6724424362182617 -0.008500044774028482
R-distance 246 3.6863834857940674 0.004368634438560548
R-distance 247 3.757903814315796 0.0018143131485103938
R-distance 248 3.7990336418151855 0.011894709407510362
R-distance 249 3.659337043762207 0.0030217127465903106
R-distance 250 3.7936627864837646 -0.021016669998245165
R-distance 251 3.7380058765411377 0.0020276265919591196
