model,seed,arm,lambda_group,input_index,official_FRC,generated_side_mean,target_side_mean,one_to_one_mean
seed123_C1_lambda0.03,123,C1,0.03,72,0.32176727335295086,0.032176727335295086,0.006051015823235489,0.005039642991024435
seed123_C1_lambda0.03,123,C1,0.03,73,0.11793474786269126,0.011793474786269126,0.00017060314291437068,-0.0011420066517587003
seed123_C1_lambda0.03,123,C1,0.03,74,0.13978890027416474,0.013978890027416474,0.004957912679149445,0.0044193156802109015
seed123_C1_lambda0.03,123,C1,0.03,75,0.1727913781359532,0.01727913781359532,0.009334070267973258,0.0075874670439448205
seed123_C1_lambda0.03,123,C1,0.03,76,0.3268514155893932,0.03268514155893932,0.018367782901911208,0.015505701263422936
seed123_C1_lambda0.03,123,C1,0.03,77,0.15711997388803667,0.015711997388803668,0.016655628406557182,0.011515764497248452
seed123_C1_lambda0.03,123,C1,0.03,78,0.34322638531718214,0.034322638531718214,0.01368450422691304,0.011894140127940184
seed123_C1_lambda0.03,123,C1,0.03,79,0.21179537202888365,0.021179537202888364,0.015487520146582608,0.010885837521958937
seed123_C1_lambda0.1,123,C1,0.1,0,0.2014426413213673,0.02014426413213673,0.001037431773911357,-0.0011236796357032442
seed123_C1_lambda0.1,123,C1,0.1,1,0.19394532269689135,0.019394532269689135,0.007116896795776285,0.006078332333389225
seed123_C1_lambda0.1,123,C1,0.1,2,0.5482898373920725,0.05482898373920725,0.02529563542654022,0.023371799915441305
seed123_C1_lambda0.1,123,C1,0.1,3,0.1917405598008665,0.01917405598008665,0.01223598858938778,0.009061994094457477
seed123_C1_lambda0.1,123,C1,0.1,4,0.7384858472578403,0.07384858472578402,0.036422622637373725,0.03428469648065134
seed123_C1_lambda0.1,123,C1,0.1,5,0.34748051791203305,0.034748051791203306,0.027375964427641057,0.02521743270101364
seed123_C1_lambda0.1,123,C1,0.1,6,0.6229562046294821,0.06229562046294821,0.03148444088051952,0.030629004268361116
seed123_C1_lambda0.1,123,C1,0.1,7,0.36215835988994555,0.036215835988994555,0.021333340723278013,0.01929850860647827
seed123_C1_lambda0.1,123,C1,0.1,8,0.4342601450541976,0.04342601450541976,0.03138242643741159,0.027963818535068387
seed123_C1_lambda0.1,123,C1,0.1,9,0.2313046303144053,0.023130463031440528,0.01098457842731148,0.009719933008365357
seed123_C1_lambda0.1,123,C1,0.1,10,0.27069264721865316,0.027069264721865317,0.01688945986820275,0.01470268531864934
seed123_C1_lambda0.1,123,C1,0.1,11,0.4713578649221512,0.04713578649221512,0.028910368123595005,0.02492805883500714
seed123_C1_lambda0.1,123,C1,0.1,12,0.5627604872144732,0.05627604872144733,0.01783536192726187,0.016189108975131337
seed123_C1_lambda0.1,123,C1,0.1,13,0.08001292859696184,0.008001292859696184,0.004466843462008432,0.0038233583642255263
seed123_C1_lambda0.1,123,C1,0.1,14,0.14449574842249496,0.014449574842249496,0.006683076003336538,0.005725445230285895
seed123_C1_lambda0.1,123,C1,0.1,15,0.2327457944271127,0.02327457944271127,0.00855984713461722,0.007412792383200817
seed123_C1_lambda0.1,123,C1,0.1,16,0.33809452774949994,0.03380945277495,0.021434999085951312,0.016855655593531617
seed123_C1_lambda0.1,123,C1,0.1,17,0.5097643949808174,0.05097643949808174,0.023349696347759148,0.022431260494288355
seed123_C1_lambda0.1,123,C1,0.1,18,0.19299319453553557,0.019299319453553558,0.015616549769921717,0.01224904428369793
seed123_C1_lambda0.1,123,C1,0.1,19,0.22708570380313697,0.022708570380313698,0.021667994331063294,0.017210429187590647
seed123_C1_lambda0.1,123,C1,0.1,20,0.30932379214243233,0.030932379214243234,0.015181896699482778,0.013829794027585916
seed123_C1_lambda0.1,123,C1,0.1,21,0.2154239403544823,0.02154239403544823,0.0075252745108227,0.007350276876738464
seed123_C1_lambda0.1,123,C1,0.1,22,0.25344262987715643,0.025344262987715645,0.014446399270012516,0.013408415580895458
seed123_C1_lambda0.1,123,C1,0.1,23,0.28505016050335347,0.028505016050335348,0.012720215642788446,0.01070085813195985
seed123_C1_lambda0.1,123,C1,0.1,24,0.5776601459870017,0.05776601459870016,0.01627987092866738,0.013071064128199378
seed123_C1_lambda0.1,123,C1,0.1,25,0.29121334963291207,0.029121334963291206,0.01638844276528106,0.014478974508721187
seed123_C1_lambda0.1,123,C1,0.1,26,0.22941656759518528,0.02294165675951853,0.012079200626918158,0.011302403411364743
seed123_C1_lambda0.1,123,C1,0.1,27,0.11117283958793073,0.011117283958793073,0.007660427606332168,0.006982703381974322
seed123_C1_lambda0.1,123,C1,0.1,28,0.48146474198468797,0.0481464741984688,0.02176629038785457,0.02062952703538294
seed123_C1_lambda0.1,123,C1,0.1,29,0.08083299798270502,0.008083299798270502,0.00684917844435604,0.005734408333386039
seed123_C1_lambda0.1,123,C1,0.1,30,0.058540810942633796,0.00585408109426338,0.0030209392132720266,0.002828750820149474
seed123_C1_lambda0.1,123,C1,0.1,31,0.19899179991787774,0.019899179991787773,0.0073988901269731785,0.006567400706339939
seed123_C1_lambda0.1,123,C1,0.1,32,0.15273062808863422,0.015273062808863421,0.00838920319307506,0.007340765965700724
seed123_C1_lambda0.1,123,C1,0.1,33,0.13020059080583174,0.013020059080583174,0.007394984961711967,0.006375521298848876
seed123_C1_lambda0.1,123,C1,0.1,34,0.2585998260097726,0.02585998260097726,0.012955763104280394,0.01151726014265711
seed123_C1_lambda0.1,123,C1,0.1,35,0.20534432915300388,0.02053443291530039,0.007341725790028673,0.006714226148598242
seed123_C1_lambda0.1,123,C1,0.1,36,0.22847845599775674,0.022847845599775672,0.0134322163849932,0.011325550502149282
seed123_C1_lambda0.1,123,C1,0.1,37,0.1470947467472714,0.01470947467472714,0.003334788012268336,0.002705235367422306
seed123_C1_lambda0.1,123,C1,0.1,38,0.4913299278603498,0.04913299278603498,0.017002411065371842,0.015447772664287398
seed123_C1_lambda0.1,123,C1,0.1,39,0.21130323239097343,0.021130323239097342,0.012638816669028085,0.01126359515465222
seed123_C1_lambda0.1,123,C1,0.1,40,0.25053002076569236,0.025053002076569235,0.01244808218127955,0.011565087371577892
seed123_C1_lambda0.1,123,C1,0.1,41,0.156879879209215,0.0156879879209215,0.00726122764984378,0.006718830970650567
seed123_C1_lambda0.1,123,C1,0.1,42,0.19390231704091868,0.01939023170409187,0.011898629695808616,0.01133211509224353
seed123_C1_lambda0.1,123,C1,0.1,43,0.5715221648961702,0.057152216489617026,0.015764721336429595,0.014504230404354838
seed123_C1_lambda0.1,123,C1,0.1,44,0.3663202570955494,0.03663202570955494,0.019828305859402,0.01889952642525653
seed123_C1_lambda0.1,123,C1,0.1,45,0.2669844079721153,0.02669844079721153,0.013439503740221126,0.012527982173966959
seed123_C1_lambda0.1,123,C1,0.1,46,0.18368375513834884,0.018368375513834884,0.009039389972406765,0.00850821011893444
seed123_C1_lambda0.1,123,C1,0.1,47,0.7558314877834748,0.07558314877834747,0.03784686920831961,0.03500610532037142
seed123_C1_lambda0.1,123,C1,0.1,48,0.08344045266215325,0.008344045266215325,0.001470226482168041,0.000646712161922992
seed123_C1_lambda0.1,123,C1,0.1,49,-0.005648758644422415,-0.0005648758644422415,-0.0036922654482546557,-0.004320067727085988
seed123_C1_lambda0.1,123,C1,0.1,50,0.18736990786215596,0.018736990786215595,0.008427046417665727,0.008156704467059153
seed123_C1_lambda0.1,123,C1,0.1,51,0.3845748549017085,0.03845748549017085,0.010854523552735779,0.00897670501803249
seed123_C1_lambda0.1,123,C1,0.1,52,0.7500102758185292,0.07500102758185292,0.02285910093865636,0.02213600514077426
seed123_C1_lambda0.1,123,C1,0.1,53,0.2871273506299448,0.02871273506299448,0.017197580539199387,0.01530663366362931
seed123_C1_lambda0.1,123,C1,0.1,54,0.31503890552474295,0.031503890552474295,0.018652110585141084,0.01707928623929808
seed123_C1_lambda0.1,123,C1,0.1,55,0.5498664072745744,0.05498664072745744,0.033907125023844756,0.028287021441578058
seed123_C1_lambda0.1,123,C1,0.1,56,0.630356798061508,0.0630356798061508,0.022290339575604622,0.020333953052711264
seed123_C1_lambda0.1,123,C1,0.1,57,0.6581438198608104,0.06581438198608104,0.035114308386429975,0.03153495504010129
seed123_C1_lambda0.1,123,C1,0.1,58,0.34143898235027836,0.034143898235027836,0.01624530492486839,0.015399801517031398
seed123_C1_lambda0.1,123,C1,0.1,59,0.33797145707961523,0.03379714570796152,0.0048026666590698765,0.0034498602135620664
seed123_C1_lambda0.1,123,C1,0.1,60,0.28523600941845956,0.028523600941845955,0.00866580470336831,0.007881211010277672
seed123_C1_lambda0.1,123,C1,0.1,61,0.48030494879052654,0.04803049487905266,0.001342326227094897,-0.001365875072295505
seed123_C1_lambda0.1,123,C1,0.1,62,0.12418580486096427,0.012418580486096427,0.007356678613763756,0.006072107985459502
seed123_C1_lambda0.1,123,C1,0.1,63,0.3540051367295529,0.03540051367295529,0.0005258471673852662,-0.001045670651241114
seed123_C1_lambda0.1,123,C1,0.1,64,0.12024135087364261,0.012024135087364262,0.004484057266534922,0.0034350985513524807
seed123_C1_lambda0.1,123,C1,0.1,65,0.08083436541495068,0.008083436541495067,0.005166121941745797,0.004207396533245364
seed123_C1_lambda0.1,123,C1,0.1,66,0.5350666616043759,0.05350666616043759,0.028354590992735167,0.026948215983919842
seed123_C1_lambda0.1,123,C1,0.1,67,0.31407187363587424,0.03140718736358743,0.009874417581796503,0.009121119852650865
seed123_C1_lambda0.1,123,C1,0.1,68,0.1763546943140621,0.01763546943140621,0.006458031184526034,0.005357767426101559
seed123_C1_lambda0.1,123,C1,0.1,69,0.15998473701801574,0.015998473701801574,0.00690852671859631,0.00634263869288417
seed123_C1_lambda0.1,123,C1,0.1,70,0.13944876193403458,0.013944876193403458,0.0073348769631368885,0.006258131151373464
seed123_C1_lambda0.1,123,C1,0.1,71,0.06094451444053061,0.006094451444053061,0.0046584946285370184,0.003671764612057933
seed123_C1_lambda0.1,123,C1,0.1,72,0.3135964397888153,0.03135964397888153,0.006914951260341551,0.00632032860274284
seed123_C1_lambda0.1,123,C1,0.1,73,0.2194478713061192,0.02194478713061192,0.0043287559619687305,0.003518982815602077
seed123_C1_lambda0.1,123,C1,0.1,74,0.1253749456169688,0.01253749456169688,0.004223704685219253,0.00324389734612663
seed123_C1_lambda0.1,123,C1,0.1,75,0.20051370824285786,0.020051370824285784,0.0099397179685663,0.00889863611664923
seed123_C1_lambda0.1,123,C1,0.1,76,0.3132882116873463,0.03132882116873463,0.020927735482788205,0.018862945374877076
seed123_C1_lambda0.1,123,C1,0.1,77,0.1843759667927984,0.01843759667927984,0.019243963440541065,0.014738316072260565
seed123_C1_lambda0.1,123,C1,0.1,78,0.35110380158947907,0.03511038015894791,0.012671813532514592,0.01135926290347215
seed123_C1_lambda0.1,123,C1,0.1,79,0.21702659974155575,0.021702659974155575,0.013997052524977845,0.012295650706006628
seed123_C2_lambda0.03,123,C2,0.03,0,0.08727531192853957,0.008727531192853957,0.007638323061611227,0.0030478616677148233
seed123_C2_lambda0.03,123,C2,0.03,1,0.17577189370041743,0.017577189370041744,0.00901499514684118,0.005293389706503852
seed123_C2_lambda0.03,123,C2,0.03,2,0.24778593435975696,0.024778593435975695,0.013777113665921905,0.01249185422254851
seed123_C2_lambda0.03,123,C2,0.03,3,0.11309779520716948,0.011309779520716948,0.011575690713751651,0.008075675786194251
seed123_C2_lambda0.03,123,C2,0.03,4,0.49843150030502126,0.049843150030502124,0.038481615742690496,0.03169405146746026
seed123_C2_lambda0.03,123,C2,0.03,5,0.24301869132118775,0.024301869132118775,0.02080261868152822,0.018862630323771667
seed123_C2_lambda0.03,123,C2,0.03,6,0.5256201539602972,0.05256201539602971,0.028500773685342918,0.026234634268134178
seed123_C2_lambda0.03,123,C2,0.03,7,0.30969735199324644,0.030969735199324645,0.024743411548492102,0.018835595351625767
seed123_C2_lambda0.03,123,C2,0.03,8,0.5482739348258648,0.05482739348258649,0.0432542674113893,0.03405344719332294
seed123_C2_lambda0.03,123,C2,0.03,9,0.22214773500590776,0.022214773500590777,0.0159993103360615,0.014298552430512434
seed123_C2_lambda0.03,123,C2,0.03,10,0.21518158404491342,0.021518158404491342,0.015718041411266793,0.01460054509682936
seed123_C2_lambda0.03,123,C2,0.03,11,0.4770590173302084,0.04770590173302084,0.032584429944758096,0.02948380388366668
seed123_C2_lambda0.03,123,C2,0.03,12,0.4978444823684755,0.04978444823684755,0.02013965296448651,0.01781345156801153
seed123_C2_lambda0.03,123,C2,0.03,13,0.13396869787410817,0.013396869787410818,0.010879797628164272,0.009006077242812615
seed123_C2_lambda0.03,123,C2,0.03,14,0.1317280672609189,0.01317280672609189,0.009034042863907608,0.006896839262639928
seed123_C2_lambda0.03,123,C2,0.03,15,0.19462600887951068,0.019462600887951067,0.010317803728690627,0.007591892596636616
seed123_C2_lambda0.03,123,C2,0.03,16,0.3917862501642498,0.03917862501642498,0.019100432883401568,0.014352416417096128
seed123_C2_lambda0.03,123,C2,0.03,17,0.4846052816004106,0.04846052816004106,0.027889326444250552,0.023912097222649132
seed123_C2_lambda0.03,123,C2,0.03,18,0.22156386323455465,0.022156386323455464,0.017615535335961253,0.014968317041051454
seed123_C2_lambda0.03,123,C2,0.03,19,0.2729138690178045,0.02729138690178045,0.02060463499494751,0.018284884387917387
seed123_C2_lambda0.03,123,C2,0.03,20,0.343020481583735,0.034302048158373497,0.019925337592017603,0.01789844666599918
seed123_C2_lambda0.03,123,C2,0.03,21,0.22717906757389786,0.022717906757389786,0.009276548301747603,0.00702673724921785
seed123_C2_lambda0.03,123,C2,0.03,22,0.2942131450340991,0.02942131450340991,0.016564645919351657,0.014640745784233097
seed123_C2_lambda0.03,123,C2,0.03,23,0.2505316064108552,0.02505316064108552,0.012164706250591495,0.010153501647860445
seed123_C2_lambda0.03,123,C2,0.03,24,0.315720708670729,0.0315720708670729,0.020506757390653215,0.014479985987803362
seed123_C2_lambda0.03,123,C2,0.03,25,0.2166065263201596,0.02166065263201596,0.0165716058214298,0.013564726332455193
seed123_C2_lambda0.03,123,C2,0.03,26,0.18685384901365418,0.01868538490136542,0.014918763359875593,0.010246381883500497
seed123_C2_lambda0.03,123,C2,0.03,27,0.11366643901311596,0.011366643901311596,0.012620717287093084,0.009326802456072657
seed123_C2_lambda0.03,123,C2,0.03,28,0.3377630391265041,0.033776303912650414,0.025100723434149996,0.021872896743535805
seed123_C2_lambda0.03,123,C2,0.03,29,0.10682549932553734,0.010682549932553733,0.011516725097312152,0.0075541294639809905
seed123_C2_lambda0.03,123,C2,0.03,30,0.09108887386236172,0.009108887386236173,0.007270853386509776,0.005265094155265296
seed123_C2_lambda0.03,123,C2,0.03,31,0.14393997121401644,0.014393997121401644,0.008297282856671211,0.00689432747987251
seed123_C2_lambda0.03,123,C2,0.03,32,0.16278781179916155,0.016278781179916154,0.018175062891339973,0.013227818479352529
seed123_C2_lambda0.03,123,C2,0.03,33,0.13730583433364874,0.013730583433364873,0.013626237404964409,0.009258951236388785
seed123_C2_lambda0.03,123,C2,0.03,34,0.1646499384421672,0.016464993844216718,0.013419683302448332,0.010536135278513672
seed123_C2_lambda0.03,123,C2,0.03,35,0.1685016289889915,0.016850162898899148,0.01417620261850409,0.008480111510557924
seed123_C2_lambda0.03,123,C2,0.03,36,0.3011486543661277,0.03011486543661277,0.024282070647858194,0.016098735540498947
seed123_C2_lambda0.03,123,C2,0.03,37,0.15628081430414975,0.015628081430414976,0.010824684171034372,0.005609656726243094
seed123_C2_lambda0.03,123,C2,0.03,38,0.31240525934863417,0.031240525934863417,0.021189590966420792,0.015290290569301711
seed123_C2_lambda0.03,123,C2,0.03,39,0.20564384763405955,0.020564384763405955,0.016947168298891674,0.009989509972510139
seed123_C2_lambda0.03,123,C2,0.03,40,0.24514132236449754,0.024514132236449753,0.02000846994355973,0.016491251836520136
seed123_C2_lambda0.03,123,C2,0.03,41,0.10896018044259646,0.010896018044259647,0.008926163484186456,0.005706913936642384
seed123_C2_lambda0.03,123,C2,0.03,42,0.18996021604944857,0.018996021604944856,0.012481603053376795,0.011211660721161813
seed123_C2_lambda0.03,123,C2,0.03,43,0.43471165744585627,0.04347116574458563,0.018692706944249637,0.016055347107728803
seed123_C2_lambda0.03,123,C2,0.03,44,0.3928153859160669,0.03928153859160669,0.01882568109419335,0.017646067287619496
seed123_C2_lambda0.03,123,C2,0.03,45,0.23873473428052694,0.023873473428052693,0.011416293629161479,0.010663996909788798
seed123_C2_lambda0.03,123,C2,0.03,46,0.20048584626632093,0.020048584626632095,0.015730309388588982,0.012022283848352409
seed123_C2_lambda0.03,123,C2,0.03,47,0.6230174817123294,0.06230174817123294,0.03523777719165183,0.029585376724974494
seed123_C2_lambda0.03,123,C2,0.03,48,0.1622152418366805,0.01622152418366805,0.01033077146552162,0.00740580990253528
seed123_C2_lambda0.03,123,C2,0.03,49,0.018187027601527506,0.0018187027601527506,-0.00044448427413583326,-0.002397567134318073
seed123_C2_lambda0.03,123,C2,0.03,50,0.1652265289033685,0.01652265289033685,0.01031731502864015,0.009646102714105091
seed123_C2_lambda0.03,123,C2,0.03,51,0.2999397195791357,0.02999397195791357,0.016362448023777936,0.011064952603882664
seed123_C2_lambda0.03,123,C2,0.03,52,0.7265880195348629,0.07265880195348629,0.02391378997871777,0.021138493331449786
seed123_C2_lambda0.03,123,C2,0.03,53,0.25441850820968204,0.025441850820968205,0.020980246960721278,0.01788263205109797
seed123_C2_lambda0.03,123,C2,0.03,54,0.13900651905578038,0.013900651905578038,0.01122420530733495,0.009753507232149208
seed123_C2_lambda0.03,123,C2,0.03,55,0.5284280319607447,0.05284280319607447,0.02859142951442204,0.023587377937610902
seed123_C2_lambda0.03,123,C2,0.03,56,0.49522780509184405,0.049522780509184405,0.026276676994862407,0.022086861511076823
seed123_C2_lambda0.03,123,C2,0.03,57,0.5766334295849923,0.05766334295849923,0.03435471933019933,0.027423441637226004
seed123_C2_lambda0.03,123,C2,0.03,58,0.15977446357740285,0.015977446357740285,0.012564474648480192,0.00921937144070474
seed123_C2_lambda0.03,123,C2,0.03,59,0.27078480770018276,0.027078480770018277,0.013097501510529472,0.010457856332995476
seed123_C2_lambda0.03,123,C2,0.03,60,0.38690559421086285,0.03869055942108628,0.011509334044520751,0.008516277761937271
seed123_C2_lambda0.03,123,C2,0.03,61,0.3448289832135734,0.03448289832135734,0.0066076066294494225,0.001977664629680376
seed123_C2_lambda0.03,123,C2,0.03,62,0.10961665737421214,0.010961665737421213,0.006504364254913343,0.004696747704335005
seed123_C2_lambda0.03,123,C2,0.03,63,0.2701861653280432,0.027018616532804317,0.003975451670839519,0.0005028197054118748
seed123_C2_lambda0.03,123,C2,0.03,64,0.1543174296863118,0.015431742968631179,0.013676102646431954,0.009270040499060609
seed123_C2_lambda0.03,123,C2,0.03,65,0.12152597839887655,0.012152597839887655,0.009175859199772079,0.007089956777511841
seed123_C2_lambda0.03,123,C2,0.03,66,0.4786737989600718,0.04786737989600718,0.03091406871966741,0.026637909944997547
seed123_C2_lambda0.03,123,C2,0.03,67,0.18091073004458136,0.018091073004458134,0.01037855744529512,0.00793550233156445
seed123_C2_lambda0.03,123,C2,0.03,68,0.11791026497285,0.011791026497285,0.006214287685098291,0.005679023509590911
seed123_C2_lambda0.03,123,C2,0.03,69,0.13096328358756745,0.013096328358756746,0.009088243195684083,0.007244521318477024
seed123_C2_lambda0.03,123,C2,0.03,70,0.12481036780865905,0.012481036780865904,0.004863840628983972,0.0045031856031574015
seed123_C2_lambda0.03,123,C2,0.03,71,0.11851931164175515,0.011851931164175515,0.008770427034535861,0.007738949779652506
seed123_C2_lambda0.03,123,C2,0.03,72,0.2949341499603688,0.02949341499603688,0.007758549597823805,0.005986631215919939
seed123_C2_lambda0.03,123,C2,0.03,73,0.13594022965369995,0.013594022965369995,0.004166733456746684,0.002466305539635631
seed123_C2_lambda0.03,123,C2,0.03,74,0.14787155762937831,0.01478715576293783,0.006953611593547608,0.0056672637521052215
seed123_C2_lambda0.03,123,C2,0.03,75,0.17910452813844877,0.017910452813844877,0.009686635197976565,0.008640286785840555
seed123_C2_lambda0.03,123,C2,0.03,76,0.358533297054385,0.0358533297054385,0.01799230729801197,0.016978773630396446
seed123_C2_lambda0.03,123,C2,0.03,77,0.22583416063689782,0.02258341606368978,0.020365297814848554,0.018550368574822104
seed123_C2_lambda0.03,123,C2,0.03,78,0.32968112464711213,0.032968112464711215,0.02129003150800695,0.015397870796968078
seed123_C2_lambda0.03,123,C2,0.03,79,0.2122734549687938,0.02122734549687938,0.012868812352476625,0.012000237180421735
seed123_C2_lambda0.1,123,C2,0.1,0,0.13047639515583725,0.013047639515583725,-0.002157778943861692,-0.0027221847523341315
seed123_C2_lambda0.1,123,C2,0.1,1,0.19679789490881164,0.019679789490881165,0.004654944711996659,0.004003123647028323
seed123_C2_lambda0.1,123,C2,0.1,2,0.3453635825737945,0.034536358257379454,0.017883980619951275,0.014209167418028126
seed123_C2_lambda0.1,123,C2,0.1,3,0.1568475558053254,0.01568475558053254,0.011753483373207817,0.010135287559200668
seed123_C2_lambda0.1,123,C2,0.1,4,0.6221334540303535,0.062213345403035344,0.033992407254929656,0.031069812283865145
seed123_C2_lambda0.1,123,C2,0.1,5,0.2687218179371497,0.02687218179371497,0.02060963271298427,0.018650367940640074
seed123_C2_lambda0.1,123,C2,0.1,6,0.5012809555708186,0.050128095557081864,0.02509273462103574,0.022827090184559813
seed123_C2_lambda0.1,123,C2,0.1,7,0.340103498293021,0.0340103498293021,0.018429631076812784,0.01727201155244127
seed123_C2_lambda0.1,123,C2,0.1,8,0.5461592935858256,0.05461592935858256,0.03488769843046789,0.029076493897982152
seed123_C2_lambda0.1,123,C2,0.1,9,0.26188165157936416,0.026188165157936417,0.01128031612764805,0.010835622114051861
seed123_C2_lambda0.1,123,C2,0.1,10,0.2387892400654905,0.02387892400654905,0.014869818610348497,0.012497059869500973
seed123_C2_lambda0.1,123,C2,0.1,11,0.6188961961806161,0.06188961961806161,0.03372215388974552,0.03251151465170985
seed123_C2_lambda0.1,123,C2,0.1,12,0.5734852980021641,0.05734852980021641,0.016871317137255155,0.016504982034117023
seed123_C2_lambda0.1,123,C2,0.1,13,0.14874011344458482,0.014874011344458482,0.00833536625671406,0.007124201512486428
seed123_C2_lambda0.1,123,C2,0.1,14,0.13754920433117557,0.013754920433117556,0.00540582613757298,0.004447826729283917
seed123_C2_lambda0.1,123,C2,0.1,15,0.29546547211084784,0.029546547211084784,0.00881356059264345,0.007319692366339542
seed123_C2_lambda0.1,123,C2,0.1,16,0.437385758106334,0.0437385758106334,0.019380404261097238,0.018342834877669363
seed123_C2_lambda0.1,123,C2,0.1,17,0.5059330752945829,0.05059330752945829,0.022494255097036408,0.020459422327450332
seed123_C2_lambda0.1,123,C2,0.1,18,0.21749399672071673,0.021749399672071672,0.014130577905352429,0.012854135888738022
seed123_C2_lambda0.1,123,C2,0.1,19,0.28895662555647,0.028895662555647,0.01998692670099101,0.019663395588600818
seed123_C2_lambda0.1,123,C2,0.1,20,0.3267760433259005,0.03267760433259005,0.014485885780245542,0.013636206486556685
seed123_C2_lambda0.1,123,C2,0.1,21,0.27020358030141645,0.027020358030141644,0.008216014490139176,0.0072309184990580365
seed123_C2_lambda0.1,123,C2,0.1,22,0.22175194281351485,0.022175194281351486,0.01204746517458612,0.00984397965710198
seed123_C2_lambda0.1,123,C2,0.1,23,0.3139165866307937,0.03139165866307937,0.011257420432049681,0.009363031617385675
seed123_C2_lambda0.1,123,C2,0.1,24,0.4330832190549535,0.04330832190549535,0.018267979966955183,0.015701749400360062
seed123_C2_lambda0.1,123,C2,0.1,25,0.27577378757345505,0.027577378757345505,0.017548208273934347,0.01558570672512329
seed123_C2_lambda0.1,123,C2,0.1,26,0.23388977208114578,0.02338897720811458,0.011637473241473758,0.0101422294168492
seed123_C2_lambda0.1,123,C2,0.1,27,0.0991358851489645,0.00991358851489645,0.008348037132741211,0.0065637827289776905
seed123_C2_lambda0.1,123,C2,0.1,28,0.4613805334264686,0.04613805334264686,0.024735420970838994,0.022006835069420066
seed123_C2_lambda0.1,123,C2,0.1,29,0.08609121773261438,0.008609121773261438,0.006272002121259572,0.003885889640315704
seed123_C2_lambda0.1,123,C2,0.1,30,0.09687817989212218,0.009687817989212217,0.003578520465882856,0.002343046628790957
seed123_C2_lambda0.1,123,C2,0.1,31,0.15655880063908906,0.015655880063908906,0.007162048974162139,0.005666542324688554
seed123_C2_lambda0.1,123,C2,0.1,32,0.22309536971893446,0.022309536971893446,0.013028942334001198,0.012101993837927974
seed123_C2_lambda0.1,123,C2,0.1,33,0.17719432024963286,0.017719432024963285,0.010512605629358632,0.009760047494044593
seed123_C2_lambda0.1,123,C2,0.1,34,0.29913276723514126,0.029913276723514126,0.011753445933502974,0.010656862788768215
seed123_C2_lambda0.1,123,C2,0.1,35,0.23229820025559858,0.023229820025559858,0.008657563903661876,0.0061833356017319124
seed123_C2_lambda0.1,123,C2,0.1,36,0.385678067340342,0.0385678067340342,0.015618444684215377,0.012696552905941233
seed123_C2_lambda0.1,123,C2,0.1,37,0.19197762241290545,0.019197762241290543,0.004216672869132385,0.001289055582535322
seed123_C2_lambda0.1,123,C2,0.1,38,0.46236354913992833,0.04623635491399283,0.01876602912935242,0.014805698073593975
seed123_C2_lambda0.1,123,C2,0.1,39,0.28258120414598914,0.028258120414598915,0.012462994857718375,0.01068641320875242
seed123_C2_lambda0.1,123,C2,0.1,40,0.2903410275434626,0.029034102754346258,0.017973534723658965,0.016702587826642776
seed123_C2_lambda0.1,123,C2,0.1,41,0.12512128131164887,0.012512128131164887,0.00733854614826016,0.005474823790115659
seed123_C2_lambda0.1,123,C2,0.1,42,0.22472933732287517,0.022472933732287516,0.014046167266687032,0.013018560965033715
seed123_C2_lambda0.1,123,C2,0.1,43,0.7901427940323908,0.07901427940323909,0.018795913281868536,0.01672944782802027
seed123_C2_lambda0.1,123,C2,0.1,44,0.4440744987904387,0.04440744987904387,0.024290898569870947,0.020696749949628408
seed123_C2_lambda0.1,123,C2,0.1,45,0.3429710004933374,0.03429710004933374,0.01649052067459808,0.015553443945141836
seed123_C2_lambda0.1,123,C2,0.1,46,0.16654942025968641,0.016654942025968643,0.011636388760196847,0.010187547312644991
seed123_C2_lambda0.1,123,C2,0.1,47,0.7315792089424048,0.07315792089424047,0.03605249854114666,0.034886773894406815
seed123_C2_lambda0.1,123,C2,0.1,48,0.09721501341198394,0.009721501341198393,-0.00021496702649056733,-0.002479964189941825
seed123_C2_lambda0.1,123,C2,0.1,49,0.011121826809016412,0.0011121826809016412,-0.002034249735333705,-0.0027765271687083914
seed123_C2_lambda0.1,123,C2,0.1,50,0.1857312834881738,0.01857312834881738,0.009857915222072801,0.008436621315259477
seed123_C2_lambda0.1,123,C2,0.1,51,0.4025471621683898,0.04025471621683898,0.013531343896244696,0.012557832104145442
seed123_C2_lambda0.1,123,C2,0.1,52,0.7628613527978152,0.07628613527978152,0.023259800256502972,0.02038680937749257
seed123_C2_lambda0.1,123,C2,0.1,53,0.2951461047959053,0.02951461047959053,0.01687283448337251,0.015027857368544572
seed123_C2_lambda0.1,123,C2,0.1,54,0.22690385572738717,0.022690385572738718,0.013992124247392573,0.012617710997832354
seed123_C2_lambda0.1,123,C2,0.1,55,0.5948977737892854,0.05948977737892854,0.027956677359923788,0.025609569404145514
seed123_C2_lambda0.1,123,C2,0.1,56,0.45455519428469976,0.045455519428469975,0.01662712485778392,0.015041814756018563
seed123_C2_lambda0.1,123,C2,0.1,57,0.6781032313211219,0.06781032313211219,0.032094202286321635,0.03061155561223667
seed123_C2_lambda0.1,123,C2,0.1,58,0.2740066708079236,0.027400667080792362,0.012427139591665144,0.009788327230647762
seed123_C2_lambda0.1,123,C2,0.1,59,0.14914814451950437,0.014914814451950437,0.006685506520758592,0.0027646962502951102
