arm,step,source,group,weight,total,DC,slow,fast
B1-ratio,500,13,expression,0.32,0.0613438571970526,0.03281243892108354,0.020128985368834243,0.00840243290713479
B1-ratio,500,14,AU,0.6,0.07091239884301731,0.022587844247046712,0.036920204069619815,0.011404350526350778
B1-ratio,500,14,VA,0.08,0.019479988806725572,0.006572877309537991,0.009427413526345301,0.003479697970842277
B1-ratio,500,14,expression,0.32,0.03125159415182454,0.007243638372202448,0.018370975549517884,0.005636980230104216
B1-ratio,500,15,AU,0.6,0.09885972494244616,0.028396056248262788,0.06120525328824464,0.009258415405938723
B1-ratio,500,15,VA,0.08,0.022747307143106254,0.006957522433944973,0.01301879034682727,0.0027709943623340097
B1-ratio,500,15,expression,0.32,0.09048341064682049,0.05125253494112585,0.033193777223393874,0.006037098482300754
B1-ratio,500,16,AU,0.6,0.08744031608594724,0.023541803625759843,0.05382377599270798,0.010074736467479403
B1-ratio,500,16,VA,0.08,0.024274116911853483,0.008636704623898732,0.013015301129041635,0.002622111158913119
B1-ratio,500,16,expression,0.32,0.06255089724150723,0.026288523449833515,0.03170257863085748,0.004559795160816224
B1-ratio,500,17,AU,0.6,0.07073111883252012,0.021640648892440058,0.03554213634460178,0.013548333595478277
B1-ratio,500,17,VA,0.08,0.020873356565177928,0.007036492186407283,0.00986277499824096,0.003974089380529689
B1-ratio,500,17,expression,0.32,0.059851556634683105,0.022548055023178862,0.02595393292235642,0.011349568689147821
B1-ratio,500,18,AU,0.6,0.06620290581113403,0.016146651040414527,0.04190976841208723,0.00814648635863228
B1-ratio,500,18,VA,0.08,0.020687230946343543,0.009481925764505546,0.008370776269689267,0.002834528912148725
B1-ratio,500,18,expression,0.32,0.051388628290039894,0.01933718765397148,0.025300900751882658,0.006750539884185767
B1-ratio,500,19,AU,0.6,0.07238951791556959,0.021706758474724235,0.04046260736279117,0.010220152078054196
B1-ratio,500,19,VA,0.08,0.021942028295461307,0.010415278188145092,0.008675726189571988,0.0028510239177442316
B1-ratio,500,19,expression,0.32,0.0454674853954193,0.015607594238491385,0.023428277266493998,0.006431613890433916
B1-ratio,500,20,AU,0.6,0.08069595625039663,0.018373720260175554,0.05379004018519421,0.008532195805026852
B1-ratio,500,20,VA,0.08,0.02322195524104188,0.00940416559136328,0.011344796344578304,0.0024729933051002985
B1-ratio,500,20,expression,0.32,0.04671429332551013,0.011182772402591185,0.030295037951306135,0.005236482971612815
B1-ratio,500,21,AU,0.6,0.1039869056122635,0.024779302899038586,0.06816436008198763,0.011043242631237285
B1-ratio,500,21,VA,0.08,0.025949703973143064,0.006381431583821962,0.016905624122146655,0.0026626482671744498
B1-ratio,500,21,expression,0.32,0.07305690417792089,0.0335308850534018,0.03488156261348405,0.0046444565110350475
B1-ratio,500,22,AU,0.6,0.08482301713484762,0.027674431661696794,0.04762887083715794,0.00951971463599288
B1-ratio,500,22,VA,0.08,0.024278869436549184,0.01139088707137391,0.010624593828840593,0.002263388536334681
B1-ratio,500,22,expression,0.32,0.07277373937080713,0.035606791157012416,0.0303849173778482,0.006782030835946499
B1-ratio,500,23,AU,0.6,0.09431077714846499,0.02779635432742455,0.05821528737315557,0.008299135447884848
B1-ratio,500,23,VA,0.08,0.01955616674200596,0.006767574473579587,0.010525163747274096,0.0022634285211522794
B1-ratio,500,23,expression,0.32,0.04377432999164175,0.010255384615282618,0.02786302091177192,0.005655924464587215
B1-ratio,500,24,AU,0.6,0.08992924704732567,0.024828149414211156,0.05337767748820923,0.011723420144905296
B1-ratio,500,24,VA,0.08,0.023275747466001116,0.00765496445812591,0.012651035596107989,0.002969747411767219
B1-ratio,500,24,expression,0.32,0.06237527530752855,0.022523850542735903,0.034229700977692186,0.005621723787100473
B1-ratio,500,25,AU,0.6,0.11104909548409678,0.030653887936421164,0.06894822353982907,0.01144698400784654
B1-ratio,500,25,VA,0.08,0.019982295844972544,0.005437650345130847,0.011694062071422597,0.002850583428419101
B1-ratio,500,25,expression,0.32,0.0798781375504553,0.037209168508099244,0.03614916756320223,0.006519801479153844
B1-ratio,500,26,AU,0.6,0.10841407672826248,0.031228087330279927,0.06706074461691633,0.010125244781066207
B1-ratio,500,26,VA,0.08,0.024681809972424834,0.009960223756668964,0.012054767155800328,0.0026668190599555435
B1-ratio,500,26,expression,0.32,0.07386423560707059,0.0363867798675847,0.03234134325647478,0.005136112483011109
B1-ratio,500,27,AU,0.6,0.07772324050630908,0.020370946310246902,0.050894866683144614,0.006457427512917564
B1-ratio,500,27,VA,0.08,0.01835753491112414,0.0040138029346034184,0.012077995750392048,0.0022657362261286726
B1-ratio,500,27,expression,0.32,0.0620601434940753,0.027313988132646762,0.03014774770158172,0.004598407659846826
B1-ratio,500,28,AU,0.6,0.12345431845665729,0.039524371276083235,0.07196880334707831,0.011961143833495768
B1-ratio,500,28,VA,0.08,0.02006251940491943,0.0053398244139646455,0.012064986333652501,0.0026577086573022803
B1-ratio,500,28,expression,0.32,0.05859582078376908,0.019414381976919175,0.034552767123915376,0.004628671682934513
B1-ratio,500,29,AU,0.6,0.0847590234122824,0.0316176449370033,0.04792381191240968,0.005217566562869425
B1-ratio,500,29,VA,0.08,0.014802671035325416,0.0050517650641009005,0.0080036672459444,0.0017472387252801171
B1-ratio,500,29,expression,0.32,0.036305412119523574,0.014332861774877512,0.01848994109553385,0.003482609249112223
B1-ratio,500,30,AU,0.6,0.08457076156053372,0.035993361892458685,0.0409002469721865,0.0076771526958885426
B1-ratio,500,30,VA,0.08,0.018301987615877962,0.007797220085590875,0.008694062061796761,0.0018107054684903293
B1-ratio,500,30,expression,0.32,0.04715539875790974,0.017527682445488062,0.02487555722416639,0.004752159088255301
B1-ratio,500,31,AU,0.6,0.09377605266400847,0.021255063204343227,0.06231279717546338,0.010208192284201863
B1-ratio,500,31,VA,0.08,0.01988266241095085,0.0070832872821509855,0.010462492418566866,0.0023368827102329954
B1-ratio,500,31,expression,0.32,0.051477949105914765,0.01724922699296744,0.029215831854234982,0.005012890258712349
B1-ratio,500,32,AU,0.6,0.10230350279980197,0.027523358963906914,0.06418913120301503,0.010591012632880021
B1-ratio,500,32,VA,0.08,0.022354599819317502,0.007821246146649712,0.012041328424727545,0.002492025247940248
B1-ratio,500,32,expression,0.32,0.05537141564396236,0.014383832060736656,0.03506753095530778,0.005920052627917937
B1-ratio,500,33,AU,0.6,0.10031637517117768,0.021904234495757492,0.0688106450407255,0.009601495634694679
B1-ratio,500,33,VA,0.08,0.025192602858280094,0.01039479375975405,0.012350047596615645,0.0024477615019103936
B1-ratio,500,33,expression,0.32,0.06107476297596036,0.019806254772682597,0.03547805512914461,0.0057904530741331416
B1-ratio,500,34,AU,0.6,0.09019852195002447,0.02079417639236745,0.058311421123212734,0.011092924434444271
B1-ratio,500,34,VA,0.08,0.030718049133730826,0.015118218041774288,0.013116834075454933,0.0024829970165016063
B1-ratio,500,34,expression,0.32,0.08155428749556397,0.0419556274826741,0.034933971737294026,0.004664688275595857
B1-ratio,500,35,AU,0.6,0.10091482596481115,0.03048572950047073,0.06214399912655278,0.008285097337787628
B1-ratio,500,35,VA,0.08,0.0277043282918908,0.0124276940716689,0.013021205100513349,0.0022554291197085475
B1-ratio,500,35,expression,0.32,0.05705867567638341,0.023132037636107432,0.030120173461775333,0.003806464578500643
B1-ratio,500,36,AU,0.6,0.08461295721280367,0.028895077099899746,0.04775418844169853,0.007963691671205381
B1-ratio,500,36,VA,0.08,0.022636125570618178,0.008925342394816247,0.011236164764964779,0.0024746184108371465
B1-ratio,500,36,expression,0.32,0.06033381694580511,0.02491686318843085,0.030477552059551143,0.004939401697823125
B1-ratio,500,37,AU,0.6,0.08815445317558564,0.02965997692325478,0.0504157343966547,0.008078741855676159
B1-ratio,500,37,VA,0.08,0.02298753134084987,0.012044436402624894,0.009052713021782264,0.0018903819164427205
B1-ratio,500,37,expression,0.32,0.05423196391691221,0.020608654189431082,0.02904271670483819,0.004580593022642935
B1-ratio,500,38,AU,0.6,0.08367513077111029,0.02739496592548938,0.04959664571707339,0.006683519128547504
B1-ratio,500,38,VA,0.08,0.018670730369202474,0.005633387683935215,0.010489551813348395,0.0025477908719188664
B1-ratio,500,38,expression,0.32,0.03130581321606252,0.005586120414230465,0.020532842291468505,0.005186850510363545
B1-ratio,500,39,AU,0.6,0.11038646296366747,0.02795184867213544,0.07190008656754875,0.01053452772398326
B1-ratio,500,39,VA,0.08,0.031914332148082064,0.014718346337443424,0.014501163113553239,0.0026948226970853997
B1-ratio,500,39,expression,0.32,0.07190167998936965,0.02942554032649336,0.03678348063659427,0.0056926590262820174
B1-ratio,500,40,AU,0.6,0.0966930201038639,0.02926639072007341,0.055330649866778575,0.012095979517011897
B1-ratio,500,40,VA,0.08,0.021015691286795486,0.009234618492970876,0.009218035583659545,0.0025630372101650635
B1-ratio,500,40,expression,0.32,0.04067126187185145,0.014803118080568518,0.020604525632085077,0.005263618159197872
B1-ratio,500,41,AU,0.6,0.0814435995927082,0.023017814284133967,0.04960401981115167,0.008821765497422567
B1-ratio,500,41,VA,0.08,0.021496995987450158,0.010340578052972898,0.008994946818875202,0.0021614711156020586
B1-ratio,500,41,expression,0.32,0.05961112704609686,0.024365402118744113,0.031509629296479824,0.003736095630872927
B1-ratio,500,42,AU,0.6,0.10157566522711267,0.028675263890479512,0.062195190662786386,0.010705210673846758
B1-ratio,500,42,VA,0.08,0.02364371347325123,0.0108871679331487,0.010210063095365636,0.0025464824447369
B1-ratio,500,42,expression,0.32,0.0871968012874415,0.046742835260090154,0.03488601256819765,0.005567953459153722
B1-ratio,500,43,AU,0.6,0.09537933164649393,0.01898534054103944,0.0682941419773544,0.008099849128100118
B1-ratio,500,43,VA,0.08,0.03041759761486546,0.011731686457354083,0.016537479852284986,0.002148431305226394
B1-ratio,500,43,expression,0.32,0.0529087329811049,0.011784072186015649,0.03600309275963984,0.005121568035449417
B1-ratio,500,44,AU,0.6,0.12225279622001296,0.04331753621057256,0.06658271834212284,0.01235254166731752
B1-ratio,500,44,VA,0.08,0.034430351546575824,0.01790167557287695,0.013295260887096974,0.0032334150866018987
B1-ratio,500,44,expression,0.32,0.07974378366031616,0.0337557182199332,0.03884927754567332,0.007138787894709633
B1-ratio,500,45,AU,0.6,0.1046152517334803,0.027592501300583057,0.06455392272672218,0.012468827706175061
B1-ratio,500,45,VA,0.08,0.02313431909622385,0.009154653933131182,0.01110511174721454,0.002874553415878125
B1-ratio,500,45,expression,0.32,0.05382778663564662,0.021433634548098223,0.02652205128309895,0.005872100804449457
B1-ratio,500,46,AU,0.6,0.09340171417245478,0.022022156699482667,0.05663427711145692,0.014745280361515218
B1-ratio,500,46,VA,0.08,0.02920716448087746,0.011488412585832162,0.014252023951994638,0.0034667279430506577
B1-ratio,500,46,expression,0.32,0.06797496205743263,0.024752349558714207,0.03552108056621414,0.007701531932504276
B1-ratio,500,47,AU,0.6,0.09931457962942829,0.021931588056579163,0.06607958415706043,0.0113034074157887
B1-ratio,500,47,VA,0.08,0.022411659152288196,0.004727684074293809,0.014551600776214847,0.00313237430177954
B1-ratio,500,47,expression,0.32,0.07019327625835418,0.023756216457708694,0.03849226263534635,0.007944797165299144
B1-ratio,500,48,AU,0.6,0.07794711562821612,0.029599916191298856,0.04104022806033141,0.007306971376585858
B1-ratio,500,48,VA,0.08,0.015486084300271536,0.0058921828744941795,0.0076101082870081585,0.0019837931387691986
B1-ratio,500,48,expression,0.32,0.039756635066721786,0.016383847837692363,0.01890785702037856,0.004464930208650851
B1-ratio,500,49,AU,0.6,0.09160721864510862,0.034516018358454977,0.05127451683577804,0.005816683450875597
B1-ratio,500,49,VA,0.08,0.019786913580096616,0.007393042318173792,0.010220775818980472,0.002173095442942352
B1-ratio,500,49,expression,0.32,0.07051544701657776,0.04015348249028596,0.025349802568663926,0.00501216195762787
B1-ratio,500,50,AU,0.6,0.09075264618628555,0.028534440805446402,0.050954718557181665,0.011263486823657496
B1-ratio,500,50,VA,0.08,0.017216967968692203,0.004909716790740964,0.009761763489968281,0.00254548768798296
B1-ratio,500,50,expression,0.32,0.03865319262943045,0.01394247352749465,0.020374739672595413,0.004335979429340375
B1-ratio,500,51,AU,0.6,0.12112158992904008,0.03664939552346096,0.0726536033778807,0.011818591027698428
B1-ratio,500,51,VA,0.08,0.021310383802858546,0.006551260313045308,0.01258184722018507,0.0021772762696281754
B1-ratio,500,51,expression,0.32,0.07684620083925525,0.03521657924457426,0.036942746739013356,0.004686874855667639
B1-ratio,500,52,AU,0.6,0.09616171879367079,0.03338132859030713,0.04844129462617079,0.014339095577192882
B1-ratio,500,52,VA,0.08,0.04057006256068347,0.021874005925657875,0.014562576815877814,0.004133479819147766
B1-ratio,500,52,expression,0.32,0.06949136067593796,0.028857784734351178,0.030359553667924533,0.010274022273662232
B1-ratio,500,53,AU,0.6,0.06169694683550707,0.019492847012354167,0.03102654393904468,0.01117755588410823
B1-ratio,500,53,VA,0.08,0.014667370805124098,0.00376268308295739,0.006926528766672356,0.0039781589554943545
B1-ratio,500,53,expression,0.32,0.05322371784757032,0.024814009586134708,0.01994559733977221,0.008464110921663402
B1-ratio,500,54,AU,0.6,0.10390558821159034,0.04011672561119345,0.053379193817413476,0.010409668782983406
B1-ratio,500,54,VA,0.08,0.03416447373543594,0.016778304658183252,0.01422879185226067,0.003157377224992023
B1-ratio,500,54,expression,0.32,0.07924345368973755,0.03723679024730933,0.03495725903764515,0.0070494044047830435
B1-ratio,500,55,AU,0.6,0.08038787715815755,0.021579787073665594,0.04795530368325461,0.010852786401237343
B1-ratio,500,55,VA,0.08,0.021785986543167404,0.007831783873472366,0.010849064312139564,0.003105138357555471
B1-ratio,500,55,expression,0.32,0.05152485171662196,0.013408294518422726,0.030442851693870284,0.007673705504328959
B1-ratio,500,56,AU,0.6,0.08255027787850172,0.022584574445090926,0.0519651066914721,0.008000596741938693
B1-ratio,500,56,VA,0.08,0.020389589633856134,0.005855417715809175,0.012032705266944214,0.002501466651102742
B1-ratio,500,56,expression,0.32,0.054555040653020075,0.018387042369755788,0.02998531924228764,0.006182679040976662
B1-ratio,500,57,AU,0.6,0.10557613184341068,0.026892805184871502,0.06986095084920847,0.008822375809330717
B1-ratio,500,57,VA,0.08,0.032116232243170194,0.015952834027786675,0.013759787668187196,0.0024036105471963174
B1-ratio,500,57,expression,0.32,0.06516666093399436,0.02752937431001314,0.03209407738342074,0.00554320924056049
B1-ratio,500,58,AU,0.6,0.09072622772918162,0.024390625899826598,0.05677226264309795,0.009563339186257076
B1-ratio,500,58,VA,0.08,0.02362900992354711,0.007867541074117093,0.013221861058981944,0.0025396077904480717
B1-ratio,500,58,expression,0.32,0.06580481723382531,0.027022118101463277,0.033536730380353375,0.005245968752008647
B1-ratio,500,59,AU,0.6,0.09115092938025823,0.0348349670072235,0.04960041271315077,0.006715549659883946
B1-ratio,500,59,VA,0.08,0.018126664038230187,0.005162944523026802,0.010857554958647054,0.002106164556556331
B1-ratio,500,59,expression,0.32,0.049620651071080754,0.01578982016991326,0.028735420896978423,0.005095410004189083
B1-ratio,500,60,AU,0.6,0.09639254613707918,0.03271551704218945,0.055543270022267804,0.008133759072621916
B1-ratio,500,60,VA,0.08,0.0216879038115057,0.00847517873267939,0.010729623034131462,0.00248310204469485
B1-ratio,500,60,expression,0.32,0.06685661310679268,0.02817097188788629,0.030666540763955825,0.008019100454950547
B1-ratio,500,61,AU,0.6,0.07741043901331461,0.021911066509581013,0.04414636477436772,0.011353007729365877
B1-ratio,500,61,VA,0.08,0.022542525940952397,0.007792999717865227,0.010766217142438418,0.003983309080648757
B1-ratio,500,61,expression,0.32,0.05475450596725835,0.016764068033674653,0.02817474211308359,0.009815695820500113
B1-ratio,500,62,AU,0.6,0.04766121253884558,0.018650562126186463,0.02103808360914195,0.007972566803517173
B1-ratio,500,62,VA,0.08,0.012677952497867219,0.004815872357982704,0.005487430440092131,0.002374649699792381
B1-ratio,500,62,expression,0.32,0.03650121426862856,0.014899654436097498,0.013586849272674204,0.008014710559856851
B1-ratio,500,63,AU,0.6,0.10256110088382561,0.04565023023112039,0.047397485471795744,0.009513385180909478
B1-ratio,500,63,VA,0.08,0.02198484078429361,0.007463677037986976,0.0112729896907981,0.003248174055508534
B1-ratio,500,63,expression,0.32,0.06848555831352716,0.030007570558537557,0.030644581589805993,0.007833406165183621
B1-ratio,500,64,AU,0.6,0.08604255249140005,0.02495915833024431,0.05059115604425281,0.01049223811690294
B1-ratio,500,64,VA,0.08,0.02578443949718192,0.012378503748399135,0.010682849228246898,0.002723086520535876
B1-ratio,500,64,expression,0.32,0.06326282799342584,0.02147201024586846,0.03254483195607908,0.009245985791478282
B1-ratio,500,65,AU,0.6,0.07339529817699245,0.02178568521054586,0.04396573030302217,0.007643882663424415
B1-ratio,500,65,VA,0.08,0.014835274729092622,0.004612425432390154,0.00788793784649861,0.002334911450203858
B1-ratio,500,65,expression,0.32,0.03971166527797591,0.01380219219707116,0.021331170473591378,0.004578302607313384
B1-ratio,500,66,AU,0.6,0.07539420255016546,0.01905501297505947,0.04674957329005738,0.009589616285048603
B1-ratio,500,66,VA,0.08,0.01999197729209898,0.007058730009327621,0.010072793191743316,0.00286045409102805
B1-ratio,500,66,expression,0.32,0.06064830668688145,0.02856241822335386,0.02581120061326095,0.006274687850266648
B1-ratio,500,67,AU,0.6,0.09390713384272013,0.028777374780697022,0.05400795989651193,0.011121799165511178
B1-ratio,500,67,VA,0.08,0.028615098928919516,0.011489904029770322,0.014656011136632936,0.0024691837625162526
B1-ratio,500,67,expression,0.32,0.06198634286829877,0.028188632044435263,0.029475612561948045,0.00432209826191547
B1-ratio,500,68,AU,0.6,0.06373756399053418,0.028152337194756603,0.024685860048959122,0.010899366746818455
B1-ratio,500,68,VA,0.08,0.019921611954296283,0.010955514528795842,0.005837978014775514,0.0031281194107249284
B1-ratio,500,68,expression,0.32,0.07206065640609417,0.04569755143652588,0.017100370031177186,0.009262734938391106
B1-ratio,500,69,AU,0.6,0.0694759762053151,0.05035689185694532,0.013359847522796033,0.005759236825573728
B1-ratio,500,69,VA,0.08,0.011640464961387254,0.006268707000479244,0.003337340549658899,0.002034417411249115
B1-ratio,500,69,expression,0.32,0.0382377040350864,0.026109009125399412,0.007680994877903975,0.00444770003178302
B1-ratio,500,70,AU,0.6,0.06919326039694787,0.03953244493973015,0.02300860131640541,0.006652214140812297
B1-ratio,500,70,VA,0.08,0.012979689274372257,0.006849061931412262,0.004171160253040711,0.0019594670899192868
B1-ratio,500,70,expression,0.32,0.05464491420926696,0.03386135828084466,0.014155071130733062,0.006628484797689224
B1-ratio,500,71,AU,0.6,0.05057956560610453,0.027025840527186602,0.016398822060228,0.00715490301868993
B1-ratio,500,71,VA,0.08,0.019992892858023654,0.012755649149559609,0.004462611397356394,0.002774632311107652
B1-ratio,500,71,expression,0.32,0.049603023307960174,0.031825271884120335,0.010657186385034875,0.007120565038804957
B1-ratio,500,72,AU,0.6,0.07972438903192156,0.0277929843694383,0.04126176206001763,0.01066964260246561
B1-ratio,500,72,VA,0.08,0.029775572407204173,0.0157944032040879,0.01048294839672134,0.0034982208063949337
B1-ratio,500,72,expression,0.32,0.05548465437737594,0.019597672273886115,0.026983785444334194,0.00890319665915561
B1-ratio,500,73,AU,0.6,0.07705503740923283,0.03741991797800551,0.028698264649461458,0.010936854781765868
B1-ratio,500,73,VA,0.08,0.02820327989093192,0.013517879612898472,0.010197856833388206,0.00448754344464524
B1-ratio,500,73,expression,0.32,0.08515064785905475,0.0440142606826473,0.027410000299308773,0.01372638687709869
B1-ratio,500,74,AU,0.6,0.07313546334687357,0.024082462205458975,0.0401078603600582,0.008945140781356407
B1-ratio,500,74,VA,0.08,0.016680974661800952,0.005441226448595643,0.008286975903668937,0.002952772309536372
B1-ratio,500,74,expression,0.32,0.04810553758621262,0.017972254284428526,0.02351323533262594,0.0066200479691581535
B1-ratio,500,75,AU,0.6,0.07812233487849216,0.03309308686408064,0.036789736826070354,0.008239511188341162
B1-ratio,500,75,VA,0.08,0.025809486271748727,0.0127973015498578,0.009199442181880742,0.003812742540010185
B1-ratio,500,75,expression,0.32,0.06267889921098946,0.02630959747883816,0.026278192737272645,0.010091108994878664
B1-ratio,500,76,AU,0.6,0.08712338158665915,0.028054275930996624,0.047715487882676925,0.011353617772985587
B1-ratio,500,76,VA,0.08,0.0204277722572764,0.004689361042420789,0.01209568047485063,0.0036427307400049773
B1-ratio,500,76,expression,0.32,0.06421777819512314,0.02616282030496891,0.030233086158697377,0.007821871731456848
B1-ratio,500,77,AU,0.6,0.08639790990059908,0.03413214087619317,0.043319927488947536,0.008945841535458358
B1-ratio,500,77,VA,0.08,0.022602347353223733,0.011357955686625853,0.008512180283117562,0.002732211383480323
B1-ratio,500,77,expression,0.32,0.04839488895882604,0.018591320846302908,0.022560917695594557,0.007242650416928584
B1-ratio,500,78,AU,0.6,0.052748922885787475,0.015470547627649838,0.03038213955016853,0.0068962357079691
B1-ratio,500,78,VA,0.08,0.016602828174883035,0.004984085918548881,0.008177988252487013,0.0034407540038471425
B1-ratio,500,78,expression,0.32,0.05874797131453835,0.023786775860079132,0.023755241179062775,0.011205954275396461
B1-ratio,500,79,AU,0.6,0.09571777171082477,0.024352095281364203,0.0590150119561851,0.012350664473275447
B1-ratio,500,79,VA,0.08,0.022382780652064636,0.008760837302837087,0.01063863344120442,0.0029833099080231276
B1-ratio,500,79,expression,0.32,0.06584765655369926,0.02840298785000441,0.030585745906696722,0.006858922796998119
B1-ratio,1000,0,AU,0.6,0.07618298543987126,0.018061297220207537,0.051871373114405095,0.0062503151052586345
B1-ratio,1000,0,VA,0.08,0.02392922249043085,0.009360579866383107,0.012662826637974363,0.0019058159860733759
B1-ratio,1000,0,expression,0.32,0.05966429802551447,0.023150018196282714,0.03270567509159237,0.0038086047376393777
B1-ratio,1000,1,AU,0.6,0.10983924825593318,0.03201225899245921,0.07182073320609722,0.006006256057376757
B1-ratio,1000,1,VA,0.08,0.015278177385447823,0.0042111265572878755,0.009868826376132825,0.0011982244520271207
B1-ratio,1000,1,expression,0.32,0.06782342731197999,0.03127236234641639,0.03400746539522528,0.002543599570338331
B1-ratio,1000,2,AU,0.6,0.09641344721413046,0.03376576829136158,0.057479947109900384,0.005167731812868485
B1-ratio,1000,2,VA,0.08,0.019165908740767183,0.007387697436571836,0.010576892142532225,0.001201319161663121
B1-ratio,1000,2,expression,0.32,0.05144353949276877,0.017598695176924275,0.031044146199061717,0.002800698116782771
B1-ratio,1000,3,AU,0.6,0.10788766091219354,0.03301213716372454,0.0695993585576606,0.005276165190808404
B1-ratio,1000,3,VA,0.08,0.014225378935206073,0.0031426592114695887,0.01029100451420813,0.0007917152095283569
B1-ratio,1000,3,expression,0.32,0.055898804005422194,0.019664332851407475,0.0338720970397611,0.0023623741142536287
B1-ratio,1000,4,AU,0.6,0.08281780147163575,0.026458835479775705,0.05171932861878578,0.004639637373074274
B1-ratio,1000,4,VA,0.08,0.01436562030879675,0.004430410912543482,0.008686342035402686,0.0012488673608505787
B1-ratio,1000,4,expression,0.32,0.05407390335252132,0.023339644306731567,0.027625806215478676,0.0031084528303110853
B1-ratio,1000,5,AU,0.6,0.06723382341113122,0.020226667190270282,0.0436957371631932,0.003311419057667757
B1-ratio,1000,5,VA,0.08,0.017993056149304982,0.007681247786156392,0.009020457481331162,0.0012913508818174248
B1-ratio,1000,5,expression,0.32,0.03377873943845709,0.007557705294266582,0.024339186640511552,0.0018818475036789584
B1-ratio,1000,6,AU,0.6,0.0816158947712463,0.0170596281058924,0.06007751477152968,0.004478751893824208
B1-ratio,1000,6,VA,0.08,0.020330303546394608,0.007176389691402924,0.011930280153495466,0.0012236337014962181
B1-ratio,1000,6,expression,0.32,0.04706827615889822,0.012237420327714854,0.03227074743551465,0.0025601083956687167
B1-ratio,1000,7,AU,0.6,0.08469702628035174,0.025109568707578113,0.05360344172668824,0.005984015846085368
B1-ratio,1000,7,VA,0.08,0.023531180669756197,0.012452379061588987,0.009779600606405037,0.0012992010017621805
B1-ratio,1000,7,expression,0.32,0.060516465929912416,0.020292089953933858,0.03665807400879808,0.003566301967180473
B1-ratio,1000,8,AU,0.6,0.0805496853119036,0.028123976369779168,0.044680548981845834,0.007745159960278599
B1-ratio,1000,8,VA,0.08,0.019973586563854055,0.00752187709618917,0.010415443635581488,0.0020362658320834002
B1-ratio,1000,8,expression,0.32,0.06003875070373719,0.018897783681059873,0.034355349095215114,0.006785617927462203
B1-ratio,1000,9,AU,0.6,0.08430518627432446,0.02196294319001234,0.05550818894241604,0.006834054141896079
B1-ratio,1000,9,VA,0.08,0.02049617741604426,0.010381552898457758,0.008771930043419718,0.0013426944741667887
B1-ratio,1000,9,expression,0.32,0.037645666654340874,0.00889577373408802,0.025609422980346595,0.003140469939906255
B1-ratio,1000,10,AU,0.6,0.10220780197026916,0.05137081337774262,0.04486915158527852,0.005967837007248003
B1-ratio,1000,10,VA,0.08,0.014685107079052306,0.0060481789384540866,0.00728795290513676,0.0013489752354614597
B1-ratio,1000,10,expression,0.32,0.059546210068544395,0.03138425642688583,0.023954636477930228,0.004207317163728336
B1-ratio,1000,11,AU,0.6,0.06793032719408136,0.023605206568758905,0.04050168373115597,0.003823436894166483
B1-ratio,1000,11,VA,0.08,0.011450002652816309,0.004194205716055028,0.006075660336081546,0.001180136600679733
B1-ratio,1000,11,expression,0.32,0.03400518451173966,0.00893155442387451,0.022099648679204505,0.002973981408660646
B1-ratio,1000,12,AU,0.6,0.07415706746962225,0.02036479549326574,0.04670906590601563,0.007083206070340883
B1-ratio,1000,12,VA,0.08,0.020457688266558416,0.008927091307265855,0.009763525911004833,0.0017670710482877302
B1-ratio,1000,12,expression,0.32,0.06881555729595397,0.03149625984478122,0.03140570770882522,0.00591358974234754
B1-ratio,1000,13,AU,0.6,0.07963192717587834,0.03638695512538136,0.03622024490397813,0.007024727146518872
B1-ratio,1000,13,VA,0.08,0.018825113544785582,0.010469342650851603,0.006574090013717364,0.0017816808802166133
B1-ratio,1000,13,expression,0.32,0.05644876320272845,0.029456882606379957,0.02303231921808729,0.003959561378261188
B1-ratio,1000,14,AU,0.6,0.05686710887816258,0.01593778072103791,0.03507971116304708,0.005849616994077579
B1-ratio,1000,14,VA,0.08,0.015917979400843503,0.006172859556312749,0.007975337697550879,0.001769782146979876
B1-ratio,1000,14,expression,0.32,0.027731963222495472,0.005407137237530971,0.0192263223055832,0.0030985036793812993
B1-ratio,1000,15,AU,0.6,0.07499925737499415,0.020932450584959926,0.050174373340835465,0.003892433449198753
B1-ratio,1000,15,VA,0.08,0.01511623194050907,0.005302849892831312,0.008452153717700313,0.001361228329977447
B1-ratio,1000,15,expression,0.32,0.07153153184521756,0.04085903844883163,0.027621723340022976,0.0030507700563629707
B1-ratio,1000,16,AU,0.6,0.06129173721569093,0.017165664383976036,0.039546156988862935,0.004579915842851955
B1-ratio,1000,16,VA,0.08,0.018624194069731217,0.007819561519259048,0.0095229841834004,0.0012816483670717682
B1-ratio,1000,16,expression,0.32,0.05783385613334137,0.027146810326578213,0.028537295523169623,0.0021497502835935377
B1-ratio,1000,17,AU,0.6,0.06317925784336849,0.018686208512521212,0.03771957138931323,0.006773477941534047
B1-ratio,1000,17,VA,0.08,0.015499946236100404,0.005455099101090203,0.008076762919328889,0.0019680842156813154
B1-ratio,1000,17,expression,0.32,0.047484321033547015,0.01782811383387434,0.02392796075912194,0.0057282464405507254
B1-ratio,1000,18,AU,0.6,0.05816391844978472,0.014768475064885177,0.039085899497523106,0.00430954388737644
B1-ratio,1000,18,VA,0.08,0.01636204444678513,0.007662952936566646,0.007257502774765044,0.001441588735453438
B1-ratio,1000,18,expression,0.32,0.044960743400398594,0.01530893819814963,0.026476308284015725,0.0031754969182332415
