pairing,model,source,candidate,target,target_switched,ccc
A_native,G0-local,63,1,2,0,0.11487989687827606
A_native,G0-local,63,2,6,0,0.08815463872913726
A_native,G0-local,63,3,2,0,0.06012066344959756
A_native,G0-local,63,4,6,0,0.06340802460056025
A_native,G0-local,63,5,2,0,0.06912232023585062
A_native,G0-local,63,6,6,0,0.07590516470125011
A_native,G0-local,63,7,3,0,0.10119976528539748
A_native,G0-local,63,8,2,0,0.08075281832955739
A_native,G0-local,63,9,9,0,0.12717081584718323
B_fixed_G0,G0-local,63,0,2,0,0.08442452688599014
B_fixed_G0,G0-local,63,1,2,0,0.11487989687827606
B_fixed_G0,G0-local,63,2,6,0,0.08815463872913726
B_fixed_G0,G0-local,63,3,2,0,0.06012066344959756
B_fixed_G0,G0-local,63,4,6,0,0.06340802460056025
B_fixed_G0,G0-local,63,5,2,0,0.06912232023585062
B_fixed_G0,G0-local,63,6,6,0,0.07590516470125011
B_fixed_G0,G0-local,63,7,3,0,0.10119976528539748
B_fixed_G0,G0-local,63,8,2,0,0.08075281832955739
B_fixed_G0,G0-local,63,9,9,0,0.12717081584718323
A_native,G1-shared,63,0,9,1,0.023739819104611475
A_native,G1-shared,63,1,9,1,0.0319439025772308
A_native,G1-shared,63,2,9,1,0.022312698764336572
A_native,G1-shared,63,3,9,1,0.039115874704157984
A_native,G1-shared,63,4,3,1,0.016415910478983983
A_native,G1-shared,63,5,8,1,0.036099356657928586
A_native,G1-shared,63,6,6,0,0.026930088500839427
A_native,G1-shared,63,7,3,0,0.023816636449845805
A_native,G1-shared,63,8,0,1,0.023500421685700434
A_native,G1-shared,63,9,9,0,0.04477798367823811
B_fixed_G0,G1-shared,63,0,2,1,0.011170495834499168
B_fixed_G0,G1-shared,63,1,2,1,0.018315022400203152
B_fixed_G0,G1-shared,63,2,6,1,0.012763200740745153
B_fixed_G0,G1-shared,63,3,2,1,0.023114582199683414
B_fixed_G0,G1-shared,63,4,6,1,0.01457008415404871
B_fixed_G0,G1-shared,63,5,2,1,0.03318899535561575
B_fixed_G0,G1-shared,63,6,6,0,0.026930088500839427
B_fixed_G0,G1-shared,63,7,3,0,0.023816636449845805
B_fixed_G0,G1-shared,63,8,2,1,0.012688373080107127
B_fixed_G0,G1-shared,63,9,9,0,0.04477798367823811
A_native,T0,64,0,7,0,0.06922161579352645
A_native,T0,64,1,1,1,0.11040780489734427
A_native,T0,64,2,4,0,0.023811934664250706
A_native,T0,64,3,7,1,0.013777780145764484
A_native,T0,64,4,1,1,0.041643800221046565
A_native,T0,64,5,2,0,0.055755389738368084
A_native,T0,64,6,9,0,0.04742507509951614
A_native,T0,64,7,9,0,0.06719556291851063
A_native,T0,64,8,1,1,0.07504619573713672
A_native,T0,64,9,7,0,0.06811156097091149
B_fixed_G0,T0,64,0,7,0,0.06922161579352645
B_fixed_G0,T0,64,1,4,1,0.021365255643720712
B_fixed_G0,T0,64,2,4,0,0.023811934664250706
B_fixed_G0,T0,64,3,4,1,0.0010593821127556355
B_fixed_G0,T0,64,4,7,1,0.019943054220569394
B_fixed_G0,T0,64,5,2,0,0.055755389738368084
B_fixed_G0,T0,64,6,9,0,0.04742507509951614
B_fixed_G0,T0,64,7,9,0,0.06719556291851063
B_fixed_G0,T0,64,8,0,1,0.0017265056956386616
B_fixed_G0,T0,64,9,7,0,0.06811156097091149
A_native,G0-local,64,0,7,0,0.07613856078615004
A_native,G0-local,64,1,4,0,0.03615159144098141
A_native,G0-local,64,2,4,0,0.03318046420385386
A_native,G0-local,64,3,4,0,0.01646790200315188
A_native,G0-local,64,4,7,0,0.03236998464916545
A_native,G0-local,64,5,2,0,0.06819185435009703
A_native,G0-local,64,6,9,0,0.035337789110152666
A_native,G0-local,64,7,9,0,0.059449483236655346
A_native,G0-local,64,8,0,0,0.04620430608084766
A_native,G0-local,64,9,7,0,0.04596400426299493
B_fixed_G0,G0-local,64,0,7,0,0.07613856078615004
B_fixed_G0,G0-local,64,1,4,0,0.03615159144098141
B_fixed_G0,G0-local,64,2,4,0,0.03318046420385386
B_fixed_G0,G0-local,64,3,4,0,0.01646790200315188
B_fixed_G0,G0-local,64,4,7,0,0.03236998464916545
B_fixed_G0,G0-local,64,5,2,0,0.06819185435009703
B_fixed_G0,G0-local,64,6,9,0,0.035337789110152666
B_fixed_G0,G0-local,64,7,9,0,0.059449483236655346
B_fixed_G0,G0-local,64,8,0,0,0.04620430608084766
B_fixed_G0,G0-local,64,9,7,0,0.04596400426299493
A_native,G1-shared,64,0,7,0,0.04037823897582142
A_native,G1-shared,64,1,1,1,0.10798174654212149
A_native,G1-shared,64,2,1,1,0.01852378987258269
A_native,G1-shared,64,3,1,1,0.06490145900470143
A_native,G1-shared,64,4,1,1,0.06476444800152988
A_native,G1-shared,64,5,1,1,0.09559763483702635
A_native,G1-shared,64,6,1,1,0.021843666619260765
A_native,G1-shared,64,7,1,1,0.17984370130832258
A_native,G1-shared,64,8,1,1,0.0636300751920737
A_native,G1-shared,64,9,1,1,0.030417877265116366
B_fixed_G0,G1-shared,64,0,7,0,0.04037823897582142
B_fixed_G0,G1-shared,64,1,4,1,0.00972851896426063
B_fixed_G0,G1-shared,64,2,4,1,0.010012178315944814
B_fixed_G0,G1-shared,64,3,4,1,-0.005711147201772373
B_fixed_G0,G1-shared,64,4,7,1,0.012352819422226945
B_fixed_G0,G1-shared,64,5,2,1,0.0027860628610344423
B_fixed_G0,G1-shared,64,6,9,1,0.0028832947903846147
B_fixed_G0,G1-shared,64,7,9,1,0.011703227821296689
B_fixed_G0,G1-shared,64,8,0,1,0.021393988039767605
B_fixed_G0,G1-shared,64,9,7,1,0.02431640548822009
A_native,T0,65,0,6,0,0.11480908874346284
A_native,T0,65,1,6,0,0.06439739699926718
A_native,T0,65,2,4,1,0.10828486732134035
A_native,T0,65,3,6,0,0.14604753769839468
A_native,T0,65,4,0,1,0.04079657739711497
A_native,T0,65,5,6,0,0.06048524378560109
A_native,T0,65,6,6,1,0.06043911815937214
A_native,T0,65,7,6,0,0.07685386500536148
A_native,T0,65,8,6,0,0.08902419404403751
A_native,T0,65,9,6,0,0.040300635072986084
B_fixed_G0,T0,65,0,6,0,0.11480908874346284
B_fixed_G0,T0,65,1,6,0,0.06439739699926718
B_fixed_G0,T0,65,2,6,1,0.09292368120320221
B_fixed_G0,T0,65,3,6,0,0.14604753769839468
B_fixed_G0,T0,65,4,6,1,0.03737713255452333
B_fixed_G0,T0,65,5,6,0,0.06048524378560109
B_fixed_G0,T0,65,6,8,1,0.015363938786807484
B_fixed_G0,T0,65,7,6,0,0.07685386500536148
B_fixed_G0,T0,65,8,6,0,0.08902419404403751
B_fixed_G0,T0,65,9,6,0,0.040300635072986084
A_native,G0-local,65,0,6,0,0.12795612413811963
A_native,G0-local,65,1,6,0,0.05725754876658265
A_native,G0-local,65,2,6,0,0.08208901756231009
A_native,G0-local,65,3,6,0,0.1394116140136665
A_native,G0-local,65,4,6,0,0.05982288792393406
A_native,G0-local,65,5,6,0,0.038690652215010155
A_native,G0-local,65,6,8,0,0.03528390022488392
A_native,G0-local,65,7,6,0,0.06897733286575465
A_native,G0-local,65,8,6,0,0.08773863338437948
A_native,G0-local,65,9,6,0,0.022874391222988136
B_fixed_G0,G0-local,65,0,6,0,0.12795612413811963
B_fixed_G0,G0-local,65,1,6,0,0.05725754876658265
B_fixed_G0,G0-local,65,2,6,0,0.08208901756231009
B_fixed_G0,G0-local,65,3,6,0,0.1394116140136665
B_fixed_G0,G0-local,65,4,6,0,0.05982288792393406
B_fixed_G0,G0-local,65,5,6,0,0.038690652215010155
B_fixed_G0,G0-local,65,6,8,0,0.03528390022488392
B_fixed_G0,G0-local,65,7,6,0,0.06897733286575465
B_fixed_G0,G0-local,65,8,6,0,0.08773863338437948
B_fixed_G0,G0-local,65,9,6,0,0.022874391222988136
A_native,G1-shared,65,0,6,0,0.03785885620832178
A_native,G1-shared,65,1,6,0,0.05290078047214715
A_native,G1-shared,65,2,4,1,0.07075289525537883
A_native,G1-shared,65,3,6,0,0.04436467479904027
A_native,G1-shared,65,4,3,1,0.01674760695806389
A_native,G1-shared,65,5,6,0,0.0548355209799532
A_native,G1-shared,65,6,8,0,0.028651618686548218
A_native,G1-shared,65,7,6,0,0.007470777555642525
A_native,G1-shared,65,8,6,0,0.04199956395866419
A_native,G1-shared,65,9,6,0,0.012169965344461868
B_fixed_G0,G1-shared,65,0,6,0,0.03785885620832178
B_fixed_G0,G1-shared,65,1,6,0,0.05290078047214715
B_fixed_G0,G1-shared,65,2,6,1,0.033465938335761745
B_fixed_G0,G1-shared,65,3,6,0,0.04436467479904027
B_fixed_G0,G1-shared,65,4,6,1,0.013153271727266592
B_fixed_G0,G1-shared,65,5,6,0,0.0548355209799532
B_fixed_G0,G1-shared,65,6,8,0,0.028651618686548218
B_fixed_G0,G1-shared,65,7,6,0,0.007470777555642525
B_fixed_G0,G1-shared,65,8,6,0,0.04199956395866419
B_fixed_G0,G1-shared,65,9,6,0,0.012169965344461868
A_native,T0,66,0,0,1,0.05501116286095283
A_native,T0,66,1,2,0,0.034976945704710286
A_native,T0,66,2,0,1,0.09308711586777411
A_native,T0,66,3,0,0,0.04490421816209904
A_native,T0,66,4,0,0,0.05242764274090855
A_native,T0,66,5,0,1,0.04646294878382376
A_native,T0,66,6,0,0,0.03868773851519714
A_native,T0,66,7,4,1,0.05710972854542935
A_native,T0,66,8,4,0,0.08749380030178507
A_native,T0,66,9,0,0,0.08947398945434654
B_fixed_G0,T0,66,0,2,1,0.017132837633699837
B_fixed_G0,T0,66,1,2,0,0.034976945704710286
B_fixed_G0,T0,66,2,4,1,0.0484403060298503
B_fixed_G0,T0,66,3,0,0,0.04490421816209904
B_fixed_G0,T0,66,4,0,0,0.05242764274090855
B_fixed_G0,T0,66,5,2,1,0.027177600660183737
B_fixed_G0,T0,66,6,0,0,0.03868773851519714
B_fixed_G0,T0,66,7,2,1,0.04614653842523102
B_fixed_G0,T0,66,8,4,0,0.08749380030178507
B_fixed_G0,T0,66,9,0,0,0.08947398945434654
A_native,G0-local,66,0,2,0,0.022744440067586427
A_native,G0-local,66,1,2,0,0.05261548886571914
A_native,G0-local,66,2,4,0,0.07187883550998952
A_native,G0-local,66,3,0,0,0.030840135128704652
A_native,G0-local,66,4,0,0,0.04610533607137515
A_native,G0-local,66,5,2,0,0.05124973110988558
A_native,G0-local,66,6,0,0,0.03829488166467002
A_native,G0-local,66,7,2,0,0.06579412366019131
A_native,G0-local,66,8,4,0,0.0918299086231457
A_native,G0-local,66,9,0,0,0.0775164989216333
B_fixed_G0,G0-local,66,0,2,0,0.022744440067586427
B_fixed_G0,G0-local,66,1,2,0,0.05261548886571914
B_fixed_G0,G0-local,66,2,4,0,0.07187883550998952
B_fixed_G0,G0-local,66,3,0,0,0.030840135128704652
B_fixed_G0,G0-local,66,4,0,0,0.04610533607137515
B_fixed_G0,G0-local,66,5,2,0,0.05124973110988558
B_fixed_G0,G0-local,66,6,0,0,0.03829488166467002
B_fixed_G0,G0-local,66,7,2,0,0.06579412366019131
B_fixed_G0,G0-local,66,8,4,0,0.0918299086231457
B_fixed_G0,G0-local,66,9,0,0,0.0775164989216333
A_native,G1-shared,66,0,0,1,0.025721733083461946
A_native,G1-shared,66,1,2,0,0.024701325725868556
A_native,G1-shared,66,2,9,1,0.04861374443093124
A_native,G1-shared,66,3,0,0,0.02964766499236493
A_native,G1-shared,66,4,0,0,0.04557743276532853
A_native,G1-shared,66,5,4,1,0.040617701847694
A_native,G1-shared,66,6,0,0,0.045083791822961974
A_native,G1-shared,66,7,0,1,0.06016413411384318
A_native,G1-shared,66,8,4,0,0.09957804070309315
A_native,G1-shared,66,9,0,0,0.03913798712526992
B_fixed_G0,G1-shared,66,0,2,1,0.01103305539151309
B_fixed_G0,G1-shared,66,1,2,0,0.024701325725868556
B_fixed_G0,G1-shared,66,2,4,1,0.02389606259141365
B_fixed_G0,G1-shared,66,3,0,0,0.02964766499236493
B_fixed_G0,G1-shared,66,4,0,0,0.04557743276532853
B_fixed_G0,G1-shared,66,5,2,1,0.006931758258302564
B_fixed_G0,G1-shared,66,6,0,0,0.045083791822961974
B_fixed_G0,G1-shared,66,7,2,1,0.01934206164719119
B_fixed_G0,G1-shared,66,8,4,0,0.09957804070309315
B_fixed_G0,G1-shared,66,9,0,0,0.03913798712526992
A_native,T0,67,0,0,1,0.045331155646967734
A_native,T0,67,1,0,0,0.09834487889951171
A_native,T0,67,2,1,1,0.01572803325170969
A_native,T0,67,3,1,1,0.04436711958760789
A_native,T0,67,4,0,1,0.044008647581057964
A_native,T0,67,5,0,0,0.026948832694987667
A_native,T0,67,6,0,0,0.05537315794265783
A_native,T0,67,7,1,1,0.027940977908664295
A_native,T0,67,8,1,0,0.06874905859818442
A_native,T0,67,9,0,1,0.034982665842784665
B_fixed_G0,T0,67,0,4,1,0.039854073471754556
B_fixed_G0,T0,67,1,0,0,0.09834487889951171
B_fixed_G0,T0,67,2,4,1,-0.004300006562756725
B_fixed_G0,T0,67,3,0,1,0.013857062895115761
B_fixed_G0,T0,67,4,7,1,-0.07608566814064101
B_fixed_G0,T0,67,5,0,0,0.026948832694987667
B_fixed_G0,T0,67,6,0,0,0.05537315794265783
B_fixed_G0,T0,67,7,0,1,0.018493471549365315
B_fixed_G0,T0,67,8,1,0,0.06874905859818442
B_fixed_G0,T0,67,9,4,1,0.026551239045934986
A_native,G0-local,67,0,4,0,0.03583960696037729
A_native,G0-local,67,1,0,0,0.0708843371158863
A_native,G0-local,67,2,4,0,0.014823586246677532
A_native,G0-local,67,3,0,0,0.03207074587153129
A_native,G0-local,67,4,7,0,0.05643134919957928
A_native,G0-local,67,5,0,0,0.02080689135612794
A_native,G0-local,67,6,0,0,0.03236004860979085
A_native,G0-local,67,7,0,0,0.01615010491117401
A_native,G0-local,67,8,1,0,0.05249395580844082
A_native,G0-local,67,9,4,0,0.050833411106270446
B_fixed_G0,G0-local,67,0,4,0,0.03583960696037729
B_fixed_G0,G0-local,67,1,0,0,0.0708843371158863
B_fixed_G0,G0-local,67,2,4,0,0.014823586246677532
B_fixed_G0,G0-local,67,3,0,0,0.03207074587153129
B_fixed_G0,G0-local,67,4,7,0,0.05643134919957928
B_fixed_G0,G0-local,67,5,0,0,0.02080689135612794
B_fixed_G0,G0-local,67,6,0,0,0.03236004860979085
B_fixed_G0,G0-local,67,7,0,0,0.01615010491117401
B_fixed_G0,G0-local,67,8,1,0,0.05249395580844082
B_fixed_G0,G0-local,67,9,4,0,0.050833411106270446
A_native,G1-shared,67,0,4,0,0.03339906890378062
A_native,G1-shared,67,1,0,0,0.09827432485559068
A_native,G1-shared,67,2,4,0,0.019753947707920484
A_native,G1-shared,67,3,1,1,0.06089341672202336
A_native,G1-shared,67,4,0,1,0.08995718204061498
A_native,G1-shared,67,5,0,0,0.019521588463774414
A_native,G1-shared,67,6,0,0,0.03257450147397825
A_native,G1-shared,67,7,1,1,0.04281951116214284
A_native,G1-shared,67,8,1,0,0.0318389850412646
A_native,G1-shared,67,9,0,1,0.04364182608325407
B_fixed_G0,G1-shared,67,0,4,0,0.03339906890378062
B_fixed_G0,G1-shared,67,1,0,0,0.09827432485559068
B_fixed_G0,G1-shared,67,2,4,0,0.019753947707920484
B_fixed_G0,G1-shared,67,3,0,1,0.02872124070400005
B_fixed_G0,G1-shared,67,4,7,1,-0.03102477742925547
B_fixed_G0,G1-shared,67,5,0,0,0.019521588463774414
B_fixed_G0,G1-shared,67,6,0,0,0.03257450147397825
B_fixed_G0,G1-shared,67,7,0,1,0.0415215797402903
B_fixed_G0,G1-shared,67,8,1,0,0.0318389850412646
B_fixed_G0,G1-shared,67,9,4,1,0.012564311226069276
A_native,T0,68,0,8,0,0.008913541774061099
A_native,T0,68,1,2,0,0.02628450024595928
A_native,T0,68,2,2,0,0.05683219665534542
A_native,T0,68,3,2,1,0.010329305816663794
A_native,T0,68,4,2,1,0.042079979236683204
A_native,T0,68,5,2,0,0.06102282780060845
A_native,T0,68,6,3,0,0.02298971262711415
A_native,T0,68,7,3,1,0.02145024205675467
A_native,T0,68,8,7,1,0.0390785491651448
A_native,T0,68,9,0,0,0.03621530580052682
B_fixed_G0,T0,68,0,8,0,0.008913541774061099
B_fixed_G0,T0,68,1,2,0,0.02628450024595928
B_fixed_G0,T0,68,2,2,0,0.05683219665534542
B_fixed_G0,T0,68,3,7,1,0.010029603639755682
B_fixed_G0,T0,68,4,9,1,-0.0008667652182562163
B_fixed_G0,T0,68,5,2,0,0.06102282780060845
B_fixed_G0,T0,68,6,3,0,0.02298971262711415
B_fixed_G0,T0,68,7,2,1,0.017299964458201592
B_fixed_G0,T0,68,8,9,1,0.019586237967246838
B_fixed_G0,T0,68,9,0,0,0.03621530580052682
A_native,G0-local,68,0,8,0,0.010281636685014368
A_native,G0-local,68,1,2,0,0.013922748751633358
A_native,G0-local,68,2,2,0,0.058780785988098404
A_native,G0-local,68,3,7,0,0.035486469890269545
A_native,G0-local,68,4,9,0,0.03507422812977671
A_native,G0-local,68,5,2,0,0.046673536484148695
A_native,G0-local,68,6,3,0,0.02581708298789295
A_native,G0-local,68,7,2,0,0.04134038382374761
A_native,G0-local,68,8,9,0,0.05926048062147806
A_native,G0-local,68,9,0,0,0.03828577815713609
B_fixed_G0,G0-local,68,0,8,0,0.010281636685014368
B_fixed_G0,G0-local,68,1,2,0,0.013922748751633358
B_fixed_G0,G0-local,68,2,2,0,0.058780785988098404
B_fixed_G0,G0-local,68,3,7,0,0.035486469890269545
B_fixed_G0,G0-local,68,4,9,0,0.03507422812977671
B_fixed_G0,G0-local,68,5,2,0,0.046673536484148695
B_fixed_G0,G0-local,68,6,3,0,0.02581708298789295
B_fixed_G0,G0-local,68,7,2,0,0.04134038382374761
B_fixed_G0,G0-local,68,8,9,0,0.05926048062147806
B_fixed_G0,G0-local,68,9,0,0,0.03828577815713609
A_native,G1-shared,68,0,3,1,0.0174483479716384
A_native,G1-shared,68,1,2,0,0.010881352787395855
A_native,G1-shared,68,2,7,1,0.025084180655066905
A_native,G1-shared,68,3,8,1,0.004812535614023738
A_native,G1-shared,68,4,2,1,0.03447525562843353
A_native,G1-shared,68,5,2,0,0.026343300632424863
A_native,G1-shared,68,6,9,1,0.007857923345662442
A_native,G1-shared,68,7,3,1,0.009153586715945709
A_native,G1-shared,68,8,7,1,0.08553208798330093
A_native,G1-shared,68,9,7,1,0.015660618531638873
B_fixed_G0,G1-shared,68,0,8,1,0.006592435448244141
B_fixed_G0,G1-shared,68,1,2,0,0.010881352787395855
B_fixed_G0,G1-shared,68,2,2,1,0.016568741013174137
B_fixed_G0,G1-shared,68,3,7,1,-0.002948340202877355
B_fixed_G0,G1-shared,68,4,9,1,0.016918532265696395
B_fixed_G0,G1-shared,68,5,2,0,0.026343300632424863
B_fixed_G0,G1-shared,68,6,3,1,0.0005683791814492823
B_fixed_G0,G1-shared,68,7,2,1,0.0051771571526243254
B_fixed_G0,G1-shared,68,8,9,1,0.04047818657840968
B_fixed_G0,G1-shared,68,9,0,1,0.004523121832470525
A_native,T0,69,0,9,1,0.03682175907766317
A_native,T0,69,1,3,1,0.02093664165225877
A_native,T0,69,2,1,0,0.016558931343305796
A_native,T0,69,3,5,0,0.028854289747857895
A_native,T0,69,4,1,0,0.03584124181845256
A_native,T0,69,5,5,0,0.0307265864932889
A_native,T0,69,6,1,0,0.03982443423347714
A_native,T0,69,7,5,1,0.06627472726217355
A_native,T0,69,8,1,1,0.022518056427983484
A_native,T0,69,9,0,1,0.01756466006822793
B_fixed_G0,T0,69,0,1,1,0.027918453351112343
B_fixed_G0,T0,69,1,5,1,0.02042599706876385
B_fixed_G0,T0,69,2,1,0,0.016558931343305796
B_fixed_G0,T0,69,3,5,0,0.028854289747857895
B_fixed_G0,T0,69,4,1,0,0.03584124181845256
B_fixed_G0,T0,69,5,5,0,0.0307265864932889
B_fixed_G0,T0,69,6,1,0,0.03982443423347714
B_fixed_G0,T0,69,7,1,1,0.05923433094799102
B_fixed_G0,T0,69,8,8,1,0.019299370956489356
B_fixed_G0,T0,69,9,1,1,0.010206326294284716
A_native,G0-local,69,0,1,0,0.03973780622313423
A_native,G0-local,69,1,5,0,0.05000313802514717
A_native,G0-local,69,2,1,0,0.03449211576388839
A_native,G0-local,69,3,5,0,0.03832462251039403
A_native,G0-local,69,4,1,0,0.07495177721287802
A_native,G0-local,69,5,5,0,0.06111677542404024
A_native,G0-local,69,6,1,0,0.043715397839613576
A_native,G0-local,69,7,1,0,0.0736665912077573
A_native,G0-local,69,8,8,0,0.11382446697582607
A_native,G0-local,69,9,1,0,0.03696533623662829
B_fixed_G0,G0-local,69,0,1,0,0.03973780622313423
B_fixed_G0,G0-local,69,1,5,0,0.05000313802514717
B_fixed_G0,G0-local,69,2,1,0,0.03449211576388839
B_fixed_G0,G0-local,69,3,5,0,0.03832462251039403
B_fixed_G0,G0-local,69,4,1,0,0.07495177721287802
B_fixed_G0,G0-local,69,5,5,0,0.06111677542404024
B_fixed_G0,G0-local,69,6,1,0,0.043715397839613576
B_fixed_G0,G0-local,69,7,1,0,0.0736665912077573
B_fixed_G0,G0-local,69,8,8,0,0.11382446697582607
B_fixed_G0,G0-local,69,9,1,0,0.03696533623662829
A_native,G1-shared,69,0,5,1,0.010756556401160366
A_native,G1-shared,69,1,5,0,0.06278883842212793
A_native,G1-shared,69,2,5,1,0.016182037243728728
A_native,G1-shared,69,3,5,0,0.047751363958437355
A_native,G1-shared,69,4,1,0,0.07305958444953865
A_native,G1-shared,69,5,5,0,0.04897126965135732
A_native,G1-shared,69,6,5,1,0.04729632426460999
A_native,G1-shared,69,7,5,1,0.029921057800989245
A_native,G1-shared,69,8,5,1,0.024626260076743053
A_native,G1-shared,69,9,0,1,0.01591234504595202
B_fixed_G0,G1-shared,69,0,1,1,0.008562650665105434
B_fixed_G0,G1-shared,69,1,5,0,0.06278883842212793
B_fixed_G0,G1-shared,69,2,1,1,0.0053645598039793845
B_fixed_G0,G1-shared,69,3,5,0,0.047751363958437355
B_fixed_G0,G1-shared,69,4,1,0,0.07305958444953865
B_fixed_G0,G1-shared,69,5,5,0,0.04897126965135732
B_fixed_G0,G1-shared,69,6,1,1,0.04437565366892237
B_fixed_G0,G1-shared,69,7,1,1,0.01300126470902603
B_fixed_G0,G1-shared,69,8,8,1,0.007672945944561843
B_fixed_G0,G1-shared,69,9,1,1,0.005720974477841902
A_native,T0,70,0,2,0,0.038656225178577044
A_native,T0,70,1,4,1,0.05523245594560735
A_native,T0,70,2,4,1,0.028196698394022474
A_native,T0,70,3,4,1,0.02903388050572191
A_native,T0,70,4,2,1,0.04298612904210515
A_native,T0,70,5,4,0,0.031646869003525806
A_native,T0,70,6,0,1,0.0021830927611842287
A_native,T0,70,7,2,0,0.03358172107013715
A_native,T0,70,8,2,0,0.01955685866141193
A_native,T0,70,9,2,1,0.01157859589252614
B_fixed_G0,T0,70,0,2,0,0.038656225178577044
B_fixed_G0,T0,70,1,3,1,0.019673134119959655
B_fixed_G0,T0,70,2,2,1,0.022765270313188056
B_fixed_G0,T0,70,3,2,1,0.02297303879229766
B_fixed_G0,T0,70,4,3,1,-0.001787630610940162
B_fixed_G0,T0,70,5,4,0,0.031646869003525806
B_fixed_G0,T0,70,6,3,1,-0.01349516934384146
B_fixed_G0,T0,70,7,2,0,0.03358172107013715
B_fixed_G0,T0,70,8,2,0,0.01955685866141193
B_fixed_G0,T0,70,9,3,1,0.008437281829788371
A_native,G0-local,70,0,2,0,0.033530270360243294
A_native,G0-local,70,1,3,0,0.05427665403606504
A_native,G0-local,70,2,2,0,0.03166316074932226
A_native,G0-local,70,3,2,0,0.03572851336019696
A_native,G0-local,70,4,3,0,0.019064436430774552
A_native,G0-local,70,5,4,0,0.01765188135229456
A_native,G0-local,70,6,3,0,0.06140443866912083
A_native,G0-local,70,7,2,0,0.01517577857197591
A_native,G0-local,70,8,2,0,0.01689476522760699
A_native,G0-local,70,9,3,0,0.09411050921221366
B_fixed_G0,G0-local,70,0,2,0,0.033530270360243294
B_fixed_G0,G0-local,70,1,3,0,0.05427665403606504
B_fixed_G0,G0-local,70,2,2,0,0.03166316074932226
B_fixed_G0,G0-local,70,3,2,0,0.03572851336019696
B_fixed_G0,G0-local,70,4,3,0,0.019064436430774552
B_fixed_G0,G0-local,70,5,4,0,0.01765188135229456
B_fixed_G0,G0-local,70,6,3,0,0.06140443866912083
B_fixed_G0,G0-local,70,7,2,0,0.01517577857197591
B_fixed_G0,G0-local,70,8,2,0,0.01689476522760699
B_fixed_G0,G0-local,70,9,3,0,0.09411050921221366
A_native,G1-shared,70,0,4,1,0.03339879569401158
A_native,G1-shared,70,1,2,1,0.02963827669144898
A_native,G1-shared,70,2,4,1,0.024712911167765226
A_native,G1-shared,70,3,2,0,0.011931999425917389
A_native,G1-shared,70,4,2,1,0.05295893595982438
A_native,G1-shared,70,5,2,1,0.013384314017309072
A_native,G1-shared,70,6,3,0,0.03432680381749619
A_native,G1-shared,70,7,4,1,0.044244132569198215
A_native,G1-shared,70,8,2,0,0.039278184383505776
A_native,G1-shared,70,9,2,1,0.028967943792363116
B_fixed_G0,G1-shared,70,0,2,1,0.027397664440672743
B_fixed_G0,G1-shared,70,1,3,1,0.02139724867363288
B_fixed_G0,G1-shared,70,2,2,1,0.01342142461807057
B_fixed_G0,G1-shared,70,3,2,0,0.011931999425917389
B_fixed_G0,G1-shared,70,4,3,1,0.0038029237070735635
B_fixed_G0,G1-shared,70,5,4,1,0.007380236954358704
B_fixed_G0,G1-shared,70,6,3,0,0.03432680381749619
B_fixed_G0,G1-shared,70,7,2,1,0.031549985411139764
B_fixed_G0,G1-shared,70,8,2,0,0.039278184383505776
B_fixed_G0,G1-shared,70,9,3,1,0.009885854266672704
A_native,T0,71,0,1,1,0.019748401282349656
A_native,T0,71,1,5,0,0.017820817020437994
A_native,T0,71,2,4,0,0.044236087941078875
A_native,T0,71,3,4,1,0.030149847234042196
A_native,T0,71,4,4,0,0.027813221478646125
A_native,T0,71,5,3,1,0.024556320250040394
A_native,T0,71,6,4,0,0.019605842345151774
A_native,T0,71,7,4,0,0.027463878908407867
A_native,T0,71,8,4,1,0.02305447104376672
A_native,T0,71,9,4,1,0.03551422175800447
B_fixed_G0,T0,71,0,4,1,0.018976501628743536
B_fixed_G0,T0,71,1,5,0,0.017820817020437994
B_fixed_G0,T0,71,2,4,0,0.044236087941078875
B_fixed_G0,T0,71,3,1,1,0.007032246327007096
B_fixed_G0,T0,71,4,4,0,0.027813221478646125
B_fixed_G0,T0,71,5,4,1,0.021480226670900215
B_fixed_G0,T0,71,6,4,0,0.019605842345151774
B_fixed_G0,T0,71,7,4,0,0.027463878908407867
B_fixed_G0,T0,71,8,1,1,0.019192998302719116
B_fixed_G0,T0,71,9,1,1,0.017592325311530745
A_native,G0-local,71,0,4,0,0.039601820511150666
A_native,G0-local,71,1,5,0,0.029795894062797434
A_native,G0-local,71,2,4,0,0.06395786043489492
A_native,G0-local,71,3,1,0,0.0752805824078258
A_native,G0-local,71,4,4,0,0.04998320438613342
A_native,G0-local,71,5,4,0,0.03965459707001355
A_native,G0-local,71,6,4,0,0.03132650226658955
A_native,G0-local,71,7,4,0,0.08119566681527847
A_native,G0-local,71,8,1,0,0.09002819790081204
A_native,G0-local,71,9,1,0,0.07594601648521365
B_fixed_G0,G0-local,71,0,4,0,0.039601820511150666
B_fixed_G0,G0-local,71,1,5,0,0.029795894062797434
B_fixed_G0,G0-local,71,2,4,0,0.06395786043489492
B_fixed_G0,G0-local,71,3,1,0,0.0752805824078258
B_fixed_G0,G0-local,71,4,4,0,0.04998320438613342
B_fixed_G0,G0-local,71,5,4,0,0.03965459707001355
