model,source,group,left_block,right_block,left_frames,right_frames,candidate_covariance,correlation,undefined_fraction
T0,73,VA,0,1,750,750,0.00046998203262294767,0.2183008306410578,0.0
T0,73,VA,1,2,750,750,0.0010861924058818073,0.38944667030511776,0.0
T0,73,VA,2,3,750,750,-3.1114040384355284e-05,0.0870714132329747,0.0
T0,73,VA,3,4,750,596,-0.0003625533919956748,-0.19188172810390536,0.0
T0,73,expression,0,1,750,750,0.00230643404247816,0.13259921205665398,0.0
T0,73,expression,1,2,750,750,0.00028365562034210484,0.15714714626080958,0.0
T0,73,expression,2,3,750,750,0.0013889471088032153,-0.050836429253789506,0.0
T0,73,expression,3,4,750,596,-0.0009395753274348681,-0.008672651207237342,0.0
G0-local,73,AU,0,1,750,750,-0.000787313213902478,-0.01224012394507897,0.0
G0-local,73,AU,1,2,750,750,0.0007842903743986759,0.06790549490489203,0.0
G0-local,73,AU,2,3,750,750,-0.0012385180622536492,-0.045917656654181196,0.0
G0-local,73,AU,3,4,750,596,0.0006969973083675476,0.15615340225787963,0.0
G0-local,73,VA,0,1,750,750,-0.00011972000141303128,-0.09406756821799118,0.0
G0-local,73,VA,1,2,750,750,0.0003129235641779256,0.39152610024052814,0.0
G0-local,73,VA,2,3,750,750,2.0771548766526186e-05,0.09980928782112608,0.0
G0-local,73,VA,3,4,750,596,-6.92893047920194e-05,-0.04372087741062921,0.0
G0-local,73,expression,0,1,750,750,0.001511087456551775,0.1583114505939324,0.0
G0-local,73,expression,1,2,750,750,0.0007643247487485805,0.19563275449478046,0.0
G0-local,73,expression,2,3,750,750,0.0005021868399900368,-0.04772284533022728,0.0
G0-local,73,expression,3,4,750,596,-0.000950689081343023,-0.12261136378472368,0.0
G1-shared,73,AU,0,1,750,750,0.020251855085197477,0.7289743403930131,0.0
G1-shared,73,AU,1,2,750,750,0.021412244394730405,0.7825609997124211,0.0
G1-shared,73,AU,2,3,750,750,0.021133433497780685,0.635612777563949,0.0
G1-shared,73,AU,3,4,750,596,0.023636822271803103,0.8467014385133353,0.0
G1-shared,73,VA,0,1,750,750,0.009120360277873975,0.9820132304175682,0.0
G1-shared,73,VA,1,2,750,750,0.009981120340237678,0.983115857887847,0.0
G1-shared,73,VA,2,3,750,750,0.01047506431736922,0.9759902057829735,0.0
G1-shared,73,VA,3,4,750,596,0.010398298998048602,0.9490940995607364,0.0
G1-shared,73,expression,0,1,750,750,0.023172300424508397,0.9550189904550761,0.0
G1-shared,73,expression,1,2,750,750,0.02692793678665903,0.9847398145958124,0.0
G1-shared,73,expression,2,3,750,750,0.027861320304285408,0.9399827062111528,0.0
G1-shared,73,expression,3,4,750,596,0.03009137796272769,0.9719437682504966,0.0
T0,74,AU,0,1,750,750,0.00026774666376679627,0.11400827492318485,0.0
T0,74,AU,1,2,750,750,0.0013612013893954014,0.03087571354812761,0.0
T0,74,AU,2,3,750,750,-0.001881795062505037,-0.15998387806786019,0.0
T0,74,AU,3,4,750,750,-0.0006929470951461959,-0.11495280460478803,0.0
T0,74,AU,4,5,750,750,0.0003187168156367829,0.08919548265232861,0.0
T0,74,AU,5,6,750,750,0.0008319428099149669,-0.016512952514892345,0.0
T0,74,AU,6,7,750,29,0.0011003637155428407,0.09143872022344005,0.0
T0,74,VA,0,1,750,750,0.0006425478753426155,0.36636922567238717,0.0
T0,74,VA,1,2,750,750,0.0005221520421618323,0.4176517582914905,0.0
T0,74,VA,2,3,750,750,-0.0006682806932744149,-0.012384597115397411,0.0
T0,74,VA,3,4,750,750,-0.0003396979422026903,-0.12060526189282728,0.0
T0,74,VA,4,5,750,750,-0.000827200632496618,-0.3456571446926525,0.0
T0,74,VA,5,6,750,750,-0.0006478653062805385,-0.4937601958939293,0.0
T0,74,VA,6,7,750,29,-0.001135430379111513,-0.14653918357860174,0.0
T0,74,expression,0,1,750,750,0.0012750326195517074,0.1583135042904414,0.0
T0,74,expression,1,2,750,750,0.00046075602281927196,0.0010526442624731874,0.0
T0,74,expression,2,3,750,750,-0.0019926545674959343,-0.13887294367082145,0.0
T0,74,expression,3,4,750,750,-0.0002472589841430032,0.1268451969010479,0.0
T0,74,expression,4,5,750,750,0.0008810686120454043,0.03286729120052038,0.0
T0,74,expression,5,6,750,750,-0.00043192769036591507,-0.07152790370113839,0.0
T0,74,expression,6,7,750,29,0.0016295790575684699,-0.06727788946726558,0.0
G0-local,74,AU,0,1,750,750,0.0014141971918181684,0.226732051033178,0.0
G0-local,74,AU,1,2,750,750,-0.0023631044109852254,-0.1885476671415615,0.0
G0-local,74,AU,2,3,750,750,-0.0011416965121830906,-0.22520333608505594,0.0
G0-local,74,AU,3,4,750,750,0.00011410793840620719,0.031208088973916154,0.0
G0-local,74,AU,4,5,750,750,-0.0008186585988979334,-0.04495791160613392,0.0
G0-local,74,AU,5,6,750,750,0.0021896167981040274,0.12270525231197557,0.0
G0-local,74,AU,6,7,750,29,0.0010899551850869903,0.09815457679661216,0.0
G0-local,74,VA,0,1,750,750,0.0004727940904321173,0.43581351158658743,0.0
G0-local,74,VA,1,2,750,750,0.00026741884098551203,0.3702125780180198,0.0
G0-local,74,VA,2,3,750,750,-0.00030721585055594735,-0.19034412229072717,0.0
G0-local,74,VA,3,4,750,750,-9.449162328647345e-05,-0.11105585246608436,0.0
G0-local,74,VA,4,5,750,750,-0.0003812529857345094,-0.27837018399111335,0.0
G0-local,74,VA,5,6,750,750,-0.000436890340486741,-0.4558373440503983,0.0
G0-local,74,VA,6,7,750,29,-0.001475661711661648,-0.2912435677663309,0.0
G0-local,74,expression,0,1,750,750,0.0002549199937684886,0.18618166077639936,0.0
G0-local,74,expression,1,2,750,750,-0.00035569397742999965,0.0030565751991052936,0.0
G0-local,74,expression,2,3,750,750,-0.0013406220954604816,-0.1453924886718125,0.0
G0-local,74,expression,3,4,750,750,0.0019039928599587565,0.23898982209809294,0.0
G0-local,74,expression,4,5,750,750,-0.0005922667375929154,-0.016771663536133817,0.0
G0-local,74,expression,5,6,750,750,-0.0006752361187161892,0.03180761618042612,0.0
G0-local,74,expression,6,7,750,29,-0.0002015622502062596,-0.017765799222285668,0.0
G1-shared,74,AU,0,1,750,750,0.01698097405644106,0.8436077998121578,0.0
G1-shared,74,AU,1,2,750,750,0.015637502534430994,0.6565123664788732,0.0
G1-shared,74,AU,2,3,750,750,0.015310182056764033,0.5876620154111168,0.0
G1-shared,74,AU,3,4,750,750,0.020800968686183263,0.6982271208657639,0.0
G1-shared,74,AU,4,5,750,750,0.019964577051904422,0.8416347853441715,0.0
G1-shared,74,AU,5,6,750,750,0.01752754958654832,0.7282057690605427,0.0
G1-shared,74,AU,6,7,750,29,0.010358924322388696,0.4284182715246912,0.0
G1-shared,74,VA,0,1,750,750,0.005770662682641243,0.9672300165456714,0.0
G1-shared,74,VA,1,2,750,750,0.005855636020235628,0.9668270730385029,0.0
G1-shared,74,VA,2,3,750,750,0.005932464203217189,0.9347604306050028,0.0
G1-shared,74,VA,3,4,750,750,0.005789003851114187,0.9121246456233791,0.0
G1-shared,74,VA,4,5,750,750,0.006065363457405201,0.9210983933658918,0.0
G1-shared,74,VA,5,6,750,750,0.0058528564687512245,0.864406824388672,0.0
G1-shared,74,VA,6,7,750,29,0.006678598630586329,0.6769390163607135,0.0
G1-shared,74,expression,0,1,750,750,0.01407029299502616,0.8222996973373349,0.0
G1-shared,74,expression,1,2,750,750,0.01598160011469603,0.7595585249648524,0.0
G1-shared,74,expression,2,3,750,750,0.009647960352499655,0.8376848711932624,0.0
G1-shared,74,expression,3,4,750,750,0.009835313172949677,0.8069597496013435,0.0
G1-shared,74,expression,4,5,750,750,0.009446038820223282,0.9195471987590415,0.0
G1-shared,74,expression,5,6,750,750,0.00855229570241442,0.8140795449311147,0.0
G1-shared,74,expression,6,7,750,29,0.0038220194748964493,0.1821750960089301,0.0
T0,75,AU,0,1,750,750,0.0003849671268139037,0.06404271522130693,0.0
T0,75,AU,1,2,750,750,0.0004496009693673291,0.003030438033172122,0.0
T0,75,AU,2,3,750,750,0.0008221376137908501,0.011846885533193055,0.0
T0,75,AU,3,4,750,750,0.0006931255248122887,0.0794916949594111,0.0
T0,75,AU,4,5,750,750,-0.0006084949345698878,0.061253493916989886,0.0
T0,75,AU,5,6,750,750,-0.0031843423892401477,0.025940229749902167,0.0
T0,75,AU,6,7,750,206,-0.0015798726811725018,0.010044137816638843,0.0
T0,75,VA,0,1,750,750,-0.00012660258158575337,-0.09089374251135768,0.0
T0,75,VA,1,2,750,750,0.0004650116394323031,0.30967805149702293,0.0
T0,75,VA,2,3,750,750,-1.0426983382338164e-05,0.012729538595764367,0.0
T0,75,VA,3,4,750,750,-0.00024243042616082174,-0.19328326749324728,0.0
T0,75,VA,4,5,750,750,-0.0011274956847268035,-0.5282235734540499,0.0
T0,75,VA,5,6,750,750,0.000433709670248152,0.19579984686775243,0.0
T0,75,VA,6,7,750,206,-0.0026026225369059426,-0.5182049354522067,0.0
T0,75,expression,0,1,750,750,0.0012744329912896305,0.15303244013596956,0.0
T0,75,expression,1,2,750,750,0.0034369755846027457,0.09462994381876415,0.0
T0,75,expression,2,3,750,750,0.0010133272340493344,-0.10950168645388302,0.0
T0,75,expression,3,4,750,750,0.0009479419921096496,0.041263421659741534,0.0
T0,75,expression,4,5,750,750,0.00010246103607840186,-0.16722666446343953,0.0
T0,75,expression,5,6,750,750,0.0007767491494468893,0.015077347052223133,0.0
T0,75,expression,6,7,750,206,-0.0012848662729082274,0.07995876723904266,0.0
G0-local,75,AU,0,1,750,750,0.0005945723986701193,0.013065976282400193,0.0
G0-local,75,AU,1,2,750,750,0.0012898189128769538,0.07720782158202567,0.0
G0-local,75,AU,2,3,750,750,0.0030134855142190512,-0.002949849205989186,0.0
G0-local,75,AU,3,4,750,750,-0.0002024532231051328,-0.002592953083985903,0.0
G0-local,75,AU,4,5,750,750,-0.0002564842904240951,0.040268893080382104,0.0
G0-local,75,AU,5,6,750,750,-0.0005020047679490552,0.04543090500592641,0.0
G0-local,75,AU,6,7,750,206,-0.002712780182455326,-0.014003854588195997,0.0
G0-local,75,VA,0,1,750,750,-0.00015681248872656282,-0.2692133505355911,0.0
G0-local,75,VA,1,2,750,750,0.0001598764590591862,0.1996485383263226,0.0
G0-local,75,VA,2,3,750,750,0.00027583269492500415,0.36580230879880293,0.0
G0-local,75,VA,3,4,750,750,-0.00018596766248972892,-0.20466770042660481,0.0
G0-local,75,VA,4,5,750,750,-0.0006235680601659019,-0.5897753214302774,0.0
G0-local,75,VA,5,6,750,750,0.00022598223661100337,0.1027066480910397,0.0
G0-local,75,VA,6,7,750,206,-0.000829185566470337,-0.3212789650554349,0.0
G0-local,75,expression,0,1,750,750,-0.00017819824444245303,-0.054125732324930544,0.0
G0-local,75,expression,1,2,750,750,0.001570756958623046,0.13455681131820663,0.0
G0-local,75,expression,2,3,750,750,-0.00011681825831741216,0.002736729375247873,0.0
G0-local,75,expression,3,4,750,750,-0.0005138178181975954,-0.07111974414964432,0.0
G0-local,75,expression,4,5,750,750,-0.0003103576313414766,0.025337874972521462,0.0
G0-local,75,expression,5,6,750,750,0.0007228131646881446,0.08029533749649834,0.0
G0-local,75,expression,6,7,750,206,0.000814557826130211,0.06334947555894344,0.0
G1-shared,75,AU,0,1,750,750,0.016636434876677555,0.7723337194069207,0.0
G1-shared,75,AU,1,2,750,750,0.023350458787303095,0.8724079024819692,0.0
G1-shared,75,AU,2,3,750,750,0.02484994571898847,0.882603897205596,0.0
G1-shared,75,AU,3,4,750,750,0.021557621325262448,0.8879225819306207,0.0
G1-shared,75,AU,4,5,750,750,0.022741486592164205,0.9256259340146266,0.0
G1-shared,75,AU,5,6,750,750,0.026130276064265757,0.9484777010199427,0.0
G1-shared,75,AU,6,7,750,206,0.028410398095061108,0.7098513492339112,0.0
G1-shared,75,VA,0,1,750,750,0.012643930611955505,0.9507106214314285,0.0
G1-shared,75,VA,1,2,750,750,0.012602320773316451,0.9773692811585794,0.0
G1-shared,75,VA,2,3,750,750,0.015181939013780704,0.9598347071250342,0.0
G1-shared,75,VA,3,4,750,750,0.015598830730094484,0.9658117850391439,0.0
G1-shared,75,VA,4,5,750,750,0.012747364619060056,0.968398623856967,0.0
G1-shared,75,VA,5,6,750,750,0.013770485813181906,0.972988573357445,0.0
G1-shared,75,VA,6,7,750,206,0.020276954713780965,0.9379298365931086,0.0
G1-shared,75,expression,0,1,750,750,0.014227146255871459,0.8858309447224282,0.0
G1-shared,75,expression,1,2,750,750,0.021011116196648288,0.9616069897401074,0.0
G1-shared,75,expression,2,3,750,750,0.022987743489729085,0.9080679305527899,0.0
G1-shared,75,expression,3,4,750,750,0.02174285830584457,0.8893852342197421,0.0
G1-shared,75,expression,4,5,750,750,0.021212118928659807,0.9694691902413641,0.0
G1-shared,75,expression,5,6,750,750,0.023045902792344534,0.9134999889403979,0.0
G1-shared,75,expression,6,7,750,206,0.02468969138819522,0.781338083218623,0.0
T0,76,AU,0,1,750,750,0.0014382322274741025,0.12945785601887325,0.0
T0,76,AU,1,2,750,750,-0.0007117975260979083,-0.09561732067650093,0.0
T0,76,AU,2,3,750,750,-0.0008031133218183856,-0.06843917990408879,0.0
T0,76,AU,3,4,750,209,0.0027864317248809797,-0.008434420256179362,0.0
T0,76,VA,0,1,750,750,-0.0011066180584024259,-0.3644840031443177,0.0
T0,76,VA,1,2,750,750,-0.0006635301013495715,-0.23958651508523543,0.0
T0,76,VA,2,3,750,750,-0.0018695876214075246,-0.10092566502946096,0.0
T0,76,VA,3,4,750,209,-0.0009599984704923247,-0.15599626627494628,0.0
T0,76,expression,0,1,750,750,-0.0009463546321216938,0.004243050906775785,0.0
T0,76,expression,1,2,750,750,-0.004678192590383848,-0.06964205573631202,0.0
T0,76,expression,2,3,750,750,-0.0017892974665230368,0.007821330893857698,0.0
T0,76,expression,3,4,750,209,-0.0021008559581418584,-0.019404828496108563,0.0
G0-local,76,AU,0,1,750,750,0.0011279276941722966,0.07315058561679127,0.0
G0-local,76,AU,1,2,750,750,-0.0006102872317038774,0.03745738192700876,0.0
G0-local,76,AU,2,3,750,750,-0.0015291036435302117,-0.11893402224546192,0.0
G0-local,76,AU,3,4,750,209,-0.00026236922967435645,-0.054689070416972844,0.0
G0-local,76,VA,0,1,750,750,-0.0001017804500950429,-0.10478536219613438,0.0
G0-local,76,VA,1,2,750,750,-0.0003818690617289969,-0.2141995044238734,0.0
G0-local,76,VA,2,3,750,750,-0.0010448744232945191,-0.22594008809261115,0.0
G0-local,76,VA,3,4,750,209,-0.0005715998992869523,-0.23220928678278105,0.0
G0-local,76,expression,0,1,750,750,-1.0401830825244334e-05,0.16115390710896482,0.0
G0-local,76,expression,1,2,750,750,-0.0003268211589642486,0.02151952959273913,0.0
G0-local,76,expression,2,3,750,750,-0.002576791737955076,-0.07524006161949877,0.0
G0-local,76,expression,3,4,750,209,-0.0013539321234219263,0.016386182220692908,0.0
G1-shared,76,AU,0,1,750,750,0.012656216435748392,0.722251313891648,0.0
G1-shared,76,AU,1,2,750,750,0.016676941192825905,0.627489881051042,0.0
G1-shared,76,AU,2,3,750,750,0.016395291897746564,0.7588798595654969,0.0
G1-shared,76,AU,3,4,750,209,0.01961725404822794,0.7202917752350096,0.0
G1-shared,76,VA,0,1,750,750,0.0038600366305937724,0.9293877686346641,0.0
G1-shared,76,VA,1,2,750,750,0.004271365909736376,0.9339293977520007,0.0
G1-shared,76,VA,2,3,750,750,0.004869534263359088,0.915556275189339,0.0
G1-shared,76,VA,3,4,750,209,0.0042002753721064445,0.9287896511468178,0.0
G1-shared,76,expression,0,1,750,750,0.015119643584085322,0.7585702194573236,0.0
G1-shared,76,expression,1,2,750,750,0.017496539556157396,0.8465972548674173,0.0
G1-shared,76,expression,2,3,750,750,0.014971713343955514,0.7382203610833254,0.0
G1-shared,76,expression,3,4,750,209,0.01754478522803231,0.6813974758404782,0.0
T0,77,AU,0,1,750,750,-0.002557802112354313,-0.32736373045738304,0.0
T0,77,AU,1,2,750,683,-0.000959044057849326,-0.20625851574396015,0.0
T0,77,VA,0,1,750,750,0.00018407309961722586,-0.02773956150701709,0.0
T0,77,VA,1,2,750,683,-0.0012299431155026734,-0.3660647281239804,0.0
T0,77,expression,0,1,750,750,0.0013659326700545715,-0.01678851740808269,0.0
T0,77,expression,1,2,750,683,0.0007928963239777608,-0.1323779339007551,0.0
G0-local,77,AU,0,1,750,750,-0.001264870352663986,-0.17868449164559566,0.0
G0-local,77,AU,1,2,750,683,-0.0015131716756037515,-0.12722822654391577,0.0
G0-local,77,VA,0,1,750,750,6.016731810233107e-05,0.043563670762112816,0.0
G0-local,77,VA,1,2,750,683,-8.298444805777018e-05,-0.01557447776873578,0.0
G0-local,77,expression,0,1,750,750,-2.42315933841874e-05,-0.06737888041773259,0.0
G0-local,77,expression,1,2,750,683,-0.000602703256567541,-0.03748985512749508,0.0
G1-shared,77,AU,0,1,750,750,0.020353981921034252,0.751998964298802,0.0
G1-shared,77,AU,1,2,750,683,0.022575122124211262,0.739368775879598,0.0
G1-shared,77,VA,0,1,750,750,0.011973591613105471,0.9758472456947689,0.0
G1-shared,77,VA,1,2,750,683,0.012423654610382518,0.9755524017386853,0.0
G1-shared,77,expression,0,1,750,750,0.01444680271772819,0.9078094870595319,0.0
G1-shared,77,expression,1,2,750,683,0.018446096663920497,0.8591598274129841,0.0
T0,78,AU,0,1,750,750,0.0005449108985087623,0.03926278379076467,0.0
T0,78,AU,1,2,750,750,-0.0029496836951728475,-0.2329912314684712,0.0
T0,78,AU,2,3,750,750,0.0005590851535993812,0.06785621551146555,0.0
T0,78,AU,3,4,750,750,0.0006297542415975063,0.15071461336517444,0.0
T0,78,AU,4,5,750,750,-0.0043950123871192796,-0.09078791668804596,0.0
T0,78,AU,5,6,750,750,-0.002075201397281979,-0.10797861672411092,0.0
T0,78,AU,6,7,750,750,0.0005988781707545119,0.01547318643050536,0.0
T0,78,AU,7,8,750,750,-0.002813126972595403,-0.19171656380746313,0.0
T0,78,AU,8,9,750,31,0.0026125833954267442,0.03936469208071359,0.0
T0,78,VA,0,1,750,750,-4.361031153058929e-05,-0.07607615116479922,0.0
T0,78,VA,1,2,750,750,-0.0007864316125139742,-0.08138138449518531,0.0
T0,78,VA,2,3,750,750,-0.000502779360019523,-0.13704753628083988,0.0
T0,78,VA,3,4,750,750,-7.008097936412943e-05,-0.010186608313304535,0.0
T0,78,VA,4,5,750,750,0.0004091187176313485,0.28549514971136986,0.0
T0,78,VA,5,6,750,750,-0.00027008989229945036,-0.15942098178385528,0.0
T0,78,VA,6,7,750,750,-0.00017856556994910825,-0.1280928578718394,0.0
T0,78,VA,7,8,750,750,-0.0006916480668061149,-0.03990069654223871,0.0
T0,78,VA,8,9,750,31,0.00443874690325414,0.462782476568319,0.0
T0,78,expression,0,1,750,750,0.0003390353645347199,-0.10129271341484691,0.0
T0,78,expression,1,2,750,750,-0.002102601828211133,-0.0015554860710071117,0.0
T0,78,expression,2,3,750,750,0.0016148473351066334,-0.05069444414952787,0.0
T0,78,expression,3,4,750,750,0.002417986021382098,0.22974905895701303,0.0
T0,78,expression,4,5,750,750,0.0010028665598181435,0.1943238005347757,0.0
T0,78,expression,5,6,750,750,0.0004511843985260614,-0.047715650964568,0.0
T0,78,expression,6,7,750,750,0.0004514658048829231,0.07421495846457132,0.0
T0,78,expression,7,8,750,750,-0.0005871568187900318,-0.013129972930750008,0.0
T0,78,expression,8,9,750,31,0.0006685409893432322,0.12057804933811696,0.0
G0-local,78,AU,0,1,750,750,0.0011990415799090933,0.0791879131029762,0.0
G0-local,78,AU,1,2,750,750,-0.004697782294702669,-0.16458623606523978,0.0
G0-local,78,AU,2,3,750,750,0.0007871759815611959,0.0764743870365444,0.0
G0-local,78,AU,3,4,750,750,0.0013122411438012938,0.12718258826421003,0.0
G0-local,78,AU,4,5,750,750,-0.0001921493962158077,0.02112873324096265,0.0
G0-local,78,AU,5,6,750,750,-0.003202763718245037,-0.11904562634322632,0.0
G0-local,78,AU,6,7,750,750,0.00023827015377116822,0.11756260214627919,0.0
G0-local,78,AU,7,8,750,750,-0.004385021192947175,-0.25404933417475034,0.0
G0-local,78,AU,8,9,750,31,0.0036180212296976254,0.06559127855549945,0.0
G0-local,78,VA,0,1,750,750,-0.00011209980343568017,-0.15199151975672825,0.0
G0-local,78,VA,1,2,750,750,-0.0004872727276821745,-0.19176961388630342,0.0
G0-local,78,VA,2,3,750,750,-0.0003623909656818069,-0.19071141298323496,0.0
G0-local,78,VA,3,4,750,750,0.00021375947051481043,0.09807723323531939,0.0
G0-local,78,VA,4,5,750,750,0.00022837637965011728,0.3686426943573416,0.0
G0-local,78,VA,5,6,750,750,-6.727930146787863e-05,-0.12351366752719384,0.0
G0-local,78,VA,6,7,750,750,9.942443510241462e-06,0.033459036374574466,0.0
G0-local,78,VA,7,8,750,750,-0.00046219332044008144,-0.12831372013189793,0.0
G0-local,78,VA,8,9,750,31,0.002548614909675452,0.31037385052367616,0.0
G0-local,78,expression,0,1,750,750,-0.001896286821676445,-0.1880055253488538,0.0
G0-local,78,expression,1,2,750,750,-0.00013611265334019762,-0.02927518462645541,0.0
G0-local,78,expression,2,3,750,750,-0.0022273023417959522,-0.1534575492121058,0.0
G0-local,78,expression,3,4,750,750,0.0007154014624558338,0.17238978318804019,0.0
G0-local,78,expression,4,5,750,750,-0.00021600970322080247,0.05157518070851634,0.0
G0-local,78,expression,5,6,750,750,-1.5673089767552885e-05,0.1159994571546376,0.0
G0-local,78,expression,6,7,750,750,0.0003996831392935571,0.0057255301998239624,0.0
G0-local,78,expression,7,8,750,750,5.676037799549427e-05,0.11113848627824136,0.0
G0-local,78,expression,8,9,750,31,0.0011772232532477726,0.027198936384927895,0.0
G1-shared,78,AU,0,1,750,750,0.012311023172041469,0.8041182501862099,0.0
G1-shared,78,AU,1,2,750,750,0.007325390025615611,0.6319797976561499,0.0
G1-shared,78,AU,2,3,750,750,0.0118916366695977,0.7244765228588099,0.0
G1-shared,78,AU,3,4,750,750,0.015470748485167895,0.8268548598305988,0.0
G1-shared,78,AU,4,5,750,750,0.01639937039890661,0.8024503121057782,0.0
G1-shared,78,AU,5,6,750,750,0.014837188935953365,0.6686869228435942,0.0
G1-shared,78,AU,6,7,750,750,0.01563712696182637,0.87051687754636,0.0
G1-shared,78,AU,7,8,750,750,0.013797630684729745,0.6287440658514653,0.0
G1-shared,78,AU,8,9,750,31,0.007864680218930145,0.5322048921681113,0.0
G1-shared,78,VA,0,1,750,750,0.005538554603959624,0.9552126692038072,0.0
G1-shared,78,VA,1,2,750,750,0.0053560575610247345,0.9362239641286151,0.0
G1-shared,78,VA,2,3,750,750,0.005694645446331225,0.9091470090048379,0.0
G1-shared,78,VA,3,4,750,750,0.006103289790725601,0.942947749972952,0.0
G1-shared,78,VA,4,5,750,750,0.006452523562393874,0.954113612278914,0.0
G1-shared,78,VA,5,6,750,750,0.0058870198064997735,0.8897243983597077,0.0
G1-shared,78,VA,6,7,750,750,0.006061553103919733,0.8874654113539713,0.0
G1-shared,78,VA,7,8,750,750,0.0064295171402565885,0.8419799294729606,0.0
G1-shared,78,VA,8,9,750,31,0.0065980382469984535,0.7601078283765033,0.0
G1-shared,78,expression,0,1,750,750,0.014873840180610151,0.758542009358778,0.0
G1-shared,78,expression,1,2,750,750,0.01770671568949461,0.7155409339813559,0.0
G1-shared,78,expression,2,3,750,750,0.021963877024843544,0.9023193868585293,0.0
G1-shared,78,expression,3,4,750,750,0.019706196671881906,0.9473710982360912,0.0
G1-shared,78,expression,4,5,750,750,0.021770700027133442,0.8911240947398578,0.0
G1-shared,78,expression,5,6,750,750,0.018031039371358713,0.7919343599221473,0.0
G1-shared,78,expression,6,7,750,750,0.017232965872465485,0.9138644155722673,0.0
G1-shared,78,expression,7,8,750,750,0.016008274420534534,0.8756798917132206,0.0
G1-shared,78,expression,8,9,750,31,0.01082004278130764,0.377881641404771,0.0
T0,79,AU,0,1,750,750,0.0001858939987411362,-0.04503184214046304,0.0
T0,79,AU,1,2,750,154,-7.511635221573086e-05,0.02024164111560972,0.0
T0,79,VA,0,1,750,750,-0.0007901123215662771,-0.18220873331490461,0.0
T0,79,VA,1,2,750,154,0.0002255950237441066,-0.14438163861292688,0.0
T0,79,expression,0,1,750,750,0.0009609942742418126,0.01782602657929294,0.0
T0,79,expression,1,2,750,154,-0.00030132010647120457,-0.03350401052433134,0.0
G0-local,79,AU,0,1,750,750,-0.00023255113525064795,-0.04594342350847079,0.0
G0-local,79,AU,1,2,750,154,0.0015377077656518383,0.1766940370337404,0.0
G0-local,79,VA,0,1,750,750,2.2663913890589273e-05,0.054626563248515066,0.0
G0-local,79,VA,1,2,750,154,0.0003845860329813356,0.16186777881651318,0.0
G0-local,79,expression,0,1,750,750,0.001638760873528699,0.12296361258164087,0.0
G0-local,79,expression,1,2,750,154,0.00016395259877944923,-0.010530519139073297,0.0
G1-shared,79,AU,0,1,750,750,0.024014659665932882,0.7426189888745209,0.0
G1-shared,79,AU,1,2,750,154,0.023299782374810615,0.7792183737685636,0.0
G1-shared,79,VA,0,1,750,750,0.008935129721706715,0.9588536000599369,0.0
G1-shared,79,VA,1,2,750,154,0.009688486415097952,0.9132239622749563,0.0
G1-shared,79,expression,0,1,750,750,0.02117782809494677,0.8670689690337794,0.0
G1-shared,79,expression,1,2,750,154,0.019206436015890838,0.7856787395127129,0.0
