/home/zhengshiyi/react2025_new/.venv/lib/python3.10/site-packages/torch/_utils.py:831: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  return self.fget.__get__(instance, owner)()
MC seed123_C1_lambda0.03_bank24008.json 0.24906900860369205 0.8443825781345368
MC seed123_C2_lambda0.03_bank24001.json 0.24559379518032073 0.8192459940910339
MC seed123_C2_lambda0.03_bank24002.json 0.24239356871694326 0.8225578725337982
MC seed123_C2_lambda0.03_bank24003.json 0.254784494638443 0.844142273068428
MC seed123_C2_lambda0.03_bank24004.json 0.24986336901783943 0.8397822976112366
MC seed123_C2_lambda0.03_bank24005.json 0.24297583065927028 0.8258384466171265
MC seed123_C2_lambda0.03_bank24006.json 0.2443498821929097 0.8267658621072769
MC seed123_C2_lambda0.03_bank24007.json 0.24343595318496228 0.8292248845100403
MC seed123_C2_lambda0.03_bank24008.json 0.2452517069876194 0.8200430065393448
MC seed42_C0_lambda0_bank24001.json 0.24556339774280786 0.9661513775587082
MC seed42_C0_lambda0_bank24002.json 0.24372682962566614 0.9882103830575943
MC seed42_C0_lambda0_bank24003.json 0.24383887238800525 0.9855990767478943
MC seed42_C0_lambda0_bank24004.json 0.24465025328099727 0.9793404579162598
MC seed42_C0_lambda0_bank24005.json 0.24489526282995938 0.9635887622833252
MC seed42_C0_lambda0_bank24006.json 0.24358569122850895 0.9747890740633011
MC seed42_C0_lambda0_bank24007.json 0.24621465411037208 1.0020937979221345
MC seed42_C0_lambda0_bank24008.json 0.24783985521644353 1.0168889552354812
MC seed42_C1_lambda0.1_bank24001.json 0.2468134230002761 0.7962034821510315
MC seed42_C1_lambda0.1_bank24002.json 0.25721533689647913 0.81954066157341
MC seed42_C1_lambda0.1_bank24003.json 0.2495588954538107 0.801092529296875
MC seed42_C1_lambda0.1_bank24004.json 0.2476261792704463 0.798412737250328
MC seed42_C1_lambda0.1_bank24005.json 0.24788875170052052 0.8001388639211655
MC seed42_C1_lambda0.1_bank24006.json 0.24558295570313932 0.7916384369134903
MC seed42_C1_lambda0.1_bank24007.json 0.24607199616730213 0.7931965172290802
MC seed42_C1_lambda0.1_bank24008.json 0.24694109186530114 0.7990025877952576
MC seed42_C2_lambda0.1_bank24001.json 0.24898021183907987 0.7909091830253601
MC seed42_C2_lambda0.1_bank24002.json 0.25055140163749456 0.7877185106277466
MC seed42_C2_lambda0.1_bank24003.json 0.24588819183409213 0.7811272621154786
MC seed42_C2_lambda0.1_bank24004.json 0.24985707122832537 0.7917160153388977
MC seed42_C2_lambda0.1_bank24005.json 0.24657252691686155 0.7804123789072037
MC seed42_C2_lambda0.1_bank24006.json 0.24593150988221169 0.7807120174169541
MC seed42_C2_lambda0.1_bank24007.json 0.2464743534103036 0.7813813626766205
