model,source,candidate,best_CCC
T0,11,6,0.09111724557463384
T0,11,7,0.06119241136690258
T0,11,8,0.14983033291454723
T0,11,9,0.0996329443545244
T0,12,0,0.03682054219143662
T0,12,1,0.03732202045237992
T0,12,2,0.038701080482627916
T0,12,3,0.05582654658665465
T0,12,4,0.05705036324430599
T0,12,5,0.05089628529606057
T0,12,6,0.044247564866824456
T0,12,7,0.04672177155252045
T0,12,8,0.060107162938301845
T0,12,9,0.043444440425150554
T0,13,0,0.08212251718086679
T0,13,1,0.03004323001971689
T0,13,2,0.06726844249201103
T0,13,3,0.06062939378592194
T0,13,4,0.0606030849261743
T0,13,5,0.06346138308664115
T0,13,6,0.043212881076178294
T0,13,7,0.07891126045355862
T0,13,8,0.028587473065362638
T0,13,9,0.07661548960841404
T0,14,0,0.03493431725156289
T0,14,1,0.01620928019442469
T0,14,2,0.0244783232855156
T0,14,3,0.045754468387891274
T0,14,4,0.042351236223287944
T0,14,5,0.021519789064970242
T0,14,6,0.04093804285903006
T0,14,7,0.04455466666333936
T0,14,8,0.03037157307640471
T0,14,9,0.0310584316148573
T0,15,0,0.07610959151614427
T0,15,1,0.059962185491725224
T0,15,2,0.05109128969794995
T0,15,3,0.07307513379034432
T0,15,4,0.08655989788256344
T0,15,5,0.07164023856051807
T0,15,6,0.05610101948988237
T0,15,7,0.08530303818040684
T0,15,8,0.0878825177112594
T0,15,9,0.07485989446557809
T0,16,0,0.09500610097277143
T0,16,1,0.0969405695518832
T0,16,2,0.09620085909199767
T0,16,3,0.11072397316751109
T0,16,4,0.0836779399869662
T0,16,5,0.10659702966389142
T0,16,6,0.05514841815318861
T0,16,7,0.11513061295720853
T0,16,8,0.08680885055012348
T0,16,9,0.08782929574854224
T0,17,0,0.045580990374219255
T0,17,1,0.037484551207861594
T0,17,2,0.054861408098858845
T0,17,3,0.06880552914551266
T0,17,4,0.0438439654827868
T0,17,5,0.04165649251520832
T0,17,6,0.04885857567305551
T0,17,7,0.0566373523107628
T0,17,8,0.0638533282588069
T0,17,9,0.0599788861020955
T0,18,0,0.05039404409562846
T0,18,1,0.06005090245538841
T0,18,2,0.07223515509838467
T0,18,3,0.07887295847225259
T0,18,4,0.03972110365112191
T0,18,5,0.0703205059326972
T0,18,6,0.07046691039590092
T0,18,7,0.06064630764467524
T0,18,8,0.04961142707695159
T0,18,9,0.0333146961612268
T0,19,0,0.052108099940491204
T0,19,1,0.04421390272210344
T0,19,2,0.04859416149024241
T0,19,3,0.052122757008556155
T0,19,4,0.037852903466306896
T0,19,5,0.053989303055201804
T0,19,6,0.05909385753800894
T0,19,7,0.05187630844049892
T0,19,8,0.06397055922521927
T0,19,9,0.0575423610957741
T0,20,0,0.14554933237850678
T0,20,1,0.07393570299056719
T0,20,2,0.12294374089657042
T0,20,3,0.08351071343977454
T0,20,4,0.06859381600960958
T0,20,5,0.14216699383746453
T0,20,6,0.1289840182369793
T0,20,7,0.11515898697840127
T0,20,8,0.1271638791322023
T0,20,9,0.20350608390915922
T0,21,0,0.12832860872515647
T0,21,1,0.10755983084364469
T0,21,2,0.13623274803773505
T0,21,3,0.16727562434153959
T0,21,4,0.15854272377386705
T0,21,5,0.09374562999666697
T0,21,6,0.16590644073852467
T0,21,7,0.11985641580965709
T0,21,8,0.13253798635817307
T0,21,9,0.1469237943824285
T0,22,0,0.09945477690446543
T0,22,1,0.18498861803152444
T0,22,2,0.10400573036558418
T0,22,3,0.17570102595182324
T0,22,4,0.10220649869404635
T0,22,5,0.22245420687444395
T0,22,6,0.16936648107028962
T0,22,7,0.07534713177716564
T0,22,8,0.10589521650511574
T0,22,9,0.09415991332055741
T0,23,0,0.0824099989534014
T0,23,1,0.08522001260752937
T0,23,2,0.121084566065143
T0,23,3,0.10566956598880836
T0,23,4,0.0908515043703569
T0,23,5,0.12832999769329057
T0,23,6,0.11095830106555513
T0,23,7,0.11987545521593851
T0,23,8,0.06235674888050673
T0,23,9,0.140256884551705
T0,24,0,0.12938865672645294
T0,24,1,0.13884418669179344
T0,24,2,0.16453619005342557
T0,24,3,0.20346219319962158
T0,24,4,0.19102201060710577
T0,24,5,0.15780585533824784
T0,24,6,0.14089241134940372
T0,24,7,0.15457678336726344
T0,24,8,0.12741697108355451
T0,24,9,0.1757057146075045
T0,25,0,0.13785544198780822
T0,25,1,0.08701234596799338
T0,25,2,0.17669609753892448
T0,25,3,0.18383265453062184
T0,25,4,0.09835043846945758
T0,25,5,0.16029577478485493
T0,25,6,0.11913172982524625
T0,25,7,0.2031217162589631
T0,25,8,0.1184554944138622
T0,25,9,0.18253444157934243
T0,26,0,0.05181396569299967
T0,26,1,0.14263629133732925
T0,26,2,0.148696957955828
T0,26,3,0.11409592961342321
T0,26,4,0.11947374166937968
T0,26,5,0.10093238434420516
T0,26,6,0.10246972334118784
T0,26,7,0.07035444572701549
T0,26,8,0.10546960731839622
T0,26,9,0.08685805190421365
T0,27,0,0.10870505002050988
T0,27,1,0.07164811520102848
T0,27,2,0.08328539867357306
T0,27,3,0.11946724722396587
T0,27,4,0.08931476403094113
T0,27,5,0.10629881010759477
T0,27,6,0.07870389190326613
T0,27,7,0.0603052613940901
T0,27,8,0.08435476050223994
T0,27,9,0.12074952331394811
T0,28,0,0.19551519919178278
T0,28,1,0.15867474624874225
T0,28,2,0.0452970047068088
T0,28,3,0.04761811757295445
T0,28,4,0.06794505934413239
T0,28,5,0.09467754501567714
T0,28,6,0.1196876664725257
T0,28,7,0.1955021239553174
T0,28,8,0.15198281181044415
T0,28,9,0.04076392045716536
T0,29,0,0.06570063715686579
T0,29,1,0.04374200534024817
T0,29,2,0.05268759431880622
T0,29,3,0.11479618183932955
T0,29,4,0.04886805180756158
T0,29,5,0.10550949211594542
T0,29,6,0.06403583187907175
T0,29,7,0.0726011140720081
T0,29,8,0.08053428562920553
T0,29,9,0.08635892400121271
T0,30,0,0.08416976925727583
T0,30,1,0.039351994928895816
T0,30,2,0.08770099658800953
T0,30,3,0.06355740278149828
T0,30,4,0.05342327672595043
T0,30,5,0.058291043802548154
T0,30,6,0.06641752856147047
T0,30,7,0.05492129669466484
T0,30,8,0.08388927515975712
T0,30,9,0.06470843446593476
T0,31,0,0.037307323228033006
T0,31,1,0.07259623584003651
T0,31,2,0.12455211507059247
T0,31,3,0.07357511054825401
T0,31,4,0.07657986761214317
T0,31,5,0.06578083845245188
T0,31,6,0.07617491789050292
T0,31,7,0.06335241267061381
T0,31,8,0.08459886572345234
T0,31,9,0.07245596712716755
T0,32,0,0.09825812056784244
T0,32,1,0.0954491843387541
T0,32,2,0.12315364519074123
T0,32,3,0.07056825822968478
T0,32,4,0.1145472173494186
T0,32,5,0.1310681978871517
T0,32,6,0.10110945984936848
T0,32,7,0.09347345815911089
T0,32,8,0.1509111689776668
T0,32,9,0.08493171061924915
T0,33,0,0.06574424548604842
T0,33,1,0.12580100372534037
T0,33,2,0.14257337020212377
T0,33,3,0.17237942510001694
T0,33,4,0.12145658444124877
T0,33,5,0.1575261725566669
T0,33,6,0.11473950481743224
T0,33,7,0.06379790151808191
T0,33,8,0.1940737767325613
T0,33,9,0.03548904177282077
T0,34,0,0.1441590969150311
T0,34,1,0.13606477787367707
T0,34,2,0.1772112940431964
T0,34,3,0.1436292341279735
T0,34,4,0.13833853196326154
T0,34,5,0.10766315140807169
T0,34,6,0.0841713854616096
T0,34,7,0.1296943430535425
T0,34,8,0.14569831290870291
T0,34,9,0.08152906052424637
T0,35,0,0.13448394159879806
T0,35,1,0.10615312023821363
T0,35,2,0.13643710888369492
T0,35,3,0.07121727860421453
T0,35,4,0.09214060929356835
T0,35,5,0.11757213200031481
T0,35,6,0.2088456006985967
T0,35,7,0.09720205867753039
T0,35,8,0.1234480499583757
T0,35,9,0.11471934163429393
T0,36,0,0.2163675255714313
T0,36,1,0.08577395009161044
T0,36,2,0.14860224157832946
T0,36,3,0.12918115829395882
T0,36,4,0.15686351568182613
T0,36,5,0.2270983580618397
T0,36,6,0.17028723187104816
T0,36,7,0.1646250729750461
T0,36,8,0.10006273548666356
T0,36,9,0.13479391404079294
T0,37,0,0.1075758707299325
T0,37,1,0.10617806621665571
T0,37,2,0.12505949627068638
T0,37,3,0.11927276584562568
T0,37,4,0.14975803439344884
T0,37,5,0.08709237660456051
T0,37,6,0.1910972223663525
T0,37,7,0.1035645936536781
T0,37,8,0.12865093393651783
T0,37,9,0.1295444456641969
T0,38,0,0.13246635113778346
T0,38,1,0.13376862056219982
T0,38,2,0.23969251560190455
T0,38,3,0.20264662910799308
T0,38,4,0.08090170323400345
T0,38,5,0.09932807483181957
T0,38,6,0.16605580310044932
T0,38,7,0.11125324055452661
T0,38,8,0.22917332880856062
T0,38,9,0.20621053808277223
T0,39,0,0.13334081359384478
T0,39,1,0.17518202056444682
T0,39,2,0.13182904192423486
T0,39,3,0.10254902045382847
T0,39,4,0.21749895928514365
T0,39,5,0.1571225665070382
T0,39,6,0.15707049328975928
T0,39,7,0.12891981085891516
T0,39,8,0.07590072365663154
T0,39,9,0.11302014370365647
T0,40,0,0.11655434164481253
T0,40,1,0.1087244093656718
T0,40,2,0.02916917988077739
T0,40,3,0.04082363531167678
T0,40,4,0.047108942236662885
T0,40,5,0.04416605293547353
T0,40,6,0.06592143559736795
T0,40,7,0.10025817945504764
T0,40,8,0.020237879736229387
T0,40,9,0.08746844989861614
T0,41,0,0.1423048637126675
T0,41,1,0.24505605339503433
T0,41,2,0.16273487114592633
T0,41,3,0.22800047573433926
T0,41,4,0.131692835042551
T0,41,5,0.20688392293430777
T0,41,6,0.21332086916481333
T0,41,7,0.24320835315194336
T0,41,8,0.18023817546299714
T0,41,9,0.13589753553374648
T0,42,0,0.03340494717484556
T0,42,1,0.048913704819491144
T0,42,2,0.06673025994047518
T0,42,3,0.03702594036211853
T0,42,4,0.0516663387385401
T0,42,5,0.018784558713726193
T0,42,6,0.07819664190164696
T0,42,7,0.07082579472688226
T0,42,8,0.06809536002579336
T0,42,9,0.046291039127959774
T0,43,0,0.19928178757544943
T0,43,1,0.15339897543107034
T0,43,2,0.1450182425635554
T0,43,3,0.11993022043001758
T0,43,4,0.15757699375463716
T0,43,5,0.17343712422806035
T0,43,6,0.1813591582159248
T0,43,7,0.1343821995585088
T0,43,8,0.15441236214474943
T0,43,9,0.17065029739436532
T0,44,0,0.06805710955516725
T0,44,1,0.09261352341776982
T0,44,2,0.0671460855306857
T0,44,3,0.06529680832084486
T0,44,4,0.05455885641616143
T0,44,5,0.047850764170521635
T0,44,6,0.06375402714194585
T0,44,7,0.06547950444734824
T0,44,8,0.06980330343914248
T0,44,9,0.05287984977554624
T0,45,0,0.08666861634768205
T0,45,1,0.07631040530578048
T0,45,2,0.06105893236680467
T0,45,3,0.11203578617104394
T0,45,4,0.08857603542023922
T0,45,5,0.07362371117557455
T0,45,6,0.041451533516374824
T0,45,7,0.06938501582022952
T0,45,8,0.05752023509294351
T0,45,9,0.0874214561112598
T0,46,0,0.10901841710160984
T0,46,1,0.12950582928940663
T0,46,2,0.04348360543372843
T0,46,3,0.08077011189592127
T0,46,4,0.07759533980731001
T0,46,5,0.07478668960211926
T0,46,6,0.13528064134453885
T0,46,7,0.10072995917986206
T0,46,8,0.060723631989234306
T0,46,9,0.09404718478804196
T0,47,0,0.17723928725057042
T0,47,1,0.094680329514342
T0,47,2,0.09262221665954015
T0,47,3,0.18923251705754435
T0,47,4,0.08088109084390417
T0,47,5,0.08146569440007081
T0,47,6,0.17836309304293052
T0,47,7,0.16176169296359458
T0,47,8,0.16846903331204557
T0,47,9,0.1458457320922018
T0,48,0,0.07572790381783799
T0,48,1,0.06768431471159723
T0,48,2,0.1286313179053594
T0,48,3,0.14136068747620853
T0,48,4,0.059668138732517695
T0,48,5,0.16794723241097476
T0,48,6,0.1470042657554754
T0,48,7,0.12535338450432676
T0,48,8,0.19310276732647325
T0,48,9,0.056972178722788966
T0,49,0,0.04594788716464369
T0,49,1,0.07443966450294484
T0,49,2,0.12053410443811571
T0,49,3,0.08509019945186681
T0,49,4,0.09884409165262614
T0,49,5,0.10203053188541641
T0,49,6,0.056851437590047904
T0,49,7,0.0902418719742675
T0,49,8,0.039734865571136424
T0,49,9,0.08714054790619587
T0,50,0,0.043562856070339606
T0,50,1,0.058273018992294465
T0,50,2,0.03718311006592086
T0,50,3,0.0705864449353911
T0,50,4,0.05769773202169014
T0,50,5,0.07804103957094227
T0,50,6,0.0744710638952062
T0,50,7,0.09190378773831284
T0,50,8,0.09074282972426116
T0,50,9,0.09190453864086384
T0,51,0,0.10501469954197055
T0,51,1,0.0780242709094899
T0,51,2,0.11409310306680996
T0,51,3,0.11511524432389444
T0,51,4,0.08248868325312943
T0,51,5,0.09181696453909836
T0,51,6,0.11513688539687042
T0,51,7,0.17094285661606606
T0,51,8,0.08187280156175428
T0,51,9,0.11064552261773253
T0,52,0,0.10843064591218109
T0,52,1,0.028383272415383683
T0,52,2,0.040827700428448556
T0,52,3,0.06784406953646209
T0,52,4,0.09838354183885518
T0,52,5,0.03007679328834574
T0,52,6,0.07808778688134907
T0,52,7,0.10698295991636829
T0,52,8,0.04891566616698751
T0,52,9,0.05099975253716939
T0,53,0,0.02954266539267082
T0,53,1,0.040564000947918205
T0,53,2,0.024538363338278427
T0,53,3,0.04426664335973298
T0,53,4,0.028200749719364628
T0,53,5,0.038421974253054575
T0,53,6,0.02246154062702629
T0,53,7,0.020072673944879427
T0,53,8,0.027690322610007086
T0,53,9,0.022453901855423345
T0,54,0,0.039181197333453655
T0,54,1,0.07095432125329214
T0,54,2,0.03654083654500846
T0,54,3,0.031885123982825364
T0,54,4,0.05801037739815552
T0,54,5,0.03815839812678093
T0,54,6,0.022037099638201652
T0,54,7,0.065035159253759
T0,54,8,0.03968799421530978
T0,54,9,0.049342829012106716
T0,55,0,0.06367997596993034
T0,55,1,0.06514869779887945
T0,55,2,0.03246244733748239
T0,55,3,0.05628004514255054
T0,55,4,0.0757221232502999
T0,55,5,0.08361736642937907
T0,55,6,0.04495122683977904
T0,55,7,0.08045300652489672
T0,55,8,0.07684324537265119
T0,55,9,0.0538167370622231
T0,56,0,0.17931395711324352
T0,56,1,0.14305886397311407
T0,56,2,0.10272651034454895
T0,56,3,0.14116577407585262
T0,56,4,0.13327430213043687
T0,56,5,0.1554809060210055
T0,56,6,0.17394589404339056
T0,56,7,0.17951471622293347
T0,56,8,0.12158758934810404
T0,56,9,0.20113640597472662
T0,57,0,0.15998851340869966
T0,57,1,0.1371669530368813
T0,57,2,0.17902047022151246
T0,57,3,0.14196658887014751
T0,57,4,0.09673052403230739
T0,57,5,0.19190372979586848
T0,57,6,0.20217291040922958
T0,57,7,0.14376380798788652
T0,57,8,0.11109883542496793
T0,57,9,0.1737196019258003
T0,58,0,0.11750080918895069
T0,58,1,0.15966558572167286
T0,58,2,0.1952165271730046
T0,58,3,0.1846414491837671
T0,58,4,0.22674181767940318
T0,58,5,0.15460691236367718
T0,58,6,0.17218352567328737
T0,58,7,0.1939619130774764
T0,58,8,0.21522316322153084
T0,58,9,0.22027781796850218
T0,59,0,0.1203239931781723
T0,59,1,0.15554622651467626
T0,59,2,0.1819989467315354
T0,59,3,0.15891229688314515
T0,59,4,0.13798263940759276
T0,59,5,0.10702512242384993
T0,59,6,0.14753733834031407
T0,59,7,0.15102303302134262
T0,59,8,0.07055896800888017
T0,59,9,0.17269741463358756
T0,60,0,0.05972909833523117
T0,60,1,0.04499869795450337
T0,60,2,0.0687669402039742
T0,60,3,0.06919532480241909
T0,60,4,0.1129673269304547
T0,60,5,0.08705447904516188
T0,60,6,0.05833801828599127
T0,60,7,0.07381835750760624
T0,60,8,0.04621664572188002
T0,60,9,0.09073900330672256
T0,61,0,0.05240910450334626
T0,61,1,0.09454909888711165
T0,61,2,0.056102072308599545
T0,61,3,0.11160389464913972
T0,61,4,0.07273168213893377
T0,61,5,0.053269321969847294
T0,61,6,0.07252290709744405
T0,61,7,0.0972707134279672
T0,61,8,0.05972121126759594
T0,61,9,0.06964203177134154
T0,62,0,0.020712559892310613
T0,62,1,0.02258092742155346
T0,62,2,0.025136217396758344
T0,62,3,0.04362510731764917
T0,62,4,0.02010520149610501
T0,62,5,0.03524684334788801
T0,62,6,0.029045059079259042
T0,62,7,0.022597824827029708
T0,62,8,0.018822192994680888
T0,62,9,0.020312520721730606
T0,63,0,0.048097654910054535
T0,63,1,0.07821983042502623
T0,63,2,0.03572725380781287
T0,63,3,0.0472908168599342
T0,63,4,0.041783260318599476
T0,63,5,0.057880696839655375
T0,63,6,0.03583832082653159
T0,63,7,0.05060101868090847
T0,63,8,0.0606040320865081
T0,63,9,0.0681972606149446
T0,64,0,0.06922161579352647
T0,64,1,0.11040780489734427
T0,64,2,0.023811934664250706
T0,64,3,0.013777780145764484
T0,64,4,0.041643800221046565
T0,64,5,0.055755389738368084
T0,64,6,0.04742507509951615
T0,64,7,0.06719556291851063
T0,64,8,0.07504619573713674
T0,64,9,0.06811156097091149
T0,65,0,0.11480908874346282
T0,65,1,0.06439739699926718
T0,65,2,0.10828486732134035
T0,65,3,0.14604753769839468
T0,65,4,0.040796577397114966
T0,65,5,0.06048524378560109
T0,65,6,0.06043911815937214
T0,65,7,0.07685386500536148
T0,65,8,0.08902419404403751
T0,65,9,0.040300635072986084
T0,66,0,0.05501116286095283
T0,66,1,0.034976945704710286
T0,66,2,0.09308711586777413
T0,66,3,0.04490421816209904
T0,66,4,0.05242764274090855
T0,66,5,0.04646294878382375
T0,66,6,0.03868773851519714
T0,66,7,0.05710972854542935
T0,66,8,0.08749380030178507
T0,66,9,0.08947398945434654
T0,67,0,0.045331155646967734
T0,67,1,0.09834487889951171
T0,67,2,0.015728033251709694
T0,67,3,0.04436711958760789
T0,67,4,0.044008647581057964
T0,67,5,0.026948832694987667
T0,67,6,0.05537315794265783
T0,67,7,0.027940977908664295
T0,67,8,0.06874905859818442
T0,67,9,0.03498266584278467
T0,68,0,0.008913541774061099
T0,68,1,0.02628450024595928
T0,68,2,0.056832196655345404
T0,68,3,0.010329305816663794
T0,68,4,0.04207997923668319
T0,68,5,0.061022827800608456
T0,68,6,0.02298971262711415
T0,68,7,0.02145024205675467
T0,68,8,0.0390785491651448
T0,68,9,0.03621530580052683
T0,69,0,0.036821759077663156
T0,69,1,0.02093664165225877
T0,69,2,0.016558931343305796
T0,69,3,0.028854289747857895
T0,69,4,0.03584124181845256
T0,69,5,0.0307265864932889
T0,69,6,0.03982443423347714
T0,69,7,0.06627472726217355
T0,69,8,0.022518056427983484
T0,69,9,0.01756466006822793
T0,70,0,0.038656225178577044
T0,70,1,0.05523245594560735
T0,70,2,0.028196698394022474
T0,70,3,0.02903388050572191
T0,70,4,0.04298612904210515
T0,70,5,0.03164686900352581
T0,70,6,0.0021830927611842287
T0,70,7,0.03358172107013715
T0,70,8,0.019556858661411925
T0,70,9,0.01157859589252614
T0,71,0,0.019748401282349653
T0,71,1,0.017820817020437998
T0,71,2,0.044236087941078875
T0,71,3,0.030149847234042206
T0,71,4,0.027813221478646125
T0,71,5,0.024556320250040394
T0,71,6,0.019605842345151774
T0,71,7,0.027463878908407867
T0,71,8,0.02305447104376672
T0,71,9,0.03551422175800447
T0,72,0,0.06458831190951365
T0,72,1,0.05471871859448061
T0,72,2,0.053137949712429515
T0,72,3,0.07358048721845163
T0,72,4,0.07794738122370784
T0,72,5,0.03538283454237651
T0,72,6,0.06677005141180241
T0,72,7,0.0630301818961356
T0,72,8,0.08637175244902678
T0,72,9,0.0765050685985188
T0,73,0,0.03467488799488383
T0,73,1,0.033960471524714285
T0,73,2,0.03768499078543136
T0,73,3,0.03833134834782732
T0,73,4,0.04496471611673619
T0,73,5,0.05973215121809005
T0,73,6,0.03624939066182148
T0,73,7,0.035659414888943454
T0,73,8,0.03086090089261944
T0,73,9,0.024480764358109107
T0,74,0,0.03565607591396201
T0,74,1,0.042685342444334
T0,74,2,0.038611133245452296
T0,74,3,0.06114216808200707
T0,74,4,0.02704072042951419
T0,74,5,0.04077387481927225
T0,74,6,0.017313135367172272
T0,74,7,0.011036944093878032
T0,74,8,0.06472683666540419
T0,74,9,0.02682360404868906
T0,75,0,0.05311183833698172
T0,75,1,0.01723806567850485
T0,75,2,0.03712740689945062
T0,75,3,0.01896153128152575
T0,75,4,0.04789219366431438
T0,75,5,0.029235314016202538
T0,75,6,0.015577203317809206
T0,75,7,0.06932070330500967
T0,75,8,0.04527651242990312
T0,75,9,0.02956061160772429
T0,76,0,0.06267633314770356
T0,76,1,0.0663997477294665
T0,76,2,0.0584766251371018
T0,76,3,0.11154045485902024
T0,76,4,0.049126567284667785
T0,76,5,0.09968391470049032
T0,76,6,0.07366579329755231
T0,76,7,0.051876078854143894
T0,76,8,0.05972383968430355
T0,76,9,0.06591646151788279
T0,77,0,0.06947017452311703
T0,77,1,0.1234223358202327
T0,77,2,0.08384902372270858
T0,77,3,0.0394932233297704
T0,77,4,0.12295687464732245
T0,77,5,0.03634507077035665
T0,77,6,0.11349441923183971
T0,77,7,0.0663536985904805
T0,77,8,0.06941987311299833
T0,77,9,0.05404748993842264
T0,78,0,0.04459298458243805
T0,78,1,0.06710238792811313
T0,78,2,0.05650032393228109
T0,78,3,0.06646151888624288
T0,78,4,0.043600835627955116
T0,78,5,0.07025564377171445
T0,78,6,0.05299111444359372
T0,78,7,0.043800518561283856
T0,78,8,0.05499850072145843
T0,78,9,0.041628697834968705
T0,79,0,0.08210276337006867
T0,79,1,0.066679928301729
T0,79,2,0.047809304432192876
T0,79,3,0.10651387577258972
T0,79,4,0.1154642765114428
T0,79,5,0.06406236925058938
T0,79,6,0.06632479357649124
T0,79,7,0.13455691704571168
T0,79,8,0.10925933581735087
T0,79,9,0.0769833844490853
T1,0,0,0.0359071337031191
T1,0,1,0.02058012192378324
T1,0,2,0.017455016490956276
T1,0,3,0.03885508044558066
T1,0,4,0.03611554297377459
T1,0,5,0.062436981466376267
T1,0,6,0.039814653265329604
T1,0,7,0.04512728388405769
T1,0,8,0.027394861289663577
T1,0,9,0.031085470404250942
T1,1,0,0.049745250820254716
T1,1,1,0.03318125763235352
T1,1,2,0.07982218181916453
T1,1,3,0.031983919700977956
T1,1,4,0.062407981095048026
T1,1,5,0.04135294680134802
T1,1,6,0.1111601704367679
T1,1,7,0.01839095360740748
T1,1,8,0.04922731678690296
T1,1,9,0.04445429578715102
T1,2,0,0.039351221233007674
T1,2,1,0.02260069277248761
T1,2,2,0.03419570810264213
T1,2,3,0.0542319010381606
T1,2,4,0.03533046418027514
T1,2,5,0.011003044080414746
T1,2,6,0.09055701773221218
T1,2,7,0.11714878312187169
T1,2,8,0.08708047405181517
T1,2,9,0.0374873053506162
T1,3,0,0.09374803337364293
T1,3,1,0.04935171272540252
T1,3,2,0.02548454250179568
T1,3,3,0.06797342108243662
T1,3,4,0.026475221308754408
T1,3,5,0.04776389856972964
T1,3,6,0.07933615120423154
T1,3,7,0.02141919922791588
T1,3,8,0.04696193006057053
T1,3,9,0.03482997514004213
T1,4,0,0.1358803628192735
T1,4,1,0.10513158703952237
T1,4,2,0.13759963797991204
T1,4,3,0.0847539840574082
T1,4,4,0.07839945888842642
T1,4,5,0.1490538221493075
T1,4,6,0.06000382734433856
T1,4,7,0.1049891811451967
T1,4,8,0.16477306611189146
T1,4,9,0.1568936002602507
T1,5,0,0.09817543868058694
T1,5,1,0.11926662790928715
T1,5,2,0.10236958744136943
T1,5,3,0.12410739611477045
T1,5,4,0.16533857073548
T1,5,5,0.10038671067279578
T1,5,6,0.10687897262861791
T1,5,7,0.12213198234659155
T1,5,8,0.08737177389475043
T1,5,9,0.12748352250174158
T1,6,0,0.09489588423656105
T1,6,1,0.0884923698765287
T1,6,2,0.07875035105180461
T1,6,3,0.10438233717715352
T1,6,4,0.10419007240686787
T1,6,5,0.05987237849794286
T1,6,6,0.0820118897622671
T1,6,7,0.07157422014344798
T1,6,8,0.08032691070156528
T1,6,9,0.05943075988033236
T1,7,0,0.08373662711169942
T1,7,1,0.12159787103513818
T1,7,2,0.07166501850045924
T1,7,3,0.09051734408967434
T1,7,4,0.12255995401432344
T1,7,5,0.06659667721736907
T1,7,6,0.08523798201912043
T1,7,7,0.08663229135934641
T1,7,8,0.1494542128483257
T1,7,9,0.10936139273175385
T1,8,0,0.04826311901778596
T1,8,1,0.049381262154663465
T1,8,2,0.07502447426472963
T1,8,3,0.04959535591043636
T1,8,4,0.07733152345170267
T1,8,5,0.0516765228810809
T1,8,6,0.05642781526547771
T1,8,7,0.05427328001398405
T1,8,8,0.08615727346634638
T1,8,9,0.0556943433236016
T1,9,0,0.08054413961469795
T1,9,1,0.07263614664334032
T1,9,2,0.11428984911022814
T1,9,3,0.06657865019726314
T1,9,4,0.0777663567501727
T1,9,5,0.07354736912744002
T1,9,6,0.08435952062450297
T1,9,7,0.0911608570473521
T1,9,8,0.06743873452706346
T1,9,9,0.06728861074171522
T1,10,0,0.061528101620460615
T1,10,1,0.07946145994467947
T1,10,2,0.09675350142593525
T1,10,3,0.06800889788424604
T1,10,4,0.0328574037596486
T1,10,5,0.05249642281439276
T1,10,6,0.061227330982057154
T1,10,7,0.055881621885213534
T1,10,8,0.09850443249811189
T1,10,9,0.03730946212838533
T1,11,0,0.1055149486920841
T1,11,1,0.11719399644501767
T1,11,2,0.15012029506450358
T1,11,3,0.06571206229333687
T1,11,4,0.09809082161481669
T1,11,5,0.061283452353943266
T1,11,6,0.08698297535424959
T1,11,7,0.06252508980146802
T1,11,8,0.1409275813151911
T1,11,9,0.09921325656939932
T1,12,0,0.032595549723894036
T1,12,1,0.037593102745571975
T1,12,2,0.03986222425039693
T1,12,3,0.05072058268164303
T1,12,4,0.05844773394722827
T1,12,5,0.05286378762209036
T1,12,6,0.04370559703260818
T1,12,7,0.04299753744954459
T1,12,8,0.05550076111781197
T1,12,9,0.040702234209307984
T1,13,0,0.08426912449594487
T1,13,1,0.037838519101328426
T1,13,2,0.0809285353834205
T1,13,3,0.06038444012373476
T1,13,4,0.060019154251657464
T1,13,5,0.0642734849587833
T1,13,6,0.04160021050626146
T1,13,7,0.07991579397274613
T1,13,8,0.03137368617971263
T1,13,9,0.08052313577381673
T1,14,0,0.038111598388650754
T1,14,1,0.015784000398805148
T1,14,2,0.020818733921369535
T1,14,3,0.050335764814044504
T1,14,4,0.04375421561982828
T1,14,5,0.023905122894729923
T1,14,6,0.03865975596048302
T1,14,7,0.042177130608509826
T1,14,8,0.03030091224741441
T1,14,9,0.03388024769766668
T1,15,0,0.06981855734315082
T1,15,1,0.06308531031032809
T1,15,2,0.045112855857007306
T1,15,3,0.0757861762954846
T1,15,4,0.08187395376660424
T1,15,5,0.07052295436562855
T1,15,6,0.05445635580137109
T1,15,7,0.08330026792757893
T1,15,8,0.07969235961357966
T1,15,9,0.05687941153199291
T1,16,0,0.09119034237047453
T1,16,1,0.09531280440091397
T1,16,2,0.0918778195209189
T1,16,3,0.10059029863204921
T1,16,4,0.0804322299423041
T1,16,5,0.09369960964980219
T1,16,6,0.05440308219717641
T1,16,7,0.11267423555140237
T1,16,8,0.08856019499852222
T1,16,9,0.09029581044803058
T1,17,0,0.04298530844318136
T1,17,1,0.03828102103874079
T1,17,2,0.058892749371643634
T1,17,3,0.05991417348682973
T1,17,4,0.04304980979728082
T1,17,5,0.040867728267270025
T1,17,6,0.04642136040051689
T1,17,7,0.0554426745669811
T1,17,8,0.06724699904832976
T1,17,9,0.05663423167886026
T1,18,0,0.04771297460064247
T1,18,1,0.06266748043680863
T1,18,2,0.07260364265628252
T1,18,3,0.08110851180918159
T1,18,4,0.03439660308455883
T1,18,5,0.06591553230519798
T1,18,6,0.07421782260079515
T1,18,7,0.058333990529667694
T1,18,8,0.05335423194646114
T1,18,9,0.030807523842629223
