model,source,group,dimension_weight,total,DC,slow,fast,identity_error,speed,acceleration,total_contribution,DC_contribution,slow_contribution,fast_contribution
T1,6,AU,0.6,0.10641764331186968,0.0070513580938175715,0.07639615912029649,0.022970126097755617,0.0,0.0357192119130237,0.06681320617249345,0.0638505859871218,0.004230814856290543,0.04583769547217789,0.01378207565865337
T1,6,VA,0.08,0.032293629786454454,0.0014716404234751078,0.027959500574142947,0.00286248878883641,1.3877787807814457e-17,0.034234308145340016,0.05865308330534512,0.0025834903829163565,0.00011773123387800862,0.0022367600459314357,0.0002289991031069128
T1,6,expression,0.32,0.06660252832203084,0.0034704511283572843,0.05559732695454348,0.007534750239130078,0.0,0.033551211940835275,0.05826538164646158,0.02131280906304987,0.001110544361074331,0.017791144625453913,0.002411120076521625
T1,7,AU,0.6,0.11180592715409776,0.00783379858291011,0.07690945921223453,0.027062669358953136,2.7755575615628914e-17,0.0389573751385327,0.07364512568876758,0.06708355629245866,0.004700279149746066,0.04614567552734072,0.016237601615371883
T1,7,VA,0.08,0.031113443626924257,0.0026356323705477016,0.025300444511769188,0.0031773667446073637,3.469446951953614e-18,0.036644423104959786,0.06291671811076005,0.0024890754901539403,0.00021085058964381614,0.002024035560941535,0.0002541893395685891
T1,7,expression,0.32,0.07123592735208469,0.008434933271014505,0.053913357986109654,0.008887636094960526,0.0,0.0334546698984271,0.05858810691206284,0.0227954967526671,0.0026991786467246413,0.01725227455555509,0.0028440435503873686
T1,8,AU,0.6,0.10704151662680529,0.009017240044130877,0.07027472714104717,0.027749549441627244,0.0,0.04077993635130397,0.07686271606925596,0.06422490997608317,0.005410344026478526,0.042164836284628304,0.016649729664976347
T1,8,VA,0.08,0.02986985022845632,0.0031893667480923996,0.02320799984782356,0.003472483632540356,3.469446951953614e-18,0.03918960999755648,0.06741789794263363,0.0023895880182765055,0.00025514933984739196,0.0018566399878258849,0.0002777986906032285
T1,8,expression,0.32,0.07903577466392231,0.0070848503390337795,0.06097059166130541,0.010980332663583128,1.3877787807814457e-17,0.03992851528111119,0.07001823496098043,0.02529144789245514,0.0022671521084908094,0.01951058933161773,0.0035137064523466013
T1,9,AU,0.6,0.1024064886714427,0.008166938614752303,0.06969874630772263,0.024540803748967752,1.3877787807814457e-17,0.035798201107524054,0.0673612597061998,0.06144389320286562,0.004900163168851382,0.041819247784633584,0.01472448224938065
T1,9,VA,0.08,0.03368074052946108,0.003907778321637148,0.027022178884949823,0.0027507833228741026,6.938893903907228e-18,0.034770037608282574,0.05956189361646338,0.0026944592423568865,0.00031262226573097187,0.0021617743107959857,0.0002200626658299282
T1,9,expression,0.32,0.07224961335411671,0.008754453925902515,0.05531681190440146,0.00817834752381274,0.0,0.0346953784017354,0.06016441088374398,0.02311987627331735,0.0028014252562888046,0.017701379809408467,0.002617071207620077
T1,10,AU,0.6,0.09890640538882846,0.011357607518366088,0.06470605005984813,0.022842747810614225,1.3877787807814457e-17,0.03381759864959172,0.06337383236882631,0.059343843233297076,0.006814564511019653,0.03882363003590888,0.013705648686368534
T1,10,VA,0.08,0.029023871218157034,0.0015206492041615815,0.02448179772045357,0.0030214242935418865,6.938893903907228e-18,0.03386916985909687,0.057963036841698845,0.0023219096974525628,0.00012165193633292652,0.0019585438176362856,0.00024171394348335092
T1,10,expression,0.32,0.06317600360473388,0.008322456330898778,0.0467863390462879,0.00806720822754719,1.3877787807814457e-17,0.03307185982810871,0.057269082709326964,0.020216321153514842,0.002663186025887609,0.014971628494812128,0.002581506632815101
T1,11,AU,0.6,0.10499104588983399,0.007015663395890191,0.06758364576266747,0.03039173673127634,0.0,0.04248538059716065,0.08038248711144697,0.0629946275339004,0.004209398037534115,0.04055018745760048,0.018235042038765806
T1,11,VA,0.08,0.026303047976567795,0.0038660802222888323,0.019929717230487795,0.002507250523791163,3.469446951953614e-18,0.03329565580788708,0.05681633440357406,0.0021042438381254237,0.0003092864177831066,0.0015943773784390235,0.00020058004190329304
T1,11,expression,0.32,0.06092996955733672,0.008313156720256521,0.04498337639124882,0.007633436445831392,1.3877787807814457e-17,0.03022351549537403,0.05248784794780587,0.01949759025834775,0.002660210150482087,0.014394680445199622,0.0024426996626660453
T1,12,AU,0.6,0.08345682594852934,0.003784190683668739,0.05366290501200986,0.02600973025285072,1.3877787807814457e-17,0.038872608843607326,0.07336587349461852,0.0500740955691176,0.0022705144102012436,0.03219774300720592,0.015605838151710434
T1,12,VA,0.08,0.023736456993940936,0.0007977156949715423,0.01953675219121196,0.003401989107757428,3.469446951953614e-18,0.04025595922035739,0.06909083801529788,0.0018989165595152749,6.381725559772338e-05,0.001562940175296957,0.00027215912862059427
T1,12,expression,0.32,0.06363826030773503,0.0016389002931513894,0.04911014314114825,0.012889216873435397,0.0,0.04743787182496629,0.0832517732130237,0.02036424329847521,0.0005244480938084446,0.01571524580516744,0.004124549399499327
T1,13,AU,0.6,0.08349065550456206,0.002286734715562239,0.04689913353316767,0.03430478725583215,0.0,0.04775627979931226,0.09126709896293107,0.05009439330273723,0.0013720408293373435,0.028139480119900605,0.020582872353499287
T1,13,VA,0.08,0.02348362377781897,0.001044936919588771,0.017779117337678698,0.004659569520551502,0.0,0.04834717394671706,0.08319825061848525,0.0018786899022255176,8.359495356710168e-05,0.0014223293870142958,0.00037276556164412015
T1,13,expression,0.32,0.06316172619735763,0.0020456872638088927,0.04497193743217976,0.01614410150136898,0.0,0.05070258647138302,0.08987789688544699,0.02021175238315444,0.0006546199244188457,0.014391019978297524,0.0051661124804380735
T1,14,AU,0.6,0.08797059379793722,0.0026000974087776406,0.05621551586315753,0.029154980526002024,1.3877787807814457e-17,0.042821584913931905,0.08099597418784724,0.052782356278762335,0.0015600584452665845,0.03372930951789452,0.017492988315601213
T1,14,VA,0.08,0.02330592640281038,0.00036649051636577715,0.019307266932170972,0.003632168954273627,3.469446951953614e-18,0.04260156183455087,0.07334263233542243,0.0018644741122248304,2.9319241309262172e-05,0.0015445813545736779,0.00029057351634189017
T1,14,expression,0.32,0.06202077299611614,0.000978949967127263,0.048794014307929345,0.012247808721059536,0.0,0.04494383857747481,0.07906413122289319,0.019846647358757165,0.0003132639894807242,0.01561408457853739,0.003919298790739051
T1,15,AU,0.6,0.09613571276288017,0.0068908840204855385,0.06755221030451547,0.021692618437879164,0.0,0.03356063645862027,0.06286366300890092,0.05768142765772811,0.004134530412291323,0.040531326182709285,0.013015571062727499
T1,15,VA,0.08,0.027187295477974167,0.0024276193173357863,0.02240614011505099,0.002353536045587391,0.0,0.03249597843422496,0.055737210481151364,0.0021749836382379335,0.0001942095453868629,0.0017924912092040792,0.00018828288364699128
T1,15,expression,0.32,0.07675393465416257,0.008243741622410844,0.061306168555536326,0.007204024476215381,1.3877787807814457e-17,0.03380182851643449,0.05869122040560336,0.024561259089332023,0.00263799731917147,0.019617973937771625,0.002305287832388922
T1,16,AU,0.6,0.11061998400682288,0.014695499968098094,0.07184233444379116,0.024082149594933624,0.0,0.03571794014913389,0.06735891077515638,0.06637199040409372,0.008817299980858857,0.043105400666274704,0.014449289756960176
T1,16,VA,0.08,0.030864252190439354,0.00307620987611718,0.024975238008655695,0.0028128043056664773,3.469446951953614e-18,0.03390937974910931,0.05815196829039245,0.0024691401752351483,0.0002460967900893744,0.0019980190406924557,0.00022502434445331818
T1,16,expression,0.32,0.06895889718241814,0.009168760250815856,0.052968105573395874,0.006822031358206391,2.7755575615628914e-17,0.028826378859696508,0.05019222948503369,0.022066847098373806,0.002934003280261074,0.01694979378348668,0.0021830500346260453
T1,17,AU,0.6,0.09545643914664051,0.003160971881899478,0.06105080536277919,0.031244661901961835,1.3877787807814457e-17,0.04397900445314153,0.08363011492786683,0.0572738634879843,0.001896583129139687,0.036630483217667514,0.0187467971411771
T1,17,VA,0.08,0.026625352528275345,0.0005595405798023809,0.021824578435394437,0.004241233513078529,0.0,0.04390640350273808,0.07564880638910147,0.0021300282022620274,4.476324638419047e-05,0.001745966274831555,0.00033929868104628233
T1,17,expression,0.32,0.06478334065213563,0.0023498653848310486,0.04949758921347628,0.012935886053828304,0.0,0.042894654777457346,0.0758111337428516,0.0207306690086834,0.0007519569231459356,0.01583922854831241,0.004139483537225057
T1,18,AU,0.6,0.08363137498394393,0.005325531441548148,0.056174600591190164,0.022131242951205627,0.0,0.03338450973814347,0.0627452157576078,0.05017882499036636,0.003195318864928889,0.0337047603547141,0.013278745770723377
T1,18,VA,0.08,0.022314871725110402,0.0022421139478070737,0.017427777832126075,0.0026449799451772516,3.469446951953614e-18,0.035006952647823296,0.06010431611071826,0.0017851897380088322,0.0001793691158245659,0.001394222226570086,0.00021159839561418013
T1,18,expression,0.32,0.06758170141192629,0.007646527526064731,0.050522492277557014,0.009412681608304533,1.3877787807814457e-17,0.037905533931467714,0.06620016971277412,0.021626144451816414,0.0024468888083407137,0.016167197528818244,0.0030120581146574504
T1,19,AU,0.6,0.08210989120992687,0.0034775773610944195,0.051775222470796176,0.026857091378036282,0.0,0.037208121575009044,0.07096677947058407,0.04926593472595612,0.0020865464166566518,0.031065133482477705,0.01611425482682177
T1,19,VA,0.08,0.029913815065390398,0.0030233631089080226,0.022643205302603695,0.004247246653878682,0.0,0.043679852260934106,0.0752312657415631,0.0023931052052312317,0.0002418690487126418,0.0018114564242082956,0.00033977973231029456
T1,19,expression,0.32,0.06423200501702316,0.0031391214070338506,0.04828773624611953,0.012805147363869769,0.0,0.041772173056182714,0.07363582119836568,0.02055424160544741,0.0010045188502508322,0.01545207559875825,0.004097647156438326
T1,20,AU,0.6,0.1329603484192962,0.009195472774359423,0.09309230595837256,0.030672569686564226,2.7755575615628914e-17,0.04405954037606113,0.08295665168588327,0.07977620905157772,0.005517283664615655,0.05585538357502354,0.018403541811938536
T1,20,VA,0.08,0.03825210081195755,0.003020897308930996,0.03160801956763177,0.003623183935394783,0.0,0.038233060165723656,0.06533086828421342,0.0030601680649566037,0.00024167178471447967,0.0025286415654105416,0.00028985471483158263
T1,20,expression,0.32,0.07677352448825785,0.007953215028787111,0.05892150478008355,0.009898804679387184,0.0,0.03544827252669315,0.06197746569193399,0.02456752783624251,0.0025450288092118754,0.018854881529626735,0.003167617497403899
T1,21,AU,0.6,0.1261705691572053,0.019913744585504874,0.08231456110747895,0.02394226346422145,0.0,0.03648682261459872,0.0681942488757623,0.07570234149432317,0.011948246751302925,0.04938873666448737,0.014365358078532871
T1,21,VA,0.08,0.03988788304488721,0.00830901819909401,0.02871195396443883,0.0028669108813543774,6.938893903907228e-18,0.03440187113232236,0.05873071362749262,0.003191030643590977,0.0006647214559275208,0.002296956317155106,0.0002293528705083502
T1,21,expression,0.32,0.07370609247396888,0.010957033759985723,0.05504317153992282,0.0077058871740603415,0.0,0.032031028936313856,0.05571054079670311,0.02358594959167004,0.0035062508031954314,0.0176138148927753,0.0024658838956993093
T1,22,AU,0.6,0.11781875188172908,0.014424279326366368,0.07578539642862037,0.02760907612674234,1.3877787807814457e-17,0.04103033204474984,0.0768676665780399,0.07069125112903744,0.00865456759581982,0.04547123785717222,0.016565445676045402
T1,22,VA,0.08,0.034335471743260175,0.007049100660911264,0.024551980826247932,0.0027343902561009783,0.0,0.034071860102661805,0.05819791151456949,0.002746837739460814,0.0005639280528729012,0.0019641584660998346,0.00021875122048807826
T1,22,expression,0.32,0.070196038734984,0.01418081880655625,0.04814727017756544,0.007867949750862309,0.0,0.031503302768356854,0.054484779651890754,0.022462732395194883,0.004537862018098,0.01540712645682094,0.002517743920275939
T1,23,AU,0.6,0.11562938591103597,0.011528301512296021,0.07438159506163508,0.029719489337104853,2.7755575615628914e-17,0.04282882559812748,0.08093815945329233,0.06937763154662158,0.006916980907377612,0.04462895703698105,0.017831693602262912
T1,23,VA,0.08,0.042847266144910925,0.005554934291733409,0.03397132682689818,0.0033210050262793382,0.0,0.03693617560810361,0.06327225747971567,0.003427781291592874,0.00044439474333867276,0.0027177061461518544,0.00026568040210234704
T1,23,expression,0.32,0.07548330916982146,0.009711806199600628,0.056892443338591635,0.008879059631629204,0.0,0.03378277388545246,0.05908934118446739,0.024154658934342866,0.0031077779838722007,0.01820558186834932,0.002841299082121345
T1,24,AU,0.6,0.1236329961494215,0.013117502802490822,0.08403472429404853,0.026480769052882148,0.0,0.039131933247404285,0.07363466798009775,0.0741797976896529,0.007870501681494493,0.05042083457642912,0.015888461431729287
T1,24,VA,0.08,0.03671096499377701,0.003279341651945558,0.03045659671196486,0.0029750266298665846,6.938893903907228e-18,0.03478630882867601,0.05924176336162401,0.002936877199502161,0.00026234733215564464,0.002436527736957189,0.00023800213038932677
T1,24,expression,0.32,0.06684796068028678,0.009907034691721533,0.050273396197507085,0.0066675297910581575,1.3877787807814457e-17,0.027170612853285456,0.04689815654199106,0.02139134741769177,0.0031702511013508906,0.01608748678320227,0.0021336095331386104
T1,25,AU,0.6,0.11303865456515233,0.010504653476292562,0.07842339292220125,0.02411060816665854,2.7755575615628914e-17,0.03540941213423374,0.06647978690651307,0.0678231927390914,0.0063027920857755375,0.04705403575332075,0.014466364899995122
T1,25,VA,0.08,0.03504906988724269,0.0034844258298937433,0.02865893627158158,0.002905707785767365,6.938893903907228e-18,0.03474075738273371,0.05943648439509769,0.0028039255909794152,0.0002787540663914995,0.0022927149017265263,0.00023245662286138917
T1,25,expression,0.32,0.06486122675748546,0.008420622432515984,0.050298050582389404,0.00614255374258006,1.3877787807814457e-17,0.026868797207399018,0.04653282574770587,0.020755592562395345,0.0026945991784051147,0.01609537618636461,0.0019656171976256192
T1,26,AU,0.6,0.13188557831009268,0.011782598980818631,0.0940925726422993,0.026010406686974737,2.7755575615628914e-17,0.037854185942639604,0.07121133324222687,0.0791313469860556,0.007069559388491179,0.05645554358537958,0.015606244012184842
T1,26,VA,0.08,0.04784590469694194,0.00408563562015918,0.04061023918645507,0.0031500298903276935,0.0,0.03534522388744768,0.06037490420780614,0.0038276723757553555,0.0003268508496127344,0.0032488191349164058,0.00025200239122621546
T1,26,expression,0.32,0.08413476769446594,0.007531990084222893,0.0683241818901406,0.00827859572010248,2.7755575615628914e-17,0.03248910389052086,0.056422755385365835,0.0269231256622291,0.0024102368269513256,0.021863738204844992,0.002649150630432794
T1,27,AU,0.6,0.12716916166888026,0.011147926274725209,0.08785035170768528,0.02817088368646978,0.0,0.04195021996361147,0.07902806496278446,0.07630149700132816,0.006688755764835125,0.052710211024611174,0.01690253021188187
T1,27,VA,0.08,0.04280229360410818,0.002429842906959216,0.03719056355913737,0.003181887138011588,0.0,0.036520433830026795,0.062337187889857724,0.0034241834883286543,0.00019438743255673728,0.0029752450847309896,0.000254550971040927
T1,27,expression,0.32,0.08258203007452475,0.008890955454688923,0.0656027571252963,0.00808831749453953,0.0,0.03148036615295574,0.054800546407966666,0.02642624962384792,0.0028451057455004553,0.020992882280094816,0.00258826159825265
T1,28,AU,0.6,0.1289298878541169,0.030704213111051298,0.07586223421444904,0.022363440528616586,2.7755575615628914e-17,0.0320160247656178,0.060141503784527935,0.07735793271247014,0.01842252786663078,0.045517340528669424,0.01341806431716995
T1,28,VA,0.08,0.03134483308231181,0.004723882408071491,0.02347025307730984,0.0031506975969304804,0.0,0.035885745139806864,0.060846160077798056,0.002507586646584945,0.0003779105926457193,0.0018776202461847872,0.0002520558077544384
T1,28,expression,0.32,0.07491832710221502,0.022377366388147604,0.04501665934511136,0.0075243013689560495,1.3877787807814457e-17,0.030058990150808478,0.05204525974301256,0.023973864672708806,0.007160757244207233,0.014405330990435634,0.002407776438065936
T1,29,AU,0.6,0.07476923817854918,0.015742943003626032,0.04208830570431784,0.016937989470605302,0.0,0.026229237450998717,0.04895497752417827,0.04486154290712951,0.00944576580217562,0.0252529834225907,0.01016279368236318
T1,29,VA,0.08,0.02338693108766418,0.006617490678565989,0.01447685573361704,0.002292584675481154,3.469446951953614e-18,0.03329096232773575,0.05693318830804678,0.0018709544870131344,0.0005293992542852791,0.0011581484586893633,0.00018340677403849232
T1,29,expression,0.32,0.050717504654713454,0.009122089503465854,0.03521166591550922,0.006383749235738379,0.0,0.02980693603426238,0.05190377677560365,0.016229601489508305,0.0029190686411090733,0.01126773309296295,0.0020427997554362813
T1,30,AU,0.6,0.0711103310656449,0.008659118606104684,0.04541848651681486,0.01703272594272536,0.0,0.026677222556526176,0.04970129092125708,0.04266619863938694,0.00519547116366281,0.027251091910088916,0.010219635565635217
T1,30,VA,0.08,0.018614007706797435,0.0014629341418365693,0.015209064435312943,0.0019420091296479243,3.469446951953614e-18,0.03011621130609658,0.05155194667941954,0.0014891206165437948,0.00011703473134692554,0.0012167251548250355,0.00015536073037183395
T1,30,expression,0.32,0.055082396003589114,0.005559698240390954,0.04246830612179624,0.007054391641401924,0.0,0.03182353301829731,0.055290423259470055,0.017626366721148517,0.0017791034369251052,0.013589857958974796,0.0022574053252486155
T1,31,AU,0.6,0.1106941213047276,0.013495117424466343,0.0748600543820094,0.022338949498251843,1.3877787807814457e-17,0.03328728873058356,0.06252878138680777,0.06641647278283655,0.008097070454679806,0.04491603262920564,0.013403369698951107
T1,31,VA,0.08,0.04019655512288268,0.007526822067871941,0.029506402085208345,0.0031633309698024005,6.938893903907228e-18,0.035323935081718834,0.060479981202989044,0.0032157244098306144,0.0006021457654297553,0.0023605121668166676,0.00025306647758419206
T1,31,expression,0.32,0.07145896001125959,0.01236335599246504,0.05095915051107356,0.008136453507721004,1.3877787807814457e-17,0.030066063881749164,0.05262762978486874,0.02286686720360307,0.003956273917588813,0.016306928163543538,0.0026036651224707213
T1,32,AU,0.6,0.11105736804861904,0.014066166500741837,0.07009869166385456,0.02689250988402265,0.0,0.03803002169822955,0.07185473910599352,0.06663442082917143,0.008439699900445102,0.042059214998312736,0.016135505930413588
T1,32,VA,0.08,0.03609423001156172,0.008743300485466239,0.024546909277501798,0.0028040202485936873,0.0,0.03438146684265055,0.05887121478423296,0.0028875384009249376,0.0006994640388372992,0.001963752742200144,0.00022432161988749497
T1,32,expression,0.32,0.06644708455659284,0.018901375652892977,0.041590135150794606,0.005955573752905269,1.3877787807814457e-17,0.02800081954764632,0.048599434629576346,0.02126306705810971,0.006048440208925753,0.013308843248254274,0.001905783600929686
T1,33,AU,0.6,0.1030715340024575,0.026288006465419584,0.060367882744645815,0.016415644792392096,0.0,0.025236857028191326,0.04672724529957362,0.0618429204014745,0.01577280387925175,0.03622072964678749,0.009849386875435257
T1,33,VA,0.08,0.028250614176626894,0.00833332575235264,0.01729702260545039,0.002620265818823856,1.0408340855860843e-17,0.03433741213330276,0.05859242631498112,0.0022600491341301515,0.0006666660601882112,0.0013837618084360313,0.0002096212655059085
T1,33,expression,0.32,0.07487893587820253,0.023703712576400093,0.04415718775326466,0.007018035548537787,1.3877787807814457e-17,0.030686148964051883,0.05288419021633013,0.02396125948102481,0.00758518802444803,0.01413030008104469,0.0022457713755320917
T1,34,AU,0.6,0.12635174026302662,0.011031691699393588,0.08679405975903268,0.028525988804600347,2.7755575615628914e-17,0.042094438825011044,0.07929235380561443,0.07581104415781598,0.006619015019636153,0.05207643585541961,0.01711559328276021
T1,34,VA,0.08,0.043765705588564525,0.0049064830281291775,0.03599199221958812,0.002867230340847225,6.938893903907228e-18,0.034097730602294235,0.05831286504317654,0.003501256447085162,0.0003925186422503342,0.0028793593775670494,0.00022937842726777801
T1,34,expression,0.32,0.07154457030464535,0.00838258964741541,0.05628692656935556,0.006875054087874395,1.3877787807814457e-17,0.028281926809999372,0.04922294436389689,0.022894262497486512,0.0026824286871729316,0.01801181650219378,0.0022000173081198064
T1,35,AU,0.6,0.10800150465290126,0.020189848151972396,0.06896714651811474,0.018844509982814114,0.0,0.029551848309487417,0.05507163910928038,0.06480090279174075,0.012113908891183437,0.04138028791086884,0.011306705989688469
T1,35,VA,0.08,0.03191731397685067,0.0030240554791096793,0.02668866052133621,0.0022045979764047817,0.0,0.030420550087457508,0.051765871945868104,0.002553385118148054,0.00024192443832877434,0.0021350928417068968,0.00017636783811238253
T1,35,expression,0.32,0.06889009518224808,0.019132872355242813,0.04411037396343651,0.005646848863568763,1.3877787807814457e-17,0.025650065013990905,0.044260404736995336,0.022044830458319384,0.0061225191536777,0.014115319668299684,0.001806991636342004
T1,36,AU,0.6,0.081422856911873,0.01659087080202891,0.04752228838623006,0.017309697723614025,0.0,0.0286905614513057,0.05338713836452612,0.0488537141471238,0.009954522481217344,0.028513373031738034,0.010385818634168415
T1,36,VA,0.08,0.030202511809667727,0.00605241282033991,0.02112247412942266,0.00302762485990515,6.938893903907228e-18,0.03556244864413171,0.06041274088145669,0.002416200944773418,0.0004841930256271928,0.0016897979303538127,0.000242209988792412
T1,36,expression,0.32,0.06418841553037766,0.014913939267785713,0.04228127929797555,0.00699319696461639,0.0,0.029131917379952063,0.05054251579213143,0.02054029296972085,0.004772460565691428,0.013530009375352177,0.002237823028677245
T1,37,AU,0.6,0.11425369436154958,0.01890854503268913,0.0703705116084656,0.024974637720394856,0.0,0.036527349001189285,0.0687250533206664,0.06855221661692976,0.01134512701961348,0.04222230696507936,0.014984782632236912
T1,37,VA,0.08,0.03624296408034185,0.005195638864058682,0.02843014287726272,0.002617182339020444,0.0,0.032228932590419354,0.05487970087109393,0.0028994371264273477,0.0004156511091246946,0.0022744114301810176,0.00020937458712163553
T1,37,expression,0.32,0.06835872251006578,0.016291135310218287,0.045595446266473716,0.006472140933373755,1.3877787807814457e-17,0.0294578805625585,0.051046417391806646,0.02187479120322105,0.005213163299269852,0.014590542805271589,0.0020710850986796017
T1,38,AU,0.6,0.10978226794784471,0.020733261596341215,0.06676152719849308,0.02228747915301043,2.7755575615628914e-17,0.03213757588341838,0.06027296508452866,0.06586936076870682,0.01243995695780473,0.040056916319095845,0.013372487491806258
T1,38,VA,0.08,0.032470645739875785,0.007622902951415101,0.02196683739965561,0.0028809053888050793,6.938893903907228e-18,0.034243877983189834,0.058261514014245765,0.0025976516591900626,0.0006098322361132081,0.0017573469919724488,0.00023047243110440634
T1,38,expression,0.32,0.05783702183295666,0.009975798535936513,0.0397006045008563,0.008160618796163853,6.938893903907228e-18,0.031504393460193576,0.05448338017735546,0.01850784698654613,0.0031922555314996843,0.012704193440274016,0.002611398014772433
T1,39,AU,0.6,0.14031536478601925,0.025450705135879496,0.08910504576686662,0.025759613883273098,2.7755575615628914e-17,0.035511341259986,0.0669240760940246,0.08418921887161154,0.015270423081527698,0.053463027460119966,0.01545576832996386
T1,39,VA,0.08,0.0463423421919129,0.010742750356441387,0.032011623644576326,0.0035879681908951725,1.3877787807814457e-17,0.037044254086232256,0.06391375915585853,0.0037073873753530316,0.0008594200285153109,0.002560929891566106,0.0002870374552716138
T1,39,expression,0.32,0.08465375323044967,0.015581837669017011,0.059810224485846934,0.009261691075585733,1.3877787807814457e-17,0.032166042089505825,0.05625851090506421,0.027089201033743893,0.0049861880540854435,0.019139271835471018,0.0029637411441874343
T1,40,AU,0.6,0.12051430342266431,0.028226199137860147,0.07109662932714017,0.02119147495766398,1.3877787807814457e-17,0.029337242955749562,0.05523280964299844,0.07230858205359858,0.016935719482716088,0.0426579775962841,0.012714884974598389
T1,40,VA,0.08,0.03418363100003141,0.007678273371914447,0.022787061097435213,0.0037182965306817545,0.0,0.03636753044638344,0.06178779019707477,0.002734690480002513,0.0006142618697531558,0.001822964887794817,0.00029746372245454035
T1,40,expression,0.32,0.07852492203541633,0.0316672350576944,0.03961868657253173,0.007239000405190212,0.0,0.026469405250933213,0.04627897998412482,0.025127975051333226,0.010133515218462208,0.012677979703210154,0.0023164801296608676
T1,41,AU,0.6,0.11423815239867771,0.023791871679246596,0.06877174203952435,0.021674538679906756,0.0,0.033350034129110334,0.062033238498285355,0.06854289143920662,0.014275123007547958,0.04126304522371461,0.013004723207944054
T1,41,VA,0.08,0.03249989778333374,0.00613526725401394,0.02378177807954865,0.0025828524497711444,0.0,0.03356300709788479,0.05758085917126599,0.002599991822666699,0.0004908213803211152,0.0019025422463638919,0.00020662819598169156
T1,41,expression,0.32,0.05117337822439095,0.011240579878392118,0.03439686484443952,0.005535933501559315,0.0,0.02315768319212469,0.04036316452691984,0.016375481031805104,0.003596985561085478,0.011006996750220646,0.0017714987204989806
T1,42,AU,0.6,0.12259319466878833,0.009352406384488048,0.086717968825175,0.0265228194591253,1.3877787807814457e-17,0.038498756951004624,0.07254962713191825,0.07355591680127299,0.005611443830692829,0.05203078129510501,0.01591369167547518
T1,42,VA,0.08,0.03214220400895589,0.0026914475159592645,0.02670241313557705,0.0027483433574195843,6.938893903907228e-18,0.03464874126491107,0.0596917379086578,0.0025713763207164714,0.00021531580127674116,0.002136193050846164,0.00021986746859356673
T1,42,expression,0.32,0.08094683232956142,0.007852622893615593,0.06544681085424325,0.007647398581702568,1.3877787807814457e-17,0.031065716380986638,0.05393353657515899,0.025902986345459653,0.00251283932595699,0.02094297947335784,0.0024471675461448217
T1,43,AU,0.6,0.10858456874387412,0.009242351682031896,0.07539244455198826,0.023949772509853952,0.0,0.0350248084097816,0.06561437499147482,0.06515074124632447,0.005545411009219138,0.04523546673119296,0.014369863505912371
T1,43,VA,0.08,0.02828699106936621,0.0015678698519311295,0.024179425758014912,0.00253969545942017,0.0,0.0320913003023514,0.054731310249905706,0.002262959285549297,0.00012542958815449037,0.001934354060641193,0.00020317563675361361
T1,43,expression,0.32,0.060123577868709255,0.006545845044826128,0.046848117223304134,0.006729615600578992,0.0,0.030015749316911228,0.052020573263789484,0.01923954491798696,0.0020946704143443608,0.014991397511457323,0.0021534769921852776
T1,44,AU,0.6,0.12072482098975866,0.004623440055802382,0.08791833022532163,0.028183050708634624,2.7755575615628914e-17,0.04201083590230382,0.07895056169309175,0.0724348925938552,0.002774064033481429,0.052750998135192975,0.016909830425180773
T1,44,VA,0.08,0.033634748364041116,0.0010534009463385027,0.029172775908951246,0.003408571508751365,0.0,0.03635311180669631,0.062256175263196024,0.0026907798691232893,8.427207570708022e-05,0.0023338220727161,0.0002726857207001092
T1,44,expression,0.32,0.07888228337849333,0.0041525434285040195,0.06711028228210461,0.007619457667884677,2.7755575615628914e-17,0.03182578815197402,0.05544222261914719,0.025242330681117867,0.0013288138971212862,0.021475290330273476,0.002438226453723097
T1,45,AU,0.6,0.1064665376296274,0.004394670039483381,0.07315082566668851,0.028921041923455508,0.0,0.0410705051723072,0.077722364377541,0.06387992257777644,0.0026368020236900284,0.043890495400013115,0.017352625154073306
T1,45,VA,0.08,0.029872082211635304,0.0016431917487567,0.024979220942554115,0.0032496695203244877,0.0,0.03711915791815643,0.06326350168403094,0.0023897665769308245,0.00013145533990053602,0.001998337675404329,0.000259973561625959
T1,45,expression,0.32,0.0730633936158319,0.0047658796716852515,0.05874237799295034,0.009555135951196317,1.3877787807814457e-17,0.03532964924453694,0.061793990371936856,0.023380285957066208,0.0015250814949392805,0.018797560957744108,0.0030576435043828216
T1,46,AU,0.6,0.11791300796536618,0.003639391790229724,0.08355270230060408,0.030720913874532386,1.3877787807814457e-17,0.04598427233014334,0.08647570768141374,0.07074780477921971,0.0021836350741378345,0.05013162138036245,0.018432548324719432
T1,46,VA,0.08,0.0333618813645675,0.0010686438383190101,0.029366541618046145,0.0029266959082023384,6.938893903907228e-18,0.035978998717701376,0.06171422648486436,0.0026689505091653997,8.549150706552081e-05,0.0023493233294436915,0.00023413567265618708
T1,46,expression,0.32,0.07128649572012151,0.0045818517790980635,0.05870798583157801,0.007996658109445429,0.0,0.035214799323140526,0.061373382294727157,0.022811678630438884,0.0014661925693113802,0.018786555466104964,0.0025589305950225374
T1,47,AU,0.6,0.09974034345950675,0.00559321786879733,0.06752769904590011,0.02661942654480931,0.0,0.03876815854306072,0.07321188001912601,0.059844206075704044,0.0033559307212783986,0.04051661942754006,0.015971655926885587
