model,source,population,group,total,DC,slow,fast,identity_error,speed,acceleration
seed123_R2_step6000,0,processed_targets,AU,0.2468928118149302,0.11216488278687899,0.12021416032684741,0.014513768701203801,0.0,0.008509090909090909,0.017027027027027027
seed123_R2_step6000,0,processed_targets,VA,0.24093695226099449,0.19306009776514166,0.04615039377131954,0.001726460724533247,2.7755575615628914e-17,0.010503816214378004,0.013521472877569172
seed123_R2_step6000,0,processed_targets,expression,0.12673749381976335,0.07379555681778921,0.04845504342045324,0.004486893581520914,0.0,0.007967644879511416,0.011051477896737456
seed123_R2_step6000,1,prediction,AU,0.05723932172857622,0.01598984266546399,0.038606161793685194,0.0026433172694270367,6.938893903907228e-18,0.01629348340296293,0.023454868862152926
seed123_R2_step6000,1,prediction,VA,0.004042551543943788,0.0009971650734365183,0.002805831728164193,0.00023955474234307685,8.673617379884035e-19,0.025270922940983105,0.03314463882149215
seed123_R2_step6000,1,prediction,expression,0.022495047168247313,0.009127996212773761,0.012557368410045238,0.0008096825454283105,3.469446951953614e-18,0.01265420775281235,0.017896219733246888
seed123_R2_step6000,1,processed_targets,AU,0.1892513250182488,0.061132759419154276,0.11344620441430828,0.014672361184786206,2.7755575615628914e-17,0.008370497427101201,0.016738197424892704
seed123_R2_step6000,1,processed_targets,VA,0.1742168718498816,0.1128612728727193,0.058791764879625424,0.002563834097536901,2.7755575615628914e-17,0.013501502275323147,0.017943337417723283
seed123_R2_step6000,1,processed_targets,expression,0.12161621630020142,0.05632616224579112,0.059613184865121,0.005676869189289337,4.163336342344337e-17,0.01016422428356031,0.014294150524274782
seed123_R2_step6000,2,prediction,AU,0.07317472079775626,0.029890101042487335,0.03934683590421637,0.003937783851052542,0.0,0.01841668618736693,0.02680372033220531
seed123_R2_step6000,2,prediction,VA,0.005854604738000523,0.0029360779790366873,0.0025469762062621366,0.00037155055270169973,8.673617379884035e-19,0.02450609001273339,0.030951726814808164
seed123_R2_step6000,2,prediction,expression,0.030611817220631898,0.015451924808787256,0.013830152047357217,0.001329740364487425,0.0,0.01486633284106017,0.021530175926713573
seed123_R2_step6000,2,processed_targets,AU,0.2306112370874276,0.10246090740655042,0.11291538385069323,0.015234945830183925,0.0,0.008472884048105287,0.016948228882833788
seed123_R2_step6000,2,processed_targets,VA,0.23548525048901126,0.1716122905951991,0.06151040496512763,0.0023625549286846216,1.1102230246251565e-16,0.012909512551358113,0.016411045528516903
seed123_R2_step6000,2,processed_targets,expression,0.13513254062236035,0.07374689975273949,0.05646602408697882,0.004919616782642029,2.7755575615628914e-17,0.008316712579856517,0.011016752222447633
seed123_R2_step6000,3,prediction,AU,0.0784523928431035,0.02648019055795233,0.04688321102793962,0.00508899125721155,1.3877787807814457e-17,0.020561256534527006,0.030502641674582193
seed123_R2_step6000,3,prediction,VA,0.0037320871416937178,0.001131967169245943,0.0022637821377228186,0.0003363378347249557,4.336808689942018e-19,0.025326451779155844,0.03315845410854967
seed123_R2_step6000,3,prediction,expression,0.022783412273963712,0.00960667311446826,0.01154975710713945,0.001626982052356003,3.469446951953614e-18,0.016686025529853807,0.02419552658638204
seed123_R2_step6000,3,processed_targets,AU,0.23458146007278963,0.0916686002551718,0.12402771744981642,0.018885142367801328,8.326672684688674e-17,0.009541726965750121,0.019091787439613525
seed123_R2_step6000,3,processed_targets,VA,0.15235186465804765,0.08861879240567594,0.06033813613623262,0.0033949361161391043,2.7755575615628914e-17,0.015990349836917068,0.02085294084083559
seed123_R2_step6000,3,processed_targets,expression,0.1429055755640201,0.06225126594452559,0.07131833616086242,0.009335973458632121,5.551115123125783e-17,0.014654444761840978,0.021052512017408764
seed123_R2_step6000,4,prediction,AU,0.0840219836247041,0.034071999559333405,0.04595807416794413,0.003991909897426563,0.0,0.018566333214580788,0.02651018324842639
seed123_R2_step6000,4,prediction,VA,0.004781959994570661,0.0017405099409714617,0.002719118081693036,0.0003223319719061635,0.0,0.022575955091446227,0.028148919325015644
seed123_R2_step6000,4,prediction,expression,0.03428772869407384,0.014612754451162004,0.018152435577511464,0.0015225386654003545,1.3877787807814457e-17,0.014173436098118747,0.02008994041428246
seed123_R2_step6000,4,processed_targets,AU,0.24640146319158668,0.08100207085727586,0.14125979119470963,0.024139601139601136,2.7755575615628914e-17,0.013814955640050697,0.02765620044402157
seed123_R2_step6000,4,processed_targets,VA,0.19360236403213812,0.11352219916722893,0.07556269530760895,0.004517469557300228,0.0,0.01824695266156454,0.023214877656280823
seed123_R2_step6000,4,processed_targets,expression,0.1340029523029475,0.04865275594603006,0.07573195662972171,0.009618239727195775,2.7755575615628914e-17,0.015648573750317654,0.021850090957627855
seed123_R2_step6000,5,prediction,AU,0.05273513619410229,0.01489879087299661,0.03585882326080946,0.001977522060296225,0.0,0.014363365528901044,0.020003205986129122
seed123_R2_step6000,5,prediction,VA,0.0035850520034858718,0.0013681099286343731,0.0020191457281436,0.00019779634670789845,0.0,0.024381661361106515,0.03096187150286801
seed123_R2_step6000,5,prediction,expression,0.013608359733261128,0.005320337208269943,0.007655082636836237,0.0006329398881549445,3.469446951953614e-18,0.011386761117926272,0.016005893103009334
seed123_R2_step6000,5,processed_targets,AU,0.24642917726887192,0.08574723964976573,0.1383572274127166,0.022324710206389597,0.0,0.01165870741801974,0.023333333333333334
seed123_R2_step6000,5,processed_targets,VA,0.27885674537935495,0.18665255156134472,0.0883257386925624,0.003878455125447759,5.551115123125783e-17,0.01702047859735737,0.021201129468695668
seed123_R2_step6000,5,processed_targets,expression,0.14896403016229195,0.06554516501261955,0.07563481530672346,0.007784049842948906,2.7755575615628914e-17,0.011935396538145057,0.016182702470542307
seed123_R2_step6000,6,prediction,AU,0.05988951218830362,0.016963577206590467,0.04017356765091795,0.0027523673307952097,6.938893903907228e-18,0.014948153025255784,0.02076401160224695
seed123_R2_step6000,6,prediction,VA,0.0039505038150515846,0.000923158270804347,0.0027593427826577916,0.00026800276158944704,8.673617379884035e-19,0.022980685158313936,0.02790606197623922
seed123_R2_step6000,6,prediction,expression,0.019951238011809883,0.007057655478762394,0.012032834893816024,0.0008607476392314625,3.469446951953614e-18,0.013068261030297401,0.017853018305979088
seed123_R2_step6000,6,processed_targets,AU,0.211271363067945,0.07511827044532157,0.11822504279586576,0.017928049826757622,2.7755575615628914e-17,0.00994161801501251,0.019883187317480185
seed123_R2_step6000,6,processed_targets,VA,0.19797022731445676,0.1261020674111879,0.06873852449493535,0.003129635408333557,2.7755575615628914e-17,0.014497756608858941,0.018309952037600885
seed123_R2_step6000,6,processed_targets,expression,0.12810459137191682,0.06431396240582568,0.05734538059975054,0.00644524836634058,2.7755575615628914e-17,0.009554063603718133,0.012692947767766787
seed123_R2_step6000,7,prediction,AU,0.06346395664032084,0.024569689334338698,0.03686375238075802,0.0020305149252241184,0.0,0.013080243458677684,0.018434894042179715
seed123_R2_step6000,7,prediction,VA,0.002517531054493543,0.0009062370929558705,0.0014743593356176838,0.0001369346259199889,4.336808689942018e-19,0.019799423449172373,0.02391439493548205
seed123_R2_step6000,7,prediction,expression,0.02409186422283199,0.01000888868715723,0.01332582717942095,0.0007571483562538031,6.938893903907228e-18,0.010224324261608622,0.01407270278735852
seed123_R2_step6000,7,processed_targets,AU,0.22865996068909702,0.07449965945549694,0.13199955047243306,0.022160750761166994,2.7755575615628914e-17,0.01213256984209613,0.024277777777777777
seed123_R2_step6000,7,processed_targets,VA,0.20827651888695525,0.144447520005743,0.060203520467568675,0.0036254784136435215,5.551115123125783e-17,0.016398092031959816,0.020888497143168934
seed123_R2_step6000,7,processed_targets,expression,0.1331097834915702,0.0670354419371489,0.05842728969667339,0.0076470518577479215,0.0,0.012370187643003586,0.017268933034539174
seed123_R2_step6000,8,prediction,AU,0.06466267560233603,0.02134162741718441,0.040149449750785576,0.003171598434366037,0.0,0.013953152790936701,0.018637624885948757
seed123_R2_step6000,8,prediction,VA,0.002846128328588216,0.0004957431265427458,0.00212019270064254,0.00023019250140293056,4.336808689942018e-19,0.02220657043268327,0.02595875697809666
seed123_R2_step6000,8,prediction,expression,0.03020936686876624,0.011712315770107704,0.01721712012024344,0.0012799309784151018,3.469446951953614e-18,0.010916370140837513,0.013963850122886078
seed123_R2_step6000,8,processed_targets,AU,0.19462998782147722,0.07523334016461307,0.09719591694549512,0.02220073071136901,0.0,0.011623931623931624,0.02325588899645047
seed123_R2_step6000,8,processed_targets,VA,0.0866439712668548,0.04635103831804331,0.03588662759543508,0.004406305353376384,2.7755575615628914e-17,0.016768143016143905,0.02130357314474585
seed123_R2_step6000,8,processed_targets,expression,0.10273221712874835,0.03135929658215694,0.06002398288115241,0.011348937665438997,0.0,0.014715688248037371,0.020458669785061254
seed123_R2_step6000,9,prediction,AU,0.04656837047062472,0.008561869154144084,0.03633349863311999,0.0016730026833606604,2.0816681711721685e-17,0.011053588280590916,0.015450207821216956
seed123_R2_step6000,9,prediction,VA,0.0021349597420604817,0.0005130635591997312,0.0015188935329784744,0.00010300264988227588,0.0,0.021813608423622222,0.026458042803779946
seed123_R2_step6000,9,prediction,expression,0.0145988918262156,0.003900325309609357,0.010250193037860846,0.00044837347874539517,1.734723475976807e-18,0.007846781469621691,0.010343690238217657
seed123_R2_step6000,9,processed_targets,AU,0.18973947895791585,0.041753920270338536,0.11608892591586101,0.031896632771716275,2.7755575615628914e-17,0.016466131907308376,0.0329453734671126
seed123_R2_step6000,9,processed_targets,VA,0.10398238615038771,0.0386382146817229,0.05807959558062121,0.007264575888043598,1.3877787807814457e-17,0.02368607656497329,0.02857894695286069
seed123_R2_step6000,9,processed_targets,expression,0.13135951953441005,0.036043414789008264,0.07869322155612088,0.016622883189280884,2.7755575615628914e-17,0.01934760192329512,0.026141115362619337
seed123_R2_step6000,10,prediction,AU,0.0803087038142739,0.04728134454630028,0.029637692497637418,0.0033896667703362028,0.0,0.01551223529306931,0.021392604904417977
seed123_R2_step6000,10,prediction,VA,0.0034087897626379356,0.001485805251652236,0.0016779549148126156,0.0002450295961730836,8.673617379884035e-19,0.020952575168779925,0.025886095289841902
seed123_R2_step6000,10,prediction,expression,0.031179352741243713,0.017511907516995117,0.01236009376005069,0.0013073514641979101,3.469446951953614e-18,0.013833060647937635,0.019001432366977235
seed123_R2_step6000,10,processed_targets,AU,0.2128940236770789,0.07846517853508153,0.10386473160612517,0.0305641135358722,0.0,0.01567972596874331,0.03136675235646958
seed123_R2_step6000,10,processed_targets,VA,0.10743585254263222,0.06896160660755282,0.032181979315562,0.00629226661951734,5.551115123125783e-17,0.02310721785214107,0.028406574374129447
seed123_R2_step6000,10,processed_targets,expression,0.12562751566636932,0.048591395365540455,0.05978073989298181,0.017255380407847073,2.7755575615628914e-17,0.020274011886057302,0.027391085545344702
seed123_R2_step6000,11,prediction,AU,0.057086548378098505,0.015175025176074452,0.03955207703326728,0.002359446168756781,1.3877787807814457e-17,0.012081277927587357,0.016991592346119605
seed123_R2_step6000,11,prediction,VA,0.002556450296312042,0.0008314022576618577,0.0015893066229293092,0.00013574141572087557,8.673617379884035e-19,0.022429216427777055,0.028808006873116732
seed123_R2_step6000,11,prediction,expression,0.01888209112382267,0.005767115700092848,0.012515416330257928,0.0005995590934718918,3.469446951953614e-18,0.007825528658140074,0.010765835579358323
seed123_R2_step6000,11,processed_targets,AU,0.18602191433487275,0.05739826899283807,0.1001674589192631,0.02845618642277159,0.0,0.014926590538336053,0.029866666666666666
seed123_R2_step6000,11,processed_targets,VA,0.10403742337182316,0.06448061317298308,0.03472752373196857,0.004829286466871485,2.7755575615628914e-17,0.019446966066564545,0.024512111911436124
seed123_R2_step6000,11,processed_targets,expression,0.1302785125211364,0.0625520511452211,0.05420368866978931,0.013522772706126006,0.0,0.016855866612727956,0.02309943875832414
seed123_R2_step6000,12,prediction,AU,0.06829828301072804,0.02726532572637273,0.0381549339214058,0.0028780233629495207,1.3877787807814457e-17,0.012871775457403957,0.017250705723727177
seed123_R2_step6000,12,prediction,VA,0.003094195465858001,0.0006972166321258835,0.002200182494395523,0.0001967963393365946,0.0,0.019734436288444037,0.02202940383196999
seed123_R2_step6000,12,prediction,expression,0.030196639715929247,0.013955412191371086,0.015248603081134505,0.000992624443423654,3.469446951953614e-18,0.011699754229989735,0.015187647338249967
seed123_R2_step6000,12,processed_targets,AU,0.17318329180398148,0.05472832406635822,0.09340276578886958,0.025052201948753672,0.0,0.013164495899662326,0.026328910333735425
seed123_R2_step6000,12,processed_targets,VA,0.12925485887184238,0.07584398966705361,0.047789019643310386,0.00562184956147837,0.0,0.018295545120814747,0.02225579636919664
seed123_R2_step6000,12,processed_targets,expression,0.11557418350758443,0.04808185135437923,0.05580476775163072,0.011687564401574485,0.0,0.013454392281544948,0.018241651579625102
seed123_R2_step6000,13,prediction,AU,0.061372850044109244,0.02480989065591135,0.03364664557655702,0.0029163138116408797,6.938893903907228e-18,0.012172920619223091,0.016164757739499047
seed123_R2_step6000,13,prediction,VA,0.0022533571204612426,0.00046639853862482343,0.0015660533752528114,0.0002209052065836079,0.0,0.020921456199271618,0.023644714904127406
seed123_R2_step6000,13,prediction,expression,0.030282574579452434,0.015853314047623614,0.013105512683325642,0.0013237478485031776,0.0,0.011929453424562907,0.015226908801479568
seed123_R2_step6000,13,processed_targets,AU,0.20945716235498482,0.0697869770767937,0.10824291001297616,0.031427275265214966,0.0,0.016664572425828972,0.03332914397430527
seed123_R2_step6000,13,processed_targets,VA,0.1593148881603869,0.10749029842258206,0.04620577341039,0.00561881632741478,5.551115123125783e-17,0.019371481681564405,0.023205508916296618
seed123_R2_step6000,13,processed_targets,expression,0.1311833076118733,0.06605780927022732,0.053911604445000386,0.011213893896645618,2.7755575615628914e-17,0.013136940449993958,0.01749871796942544
seed123_R2_step6000,14,prediction,AU,0.05275515513304041,0.020210798066140925,0.030659968375520638,0.0018843886913788444,0.0,0.011101788798880631,0.014913378167276064
seed123_R2_step6000,14,prediction,VA,0.001919718407360457,0.0003638086149266937,0.0014236937165039692,0.00013221607592979392,0.0,0.02032215619895824,0.02299832743280922
seed123_R2_step6000,14,prediction,expression,0.02512673178317432,0.01285216785972671,0.011403429370145133,0.0008711345533024825,3.469446951953614e-18,0.01038947249355256,0.013490649863669567
seed123_R2_step6000,14,processed_targets,AU,0.2072061812379273,0.06748104148800976,0.1074540387169117,0.032271101033005796,5.551115123125783e-17,0.01765026083012021,0.035300967937084086
seed123_R2_step6000,14,processed_targets,VA,0.1360702987851601,0.09206057312897606,0.03889015961235525,0.005119566043828773,2.7755575615628914e-17,0.018688124917020033,0.02248358901044161
seed123_R2_step6000,14,processed_targets,expression,0.12756763751507277,0.06664152136264107,0.04987674273777285,0.01104937341465888,2.7755575615628914e-17,0.013123661503389237,0.017441978016523318
seed123_R2_step6000,15,prediction,AU,0.06790099767621019,0.022104627551187427,0.04272804288697141,0.0030683272380513603,1.3877787807814457e-17,0.018287285194193426,0.025567951473136848
seed123_R2_step6000,15,prediction,VA,0.0054739897333659585,0.001972108710625903,0.0032549383827354134,0.0002469426400046437,1.734723475976807e-18,0.0239529507830049,0.029713058776594546
seed123_R2_step6000,15,prediction,expression,0.030198955352969948,0.012423344333677564,0.016631210398973122,0.0011444006203192706,1.0408340855860843e-17,0.014282226630905474,0.020170217478394155
seed123_R2_step6000,15,processed_targets,AU,0.1945005611672279,0.04312515654109369,0.11812203762276714,0.033253367003367,5.551115123125783e-17,0.016937847397675593,0.03387596899224806
seed123_R2_step6000,15,processed_targets,VA,0.1316328889881215,0.07155865080863952,0.05352212251404739,0.006552115665434527,5.551115123125783e-17,0.023029101721776774,0.028492663029479608
seed123_R2_step6000,15,processed_targets,expression,0.12687575715812907,0.04183202126579757,0.06928748202068417,0.01575625387164736,2.7755575615628914e-17,0.019624858219690552,0.027130126851084728
seed123_R2_step6000,16,prediction,AU,0.05488285528634525,0.017783859274828905,0.0352915327734996,0.0018074632380167413,0.0,0.014768525071190818,0.01950594316212911
seed123_R2_step6000,16,prediction,VA,0.002330455117144312,0.0008797742742745436,0.0013269909113371968,0.00012368993153257196,0.0,0.020624089095256305,0.025131442155021468
seed123_R2_step6000,16,prediction,expression,0.022849129655570767,0.011067276009128477,0.01108036630305504,0.0007014873433872511,0.0,0.012066692490406056,0.016321515883394044
seed123_R2_step6000,16,processed_targets,AU,0.2012671104284008,0.0541602509983066,0.1190202576209117,0.028086601809182453,2.7755575615628914e-17,0.0138929889298893,0.02778085564789166
seed123_R2_step6000,16,processed_targets,VA,0.17404548732732894,0.11847357060056365,0.04961477388318572,0.005957142843579593,2.7755575615628914e-17,0.019805289239612344,0.023070388689245047
seed123_R2_step6000,16,processed_targets,expression,0.13573881164485535,0.0526468020952153,0.06957443381604136,0.013517575733598687,0.0,0.016149557639473528,0.021436163318733818
seed123_R2_step6000,17,prediction,AU,0.06049588005472825,0.023095916482824014,0.03480025930859866,0.0025997042633055813,0.0,0.014125424005229285,0.019451453280072212
seed123_R2_step6000,17,prediction,VA,0.003238501283963645,0.0008373969105932147,0.0021787429720563968,0.0002223614013140333,4.336808689942018e-19,0.022380283591258782,0.026400953535311328
seed123_R2_step6000,17,prediction,expression,0.028921150534862886,0.01428704966157741,0.01355362680801455,0.0010804740652709166,1.0408340855860843e-17,0.012820667691883569,0.017264766303283337
seed123_R2_step6000,17,processed_targets,AU,0.20866970975135304,0.07764507276810785,0.11011773033660895,0.020906906646636237,0.0,0.011224967490247074,0.02245057232049948
seed123_R2_step6000,17,processed_targets,VA,0.09929126538310552,0.0590086892351138,0.03596976331683595,0.004312812831155814,4.163336342344337e-17,0.015847896866897613,0.019791105651450765
seed123_R2_step6000,17,processed_targets,expression,0.10677838721111407,0.05227582085383457,0.04506870645124438,0.009433859906035116,1.3877787807814457e-17,0.012249337402954134,0.017038076027889325
seed123_R2_step6000,18,prediction,AU,0.06523229161608957,0.025735918002424037,0.036846129773164364,0.002650243840501177,1.3877787807814457e-17,0.012776512507415865,0.01665716125723325
seed123_R2_step6000,18,prediction,VA,0.0028216857634282594,0.0005601489747270032,0.002048666734938866,0.00021287005376239022,0.0,0.02163111669157257,0.024070933455945513
seed123_R2_step6000,18,prediction,expression,0.02987281792729176,0.014580184441941991,0.01421209181610724,0.0010805416692425361,1.0408340855860843e-17,0.012630317663907539,0.01627759284356801
seed123_R2_step6000,18,processed_targets,AU,0.23011415280014316,0.07705231238379737,0.12481370419638992,0.028248136219955863,2.7755575615628914e-17,0.014641533752215241,0.02928755641521599
seed123_R2_step6000,18,processed_targets,VA,0.19054302888597324,0.13543351519137517,0.04900408820589061,0.006105425488707479,2.7755575615628914e-17,0.02030211714942165,0.02490340477617627
seed123_R2_step6000,18,processed_targets,expression,0.1359043907256277,0.06151683351960703,0.06133057804826053,0.013056979157760135,0.0,0.015509365787393047,0.021541623762903098
seed123_R2_step6000,19,prediction,AU,0.060630286589234014,0.021980376088030606,0.03599989671038409,0.0026500137908193186,0.0,0.012865721201085409,0.017164758265274305
seed123_R2_step6000,19,prediction,VA,0.002268532609304846,0.0004143154744376884,0.0016842673133071744,0.00016994982155998331,0.0,0.021552519760546576,0.024791131633085065
seed123_R2_step6000,19,prediction,expression,0.028804208040356293,0.012544976302852198,0.015188998598872327,0.0010702331386317732,3.469446951953614e-18,0.011164403549916746,0.01450742579620353
seed123_R2_step6000,19,processed_targets,AU,0.2346438258386867,0.07892658433874176,0.1285918435415705,0.027125397958374403,2.7755575615628914e-17,0.01479005998286204,0.02958708386912416
seed123_R2_step6000,19,processed_targets,VA,0.19257229116277552,0.14098080824914105,0.04641370312185704,0.005177779791777421,0.0,0.018985714478739046,0.023283440873994497
seed123_R2_step6000,19,processed_targets,expression,0.1333918669786181,0.06278124990261445,0.05891295662290627,0.011697660453097366,0.0,0.014929781710754458,0.02072338354077576
seed123_R2_step6000,20,prediction,AU,0.07336377974054596,0.029818913347814512,0.03906891582738596,0.004475950565345498,1.3877787807814457e-17,0.020535800182827732,0.03170681845787768
seed123_R2_step6000,20,prediction,VA,0.006494499054224552,0.002653678419358137,0.0033396184121714397,0.0005012022226949762,8.673617379884035e-19,0.027746238262725226,0.03709093178497018
seed123_R2_step6000,20,prediction,expression,0.033190269911323636,0.018409467239147697,0.013098086393645892,0.0016827162785300537,6.938893903907228e-18,0.016672435062802797,0.02492946053449809
seed123_R2_step6000,20,processed_targets,AU,0.21235547540326624,0.08139439446520376,0.11957100646322694,0.011390074474835522,2.7755575615628914e-17,0.006606498194945848,0.0132128876844324
seed123_R2_step6000,20,processed_targets,VA,0.21174766731006267,0.1417544823428278,0.06754584040234508,0.002447344564889897,1.3877787807814457e-16,0.011527246631856752,0.015091350102879599
seed123_R2_step6000,20,processed_targets,expression,0.12077157030332707,0.05873854572751243,0.05650383528843367,0.005529189287380982,1.3877787807814457e-17,0.009006341831006385,0.01254458764032251
seed123_R2_step6000,21,prediction,AU,0.07175689742706082,0.025697986883375996,0.043033579379006474,0.0030253311646783305,1.3877787807814457e-17,0.018207003646622453,0.025545080399401583
seed123_R2_step6000,21,prediction,VA,0.006645312634762911,0.0031722531914124535,0.0031376992290288053,0.00033536021432165107,8.673617379884035e-19,0.02368308410103151,0.02968218518182734
seed123_R2_step6000,21,prediction,expression,0.028676703083643597,0.013632047905163942,0.014089103073791671,0.0009555521046879855,0.0,0.013735217298269748,0.01900428323759932
seed123_R2_step6000,21,processed_targets,AU,0.23856354393609297,0.07009898044911501,0.15587051846156036,0.012594045025417572,2.7755575615628914e-17,0.007491004252535165,0.014990176817288802
seed123_R2_step6000,21,processed_targets,VA,0.22514086568780659,0.1189727430593367,0.10343673318613276,0.002731389442337112,0.0,0.01183893456707788,0.015675690301926348
seed123_R2_step6000,21,processed_targets,expression,0.11365595646202407,0.040198206348910054,0.06738759364600679,0.0060701564671072185,1.3877787807814457e-17,0.010348436666961955,0.014831078346856718
seed123_R2_step6000,22,prediction,AU,0.08404977890144025,0.044465333031435864,0.03407783849753528,0.005506607372469122,1.3877787807814457e-17,0.02234394787567554,0.03398571724157284
seed123_R2_step6000,22,prediction,VA,0.005839646913369339,0.002859167738747832,0.002448884114820845,0.0005315950598006622,0.0,0.02644537599518064,0.036282381616302095
seed123_R2_step6000,22,prediction,expression,0.03715636761368372,0.02242396584827987,0.012543513061205581,0.0021888887041982574,6.938893903907228e-18,0.01894791719617347,0.0280639894185611
seed123_R2_step6000,22,processed_targets,AU,0.26949336502277677,0.09353136524095947,0.16097348720506946,0.01498851257674787,5.551115123125783e-17,0.008137044967880086,0.016291532690246517
seed123_R2_step6000,22,processed_targets,VA,0.24341571424646732,0.15757480594656645,0.08321938076697824,0.002621527532922651,2.7755575615628914e-17,0.012729187003223173,0.01671782831750243
seed123_R2_step6000,22,processed_targets,expression,0.13092043086411825,0.05947829241592443,0.06460202181871876,0.0068401166294751,2.7755575615628914e-17,0.010747152036277753,0.015078347196420145
seed123_R2_step6000,23,prediction,AU,0.06718015594043668,0.02658012698419845,0.0365402178641571,0.0040598110920811396,1.3877787807814457e-17,0.01866505558379856,0.02740840484882704
seed123_R2_step6000,23,prediction,VA,0.005981523977851003,0.0021645020942388667,0.003437599409592129,0.0003794224740200079,8.673617379884035e-19,0.02421850185305257,0.03118675290677109
seed123_R2_step6000,23,prediction,expression,0.03109149771972045,0.015505677096748844,0.014373648754359722,0.001212171868611884,0.0,0.01289003448122867,0.01830581818311834
seed123_R2_step6000,23,processed_targets,AU,0.2507932480530007,0.07423397763167508,0.1626439516772723,0.013915318744053282,0.0,0.008438095238095238,0.016873212583412775
seed123_R2_step6000,23,processed_targets,VA,0.2530284007974883,0.14777730366305078,0.10204679938595135,0.0032042977484861928,5.551115123125783e-17,0.013168824201183659,0.01757549013644173
seed123_R2_step6000,23,processed_targets,expression,0.12323646016257107,0.055365924907043944,0.062048553743917344,0.005821981511609765,1.3877787807814457e-17,0.009463605825791293,0.013434945874140252
seed123_R2_step6000,24,prediction,AU,0.06881912883611352,0.02349113307510446,0.04286856299879891,0.0024594327622101467,0.0,0.01469304303600217,0.020340094448862582
seed123_R2_step6000,24,prediction,VA,0.0037478089336205607,0.0014374966837821896,0.002119977353841323,0.0001903348959970484,4.336808689942018e-19,0.02305512574624019,0.028280158499038675
seed123_R2_step6000,24,prediction,expression,0.024290448517666076,0.00829906215279897,0.015023246716554525,0.0009681396483125747,6.938893903907228e-18,0.012781954487735718,0.017716084786930656
seed123_R2_step6000,24,processed_targets,AU,0.27179498690609805,0.09261086888337168,0.16044356433772822,0.018740553684998128,5.551115123125783e-17,0.010711156049882035,0.021437246963562754
seed123_R2_step6000,24,processed_targets,VA,0.2494452398422124,0.14968728568123862,0.09685606032335602,0.002901893837617689,5.551115123125783e-17,0.013355852982935216,0.016860789498917547
seed123_R2_step6000,24,processed_targets,expression,0.13096644303967833,0.05678711353868336,0.06820164021559728,0.0059776892853976756,0.0,0.009206745087098013,0.012693690286955566
seed123_R2_step6000,25,prediction,AU,0.07196198896321976,0.026797505459356424,0.04174841863645836,0.003416064867404999,2.7755575615628914e-17,0.016774901375271472,0.023030405033591664
seed123_R2_step6000,25,prediction,VA,0.003421135282967658,0.0010243417401158117,0.0021090803097215485,0.0002877132331302979,0.0,0.02335939305662573,0.02819004217457916
seed123_R2_step6000,25,prediction,expression,0.02760013865077594,0.010464950846836756,0.01570202704851575,0.001433160755423435,3.469446951953614e-18,0.014537837925228697,0.019616906521714616
seed123_R2_step6000,25,processed_targets,AU,0.27182174043962665,0.10778624202231181,0.1438284824582663,0.02020701595904848,5.551115123125783e-17,0.010512037978975925,0.021038696537678207
seed123_R2_step6000,25,processed_targets,VA,0.2828012951311254,0.19283071416845246,0.0868596977535209,0.003110883209152082,5.551115123125783e-17,0.013629683231440348,0.017387510668069064
seed123_R2_step6000,25,processed_targets,expression,0.1252543943817122,0.05879747955019442,0.06042470186524856,0.00603221296626927,2.7755575615628914e-17,0.009468579711873178,0.013321893085708239
seed123_R2_step6000,26,prediction,AU,0.06378772223248677,0.01721063152283111,0.04456306391407293,0.0020140267955827307,0.0,0.012449453999604359,0.01778407979285047
seed123_R2_step6000,26,prediction,VA,0.003425127376504055,0.001051370844423353,0.0022249414556661878,0.0001488150764145138,4.336808689942018e-19,0.02311007635985218,0.027952494753811286
seed123_R2_step6000,26,prediction,expression,0.021194664425661033,0.006802749093681379,0.013658328263970157,0.0007335870680094923,6.938893903907228e-18,0.010933254036043947,0.015186828081509065
seed123_R2_step6000,26,processed_targets,AU,0.24096458808419177,0.08890580086434575,0.13589383741512268,0.016164949804723334,2.7755575615628914e-17,0.008748819641170916,0.017495865816206
seed123_R2_step6000,26,processed_targets,VA,0.20947185340724098,0.11433469182313374,0.09221941365950481,0.0029177479246024554,2.7755575615628914e-17,0.013024868430812492,0.01673385966753998
seed123_R2_step6000,26,processed_targets,expression,0.11726088065006636,0.04617722302031709,0.06555778745250351,0.005525870177245754,0.0,0.0085773309992903,0.011749820982227089
seed123_R2_step6000,27,prediction,AU,0.06324920069419261,0.01955258193719931,0.041263128932680256,0.0024334898243130463,0.0,0.01381563186996693,0.019268205547006555
seed123_R2_step6000,27,prediction,VA,0.0033017489943309142,0.0009745797709540129,0.0021591487951065193,0.00016802042827038254,4.336808689942018e-19,0.02226120015465519,0.02717797223109443
seed123_R2_step6000,27,prediction,expression,0.018836132946325426,0.006932899840940545,0.01124971755267997,0.0006535155527049138,3.469446951953614e-18,0.011302391398670914,0.01521472863517361
seed123_R2_step6000,27,processed_targets,AU,0.2657419202642133,0.11747442424980055,0.13080848445508272,0.017459011559330034,5.551115123125783e-17,0.009837981407702524,0.019670388091440724
seed123_R2_step6000,27,processed_targets,VA,0.2003246079105433,0.12084499845587267,0.07646529425281204,0.003014315201858593,2.7755575615628914e-17,0.01305040766488746,0.01678147410002479
